scenario,CO2 vs. non-CO2,SLCP vs. Kyoto,Species,Sub-Sector,Year,Total Temperature Anomaly,Avoided Warming,BAU Sub-Sector/Species Attributable Warming,Striving Sub-Sector/Species Attributable Warming
ssp119_N2O_TRA_OT_CNS_striving,non-CO2,Kyoto,N2O,TRA_OT_CNS,2011.0,1.259522548917173,0.0,4.3113463454869105e-06,4.3113463454869105e-06
ssp119_N2O_TRA_OT_OTHER_striving,non-CO2,Kyoto,N2O,TRA_OT_OTHER,2011.0,1.259522548917173,0.0,1.973058810111894e-06,1.973058810111894e-06
ssp119_N2O_TRA_OT_RAI_striving,non-CO2,Kyoto,N2O,TRA_OT_RAI,2011.0,1.259522548917173,0.0,3.2900207798114423e-06,3.2900207798114423e-06
ssp119,non-CO2,SLCP,,,2012.0,1.280895774333138,0.0,,
ssp119_BC_TRA_OT_AGR_striving,non-CO2,SLCP,BC,TRA_OT_AGR,2012.0,1.280895774333138,0.0,0.0026314302909771214,0.0026314302909771214
ssp119_BC_TRA_OT_CNS_striving,non-CO2,SLCP,BC,TRA_OT_CNS,2012.0,1.280895774333138,0.0,0.0015737606842278762,0.0015737606842278762
ssp119_BC_TRA_OT_OTHER_striving,non-CO2,SLCP,BC,TRA_OT_OTHER,2012.0,1.280895774333138,0.0,9.104457695729984e-05,9.104457695729984e-05
ssp119_BC_TRA_OT_RAI_striving,non-CO2,SLCP,BC,TRA_OT_RAI,2012.0,1.280895774333138,0.0,0.0009000275551760417,0.0009000275551760417
ssp119_CH4_TRA_OT_AGR_striving,non-CO2,Kyoto,CH4,TRA_OT_AGR,2012.0,1.280895774333138,0.0,0.0011379753800890846,0.0011379753800890846
ssp119_CH4_TRA_OT_CNS_striving,non-CO2,Kyoto,CH4,TRA_OT_CNS,2012.0,1.280895774333138,0.0,0.0005828889609909016,0.0005828889609909016
ssp119_CH4_TRA_OT_OTHER_striving,non-CO2,Kyoto,CH4,TRA_OT_OTHER,2012.0,1.280895774333138,0.0,0.0002741721046111145,0.0002741721046111145
ssp119_CH4_TRA_OT_RAI_striving,non-CO2,Kyoto,CH4,TRA_OT_RAI,2012.0,1.280895774333138,0.0,0.0004449030867117454,0.0004449030867117454
ssp119_CO2 FFI_TRA_OT_AGR_striving,CO2,Kyoto,CO2 FFI,TRA_OT_AGR,2012.0,1.280895774333138,0.0,0.00397987362628438,0.00397987362628438
ssp119_CO2 FFI_TRA_OT_CNS_striving,CO2,Kyoto,CO2 FFI,TRA_OT_CNS,2012.0,1.280895774333138,0.0,0.0020327033180795873,0.0020327033180795873
ssp119_CO2 FFI_TRA_OT_OTHER_striving,CO2,Kyoto,CO2 FFI,TRA_OT_OTHER,2012.0,1.280895774333138,0.0,0.0009310896495211551,0.0009310896495211551
ssp119_CO2 FFI_TRA_OT_RAI_striving,CO2,Kyoto,CO2 FFI,TRA_OT_RAI,2012.0,1.280895774333138,0.0,0.0015464189640825854,0.0015464189640825854
ssp119_N2O_TRA_OT_AGR_striving,non-CO2,Kyoto,N2O,TRA_OT_AGR,2012.0,1.280895774333138,0.0,8.90521794993937e-06,8.90521794993937e-06
ssp119_N2O_TRA_OT_CNS_striving,non-CO2,Kyoto,N2O,TRA_OT_CNS,2012.0,1.280895774333138,0.0,4.545217217932773e-06,4.545217217932773e-06
ssp119_N2O_TRA_OT_OTHER_striving,non-CO2,Kyoto,N2O,TRA_OT_OTHER,2012.0,1.280895774333138,0.0,2.0812922878477025e-06,2.0812922878477025e-06
ssp119_N2O_TRA_OT_RAI_striving,non-CO2,Kyoto,N2O,TRA_OT_RAI,2012.0,1.280895774333138,0.0,3.459675707695453e-06,3.459675707695453e-06
ssp119,non-CO2,SLCP,,,2013.0,1.3574120042238937,0.0,,
ssp119_BC_TRA_OT_AGR_striving,non-CO2,SLCP,BC,TRA_OT_AGR,2013.0,1.3574120042238937,0.0,0.0026222773259407806,0.0026222773259407806
ssp119_BC_TRA_OT_CNS_striving,non-CO2,SLCP,BC,TRA_OT_CNS,2013.0,1.3574120042238937,0.0,0.0015816621637994022,0.0015816621637994022
ssp119_BC_TRA_OT_OTHER_striving,non-CO2,SLCP,BC,TRA_OT_OTHER,2013.0,1.3574120042238937,0.0,9.234763611787322e-05,9.234763611787322e-05
ssp119_BC_TRA_OT_RAI_striving,non-CO2,SLCP,BC,TRA_OT_RAI,2013.0,1.3574120042238937,0.0,0.0008964940441644753,0.0008964940441644753
ssp119_CH4_TRA_OT_AGR_striving,non-CO2,Kyoto,CH4,TRA_OT_AGR,2013.0,1.3574120042238937,0.0,0.0011721787885146107,0.0011721787885146107
ssp119_CH4_TRA_OT_CNS_striving,non-CO2,Kyoto,CH4,TRA_OT_CNS,2013.0,1.3574120042238937,0.0,0.0006026107066841035,0.0006026107066841035
ssp119_CH4_TRA_OT_OTHER_striving,non-CO2,Kyoto,CH4,TRA_OT_OTHER,2013.0,1.3574120042238937,0.0,0.0002834817640675613,0.0002834817640675613
ssp119_CH4_TRA_OT_RAI_striving,non-CO2,Kyoto,CH4,TRA_OT_RAI,2013.0,1.3574120042238937,0.0,0.0004576218577991842,0.0004576218577991842
ssp119_CO2 FFI_TRA_OT_AGR_striving,CO2,Kyoto,CO2 FFI,TRA_OT_AGR,2013.0,1.3574120042238937,0.0,0.004177928886950788,0.004177928886950788
ssp119_CO2 FFI_TRA_OT_CNS_striving,CO2,Kyoto,CO2 FFI,TRA_OT_CNS,2013.0,1.3574120042238937,0.0,0.0021399667975727787,0.0021399667975727787
ssp119_CO2 FFI_TRA_OT_OTHER_striving,CO2,Kyoto,CO2 FFI,TRA_OT_OTHER,2013.0,1.3574120042238937,0.0,0.0009805920968526394,0.0009805920968526394
ssp119_CO2 FFI_TRA_OT_RAI_striving,CO2,Kyoto,CO2 FFI,TRA_OT_RAI,2013.0,1.3574120042238937,0.0,0.0016219662754428654,0.0016219662754428654
ssp119_N2O_TRA_OT_AGR_striving,non-CO2,Kyoto,N2O,TRA_OT_AGR,2013.0,1.3574120042238937,0.0,9.342792035127445e-06,9.342792035127445e-06
ssp119_N2O_TRA_OT_CNS_striving,non-CO2,Kyoto,N2O,TRA_OT_CNS,2013.0,1.3574120042238937,0.0,4.7812211645403835e-06,4.7812211645403835e-06
ssp119_N2O_TRA_OT_OTHER_striving,non-CO2,Kyoto,N2O,TRA_OT_OTHER,2013.0,1.3574120042238937,0.0,2.1904107976311593e-06,2.1904107976311593e-06
ssp119_N2O_TRA_OT_RAI_striving,non-CO2,Kyoto,N2O,TRA_OT_RAI,2013.0,1.3574120042238937,0.0,3.6276211274888226e-06,3.6276211274888226e-06
ssp119,non-CO2,SLCP,,,2014.0,1.3619818991996278,0.0,,
ssp119_BC_TRA_OT_AGR_striving,non-CO2,SLCP,BC,TRA_OT_AGR,2014.0,1.3619818991996278,0.0,0.0026074304432301965,0.0026074304432301965
ssp119_BC_TRA_OT_CNS_striving,non-CO2,SLCP,BC,TRA_OT_CNS,2014.0,1.3619818991996278,0.0,0.0015886711542325571,0.0015886711542325571
ssp119_BC_TRA_OT_OTHER_striving,non-CO2,SLCP,BC,TRA_OT_OTHER,2014.0,1.3619818991996278,0.0,9.35440450244851e-05,9.35440450244851e-05
ssp119_BC_TRA_OT_RAI_striving,non-CO2,SLCP,BC,TRA_OT_RAI,2014.0,1.3619818991996278,0.0,0.0008943600464974555,0.0008943600464974555
ssp119_CH4_TRA_OT_AGR_striving,non-CO2,Kyoto,CH4,TRA_OT_AGR,2014.0,1.3619818991996278,0.0,0.0012044302479414792,0.0012044302479414792
ssp119_CH4_TRA_OT_CNS_striving,non-CO2,Kyoto,CH4,TRA_OT_CNS,2014.0,1.3619818991996278,0.0,0.0006222448031192318,0.0006222448031192318
ssp119_CH4_TRA_OT_OTHER_striving,non-CO2,Kyoto,CH4,TRA_OT_OTHER,2014.0,1.3619818991996278,0.0,0.0002927332465216814,0.0002927332465216814
ssp119_CH4_TRA_OT_RAI_striving,non-CO2,Kyoto,CH4,TRA_OT_RAI,2014.0,1.3619818991996278,0.0,0.0004698453741527331,0.0004698453741527331
ssp119_CO2 FFI_TRA_OT_AGR_striving,CO2,Kyoto,CO2 FFI,TRA_OT_AGR,2014.0,1.3619818991996278,0.0,0.0043752152117610965,0.0043752152117610965
ssp119_CO2 FFI_TRA_OT_CNS_striving,CO2,Kyoto,CO2 FFI,TRA_OT_CNS,2014.0,1.3619818991996278,0.0,0.0022494516355029415,0.0022494516355029415
ssp119_CO2 FFI_TRA_OT_OTHER_striving,CO2,Kyoto,CO2 FFI,TRA_OT_OTHER,2014.0,1.3619818991996278,0.0,0.00103109937619017,0.00103109937619017
ssp119_CO2 FFI_TRA_OT_RAI_striving,CO2,Kyoto,CO2 FFI,TRA_OT_RAI,2014.0,1.3619818991996278,0.0,0.0016980536398563117,0.0016980536398563117
ssp119_N2O_TRA_OT_AGR_striving,non-CO2,Kyoto,N2O,TRA_OT_AGR,2014.0,1.3619818991996278,0.0,9.774916297722314e-06,9.774916297722314e-06
ssp119_N2O_TRA_OT_CNS_striving,non-CO2,Kyoto,N2O,TRA_OT_CNS,2014.0,1.3619818991996278,0.0,5.019835269015616e-06,5.019835269015616e-06
ssp119_N2O_TRA_OT_OTHER_striving,non-CO2,Kyoto,N2O,TRA_OT_OTHER,2014.0,1.3619818991996278,0.0,2.300676901212384e-06,2.300676901212384e-06
ssp119_N2O_TRA_OT_RAI_striving,non-CO2,Kyoto,N2O,TRA_OT_RAI,2014.0,1.3619818991996278,0.0,3.7946839797076137e-06,3.7946839797076137e-06
ssp119,non-CO2,SLCP,,,2015.0,1.389953656352857,0.0,,
ssp119_BC_TRA_OT_AGR_striving,non-CO2,SLCP,BC,TRA_OT_AGR,2015.0,1.389953656352857,0.0,0.002588250888704735,0.002588250888704735
ssp119_BC_TRA_OT_CNS_striving,non-CO2,SLCP,BC,TRA_OT_CNS,2015.0,1.389953656352857,0.0,0.0015949078336325861,0.0015949078336325861
ssp119_BC_TRA_OT_OTHER_striving,non-CO2,SLCP,BC,TRA_OT_OTHER,2015.0,1.389953656352857,0.0,9.466231307109219e-05,9.466231307109219e-05
ssp119_BC_TRA_OT_RAI_striving,non-CO2,SLCP,BC,TRA_OT_RAI,2015.0,1.389953656352857,0.0,0.0008928156240943785,0.0008928156240943785
ssp119_CH4_TRA_OT_AGR_striving,non-CO2,Kyoto,CH4,TRA_OT_AGR,2015.0,1.389953656352857,0.0,0.00123508230927305,0.00123508230927305
ssp119_CH4_TRA_OT_CNS_striving,non-CO2,Kyoto,CH4,TRA_OT_CNS,2015.0,1.389953656352857,0.0,0.0006420369787669689,0.0006420369787669689
ssp119_CH4_TRA_OT_OTHER_striving,non-CO2,Kyoto,CH4,TRA_OT_OTHER,2015.0,1.389953656352857,0.0,0.0003020453486390906,0.0003020453486390906
ssp119_CH4_TRA_OT_RAI_striving,non-CO2,Kyoto,CH4,TRA_OT_RAI,2015.0,1.389953656352857,0.0,0.0004818242967692399,0.0004818242967692399
ssp119_CO2 FFI_TRA_OT_AGR_striving,CO2,Kyoto,CO2 FFI,TRA_OT_AGR,2015.0,1.389953656352857,0.0,0.004571213369327198,0.004571213369327198
ssp119_CO2 FFI_TRA_OT_CNS_striving,CO2,Kyoto,CO2 FFI,TRA_OT_CNS,2015.0,1.389953656352857,0.0,0.0023610626128556245,0.0023610626128556245
ssp119_CO2 FFI_TRA_OT_OTHER_striving,CO2,Kyoto,CO2 FFI,TRA_OT_OTHER,2015.0,1.389953656352857,0.0,0.0010825741125102262,0.0010825741125102262
ssp119_CO2 FFI_TRA_OT_RAI_striving,CO2,Kyoto,CO2 FFI,TRA_OT_RAI,2015.0,1.389953656352857,0.0,0.0017747193844861453,0.0017747193844861453
ssp119_N2O_TRA_OT_AGR_striving,non-CO2,Kyoto,N2O,TRA_OT_AGR,2015.0,1.389953656352857,0.0,1.0201455518776825e-05,1.0201455518776825e-05
ssp119_N2O_TRA_OT_CNS_striving,non-CO2,Kyoto,N2O,TRA_OT_CNS,2015.0,1.389953656352857,0.0,5.261547276980139e-06,5.261547276980139e-06
ssp119_N2O_TRA_OT_OTHER_striving,non-CO2,Kyoto,N2O,TRA_OT_OTHER,2015.0,1.389953656352857,0.0,2.4123189161784353e-06,2.4123189161784353e-06
ssp119_N2O_TRA_OT_RAI_striving,non-CO2,Kyoto,N2O,TRA_OT_RAI,2015.0,1.389953656352857,0.0,3.9614815234845224e-06,3.9614815234845224e-06
ssp119,non-CO2,SLCP,,,2016.0,1.4193804547876536,0.0,,
ssp119_BC_TRA_OT_AGR_striving,non-CO2,SLCP,BC,TRA_OT_AGR,2016.0,1.4193804547876536,0.0,0.0025655167343512364,0.0025655167343512364
ssp119_BC_TRA_OT_CNS_striving,non-CO2,SLCP,BC,TRA_OT_CNS,2016.0,1.4193804547876536,0.0,0.0016004469990993364,0.0016004469990993364
ssp119_BC_TRA_OT_OTHER_striving,non-CO2,SLCP,BC,TRA_OT_OTHER,2016.0,1.4193804547876536,0.0,9.571804081920376e-05,9.571804081920376e-05
ssp119_BC_TRA_OT_RAI_striving,non-CO2,SLCP,BC,TRA_OT_RAI,2016.0,1.4193804547876536,0.0,0.0008914956864725099,0.0008914956864725099
ssp119_CH4_TRA_OT_AGR_striving,non-CO2,Kyoto,CH4,TRA_OT_AGR,2016.0,1.4193804547876536,0.0,0.0012640996324819742,0.0012640996324819742
ssp119_CH4_TRA_OT_CNS_striving,non-CO2,Kyoto,CH4,TRA_OT_CNS,2016.0,1.4193804547876536,0.0,0.0006619934289062712,0.0006619934289062712
ssp119_CH4_TRA_OT_OTHER_striving,non-CO2,Kyoto,CH4,TRA_OT_OTHER,2016.0,1.4193804547876536,0.0,0.00031142305914722,0.00031142305914722
ssp119_CH4_TRA_OT_RAI_striving,non-CO2,Kyoto,CH4,TRA_OT_RAI,2016.0,1.4193804547876536,0.0,0.0004936096337648799,0.0004936096337648799
ssp119_CO2 FFI_TRA_OT_AGR_striving,CO2,Kyoto,CO2 FFI,TRA_OT_AGR,2016.0,1.4193804547876536,0.0,0.004766197735228683,0.004766197735228683
ssp119_CO2 FFI_TRA_OT_CNS_striving,CO2,Kyoto,CO2 FFI,TRA_OT_CNS,2016.0,1.4193804547876536,0.0,0.0024750590585160825,0.0024750590585160825
ssp119_CO2 FFI_TRA_OT_OTHER_striving,CO2,Kyoto,CO2 FFI,TRA_OT_OTHER,2016.0,1.4193804547876536,0.0,0.0011351391660154864,0.0011351391660154864
ssp119_CO2 FFI_TRA_OT_RAI_striving,CO2,Kyoto,CO2 FFI,TRA_OT_RAI,2016.0,1.4193804547876536,0.0,0.001852205926126116,0.001852205926126116
ssp119_N2O_TRA_OT_AGR_striving,non-CO2,Kyoto,N2O,TRA_OT_AGR,2016.0,1.4193804547876536,0.0,1.0621872496452411e-05,1.0621872496452411e-05
ssp119_N2O_TRA_OT_CNS_striving,non-CO2,Kyoto,N2O,TRA_OT_CNS,2016.0,1.4193804547876536,0.0,5.506448473413528e-06,5.506448473413528e-06
ssp119_N2O_TRA_OT_OTHER_striving,non-CO2,Kyoto,N2O,TRA_OT_OTHER,2016.0,1.4193804547876536,0.0,2.5254138231733947e-06,2.5254138231733947e-06
ssp119_N2O_TRA_OT_RAI_striving,non-CO2,Kyoto,N2O,TRA_OT_RAI,2016.0,1.4193804547876536,0.0,4.128245371104455e-06,4.128245371104455e-06
ssp119,non-CO2,SLCP,,,2017.0,1.4563984661652407,0.0,,
ssp119_BC_TRA_OT_AGR_striving,non-CO2,SLCP,BC,TRA_OT_AGR,2017.0,1.4563984661652407,0.0,0.002536347674185313,0.002536347674185313
ssp119_BC_TRA_OT_CNS_striving,non-CO2,SLCP,BC,TRA_OT_CNS,2017.0,1.4563984661652407,0.0,0.0016346564804723407,0.0016346564804723407
ssp119_BC_TRA_OT_OTHER_striving,non-CO2,SLCP,BC,TRA_OT_OTHER,2017.0,1.4563984661652407,0.0,9.58244937407926e-05,9.58244937407926e-05
ssp119_BC_TRA_OT_RAI_striving,non-CO2,SLCP,BC,TRA_OT_RAI,2017.0,1.4563984661652407,0.0,0.0008842911549260535,0.0008842911549260535
ssp119_CH4_TRA_OT_AGR_striving,non-CO2,Kyoto,CH4,TRA_OT_AGR,2017.0,1.4563984661652407,0.0,0.0012922369556376267,0.0012922369556376267
ssp119_CH4_TRA_OT_CNS_striving,non-CO2,Kyoto,CH4,TRA_OT_CNS,2017.0,1.4563984661652407,0.0,0.0006846892590171016,0.0006846892590171016
ssp119_CH4_TRA_OT_OTHER_striving,non-CO2,Kyoto,CH4,TRA_OT_OTHER,2017.0,1.4563984661652407,0.0,0.00032075440216527973,0.00032075440216527973
ssp119_CH4_TRA_OT_RAI_striving,non-CO2,Kyoto,CH4,TRA_OT_RAI,2017.0,1.4563984661652407,0.0,0.0005049321978995991,0.0005049321978995991
ssp119_CO2 FFI_TRA_OT_AGR_striving,CO2,Kyoto,CO2 FFI,TRA_OT_AGR,2017.0,1.4563984661652407,0.0,0.004961869200263314,0.004961869200263314
ssp119_CO2 FFI_TRA_OT_CNS_striving,CO2,Kyoto,CO2 FFI,TRA_OT_CNS,2017.0,1.4563984661652407,0.0,0.0025985653671323217,0.0025985653671323217
ssp119_CO2 FFI_TRA_OT_OTHER_striving,CO2,Kyoto,CO2 FFI,TRA_OT_OTHER,2017.0,1.4563984661652407,0.0,0.0011883697023569173,0.0011883697023569173
ssp119_CO2 FFI_TRA_OT_RAI_striving,CO2,Kyoto,CO2 FFI,TRA_OT_RAI,2017.0,1.4563984661652407,0.0,0.0019295599791595563,0.0019295599791595563
ssp119_N2O_TRA_OT_AGR_striving,non-CO2,Kyoto,N2O,TRA_OT_AGR,2017.0,1.4563984661652407,0.0,1.1039113031907632e-05,1.1039113031907632e-05
ssp119_N2O_TRA_OT_CNS_striving,non-CO2,Kyoto,N2O,TRA_OT_CNS,2017.0,1.4563984661652407,0.0,5.767863830996589e-06,5.767863830996589e-06
ssp119_N2O_TRA_OT_OTHER_striving,non-CO2,Kyoto,N2O,TRA_OT_OTHER,2017.0,1.4563984661652407,0.0,2.63915714260321e-06,2.63915714260321e-06
ssp119_N2O_TRA_OT_RAI_striving,non-CO2,Kyoto,N2O,TRA_OT_RAI,2017.0,1.4563984661652407,0.0,4.293252634735012e-06,4.293252634735012e-06
ssp119,non-CO2,SLCP,,,2018.0,1.4910919328710546,0.0,,
ssp119_BC_TRA_OT_AGR_striving,non-CO2,SLCP,BC,TRA_OT_AGR,2018.0,1.4910919328710546,0.0,0.0025018223072437173,0.0025018223072437173
ssp119_BC_TRA_OT_CNS_striving,non-CO2,SLCP,BC,TRA_OT_CNS,2018.0,1.4910919328710546,0.0,0.0016916546873106952,0.0016916546873106952
ssp119_BC_TRA_OT_OTHER_striving,non-CO2,SLCP,BC,TRA_OT_OTHER,2018.0,1.4910919328710546,0.0,9.51709929342126e-05,9.51709929342126e-05
ssp119_BC_TRA_OT_RAI_striving,non-CO2,SLCP,BC,TRA_OT_RAI,2018.0,1.4910919328710546,0.0,0.0008723224544062713,0.0008723224544062713
ssp119_CH4_TRA_OT_AGR_striving,non-CO2,Kyoto,CH4,TRA_OT_AGR,2018.0,1.4910919328710546,0.0,0.0013200595799343073,0.0013200595799343073
ssp119_CH4_TRA_OT_CNS_striving,non-CO2,Kyoto,CH4,TRA_OT_CNS,2018.0,1.4910919328710546,0.0,0.0007119862482185546,0.0007119862482185546
ssp119_CH4_TRA_OT_OTHER_striving,non-CO2,Kyoto,CH4,TRA_OT_OTHER,2018.0,1.4910919328710546,0.0,0.0003299594552337304,0.0003299594552337304
ssp119_CH4_TRA_OT_RAI_striving,non-CO2,Kyoto,CH4,TRA_OT_RAI,2018.0,1.4910919328710546,0.0,0.0005156002527195724,0.0005156002527195724
ssp119_CO2 FFI_TRA_OT_AGR_striving,CO2,Kyoto,CO2 FFI,TRA_OT_AGR,2018.0,1.4910919328710546,0.0,0.005159376382174452,0.005159376382174452
ssp119_CO2 FFI_TRA_OT_CNS_striving,CO2,Kyoto,CO2 FFI,TRA_OT_CNS,2018.0,1.4910919328710546,0.0,0.00273650763262534,0.00273650763262534
ssp119_CO2 FFI_TRA_OT_OTHER_striving,CO2,Kyoto,CO2 FFI,TRA_OT_OTHER,2018.0,1.4910919328710546,0.0,0.0012419664786225137,0.0012419664786225137
ssp119_CO2 FFI_TRA_OT_RAI_striving,CO2,Kyoto,CO2 FFI,TRA_OT_RAI,2018.0,1.4910919328710546,0.0,0.002006112679269867,0.002006112679269867
ssp119_N2O_TRA_OT_AGR_striving,non-CO2,Kyoto,N2O,TRA_OT_AGR,2018.0,1.4910919328710546,0.0,1.1455601597099019e-05,1.1455601597099019e-05
ssp119_N2O_TRA_OT_CNS_striving,non-CO2,Kyoto,N2O,TRA_OT_CNS,2018.0,1.4910919328710546,0.0,6.056124673969876e-06,6.056124673969876e-06
ssp119_N2O_TRA_OT_OTHER_striving,non-CO2,Kyoto,N2O,TRA_OT_OTHER,2018.0,1.4910919328710546,0.0,2.752973559561056e-06,2.752973559561056e-06
ssp119_N2O_TRA_OT_RAI_striving,non-CO2,Kyoto,N2O,TRA_OT_RAI,2018.0,1.4910919328710546,0.0,4.455226827460024e-06,4.455226827460024e-06
ssp119,non-CO2,SLCP,,,2019.0,1.5515184543733882,0.0,,
ssp119_BC_TRA_OT_AGR_striving,non-CO2,SLCP,BC,TRA_OT_AGR,2019.0,1.5515184543733882,0.0,0.0024632843608562993,0.0024632843608562993
ssp119_BC_TRA_OT_CNS_striving,non-CO2,SLCP,BC,TRA_OT_CNS,2019.0,1.5515184543733882,0.0,0.001762650563658319,0.001762650563658319
ssp119_BC_TRA_OT_OTHER_striving,non-CO2,SLCP,BC,TRA_OT_OTHER,2019.0,1.5515184543733882,0.0,9.403452992495787e-05,9.403452992495787e-05
ssp119_BC_TRA_OT_RAI_striving,non-CO2,SLCP,BC,TRA_OT_RAI,2019.0,1.5515184543733882,0.0,0.0008573428743463563,0.0008573428743463563
ssp119_CH4_TRA_OT_AGR_striving,non-CO2,Kyoto,CH4,TRA_OT_AGR,2019.0,1.5515184543733882,0.0,0.001347868027905763,0.001347868027905763
ssp119_CH4_TRA_OT_CNS_striving,non-CO2,Kyoto,CH4,TRA_OT_CNS,2019.0,1.5515184543733882,0.0,0.0007448316660929599,0.0007448316660929599
ssp119_CH4_TRA_OT_OTHER_striving,non-CO2,Kyoto,CH4,TRA_OT_OTHER,2019.0,1.5515184543733882,0.0,0.0003389964003643886,0.0003389964003643886
ssp119_CH4_TRA_OT_RAI_striving,non-CO2,Kyoto,CH4,TRA_OT_RAI,2019.0,1.5515184543733882,0.0,0.0005255212448251889,0.0005255212448251889
ssp119_CO2 FFI_TRA_OT_AGR_striving,CO2,Kyoto,CO2 FFI,TRA_OT_AGR,2019.0,1.5515184543733882,0.0,0.005359266017266107,0.005359266017266107
ssp119_CO2 FFI_TRA_OT_CNS_striving,CO2,Kyoto,CO2 FFI,TRA_OT_CNS,2019.0,1.5515184543733882,0.0,0.0028913134874239965,0.0028913134874239965
ssp119_CO2 FFI_TRA_OT_OTHER_striving,CO2,Kyoto,CO2 FFI,TRA_OT_OTHER,2019.0,1.5515184543733882,0.0,0.0012957842593444013,0.0012957842593444013
ssp119_CO2 FFI_TRA_OT_RAI_striving,CO2,Kyoto,CO2 FFI,TRA_OT_RAI,2019.0,1.5515184543733882,0.0,0.0020815451275162378,0.0020815451275162378
ssp119_N2O_TRA_OT_AGR_striving,non-CO2,Kyoto,N2O,TRA_OT_AGR,2019.0,1.5515184543733882,0.0,1.1872796382261797e-05,1.1872796382261797e-05
ssp119_N2O_TRA_OT_CNS_striving,non-CO2,Kyoto,N2O,TRA_OT_CNS,2019.0,1.5515184543733882,0.0,6.377272626867381e-06,6.377272626867381e-06
ssp119_N2O_TRA_OT_OTHER_striving,non-CO2,Kyoto,N2O,TRA_OT_OTHER,2019.0,1.5515184543733882,0.0,2.866539207113661e-06,2.866539207113661e-06
ssp119_N2O_TRA_OT_RAI_striving,non-CO2,Kyoto,N2O,TRA_OT_RAI,2019.0,1.5515184543733882,0.0,4.613482795345902e-06,4.613482795345902e-06
ssp119,non-CO2,SLCP,,,2020.0,1.6191387120494747,0.0,,
ssp119_BC_TRA_OT_AGR_striving,non-CO2,SLCP,BC,TRA_OT_AGR,2020.0,1.6191387120494747,0.0,0.002421513849610646,0.002421513849610646
ssp119_BC_TRA_OT_CNS_striving,non-CO2,SLCP,BC,TRA_OT_CNS,2020.0,1.6191387120494747,0.0,0.0018431844044843881,0.0018431844044843881
ssp119_BC_TRA_OT_OTHER_striving,non-CO2,SLCP,BC,TRA_OT_OTHER,2020.0,1.6191387120494747,0.0,9.255784346562379e-05,9.255784346562379e-05
ssp119_BC_TRA_OT_RAI_striving,non-CO2,SLCP,BC,TRA_OT_RAI,2020.0,1.6191387120494747,0.0,0.0008402440286738866,0.0008402440286738866
ssp119_CH4_TRA_OT_AGR_striving,non-CO2,Kyoto,CH4,TRA_OT_AGR,2020.0,1.6191387120494747,0.0,0.0013757945051047216,0.0013757945051047216
ssp119_CH4_TRA_OT_CNS_striving,non-CO2,Kyoto,CH4,TRA_OT_CNS,2020.0,1.6191387120494747,0.0,0.0007836898496382805,0.0007836898496382805
ssp119_CH4_TRA_OT_OTHER_striving,non-CO2,Kyoto,CH4,TRA_OT_OTHER,2020.0,1.6191387120494747,0.0,0.0003478325813239813,0.0003478325813239813
ssp119_CH4_TRA_OT_RAI_striving,non-CO2,Kyoto,CH4,TRA_OT_RAI,2020.0,1.6191387120494747,0.0,0.0005346368686385272,0.0005346368686385272
ssp119_CO2 FFI_TRA_OT_AGR_striving,CO2,Kyoto,CO2 FFI,TRA_OT_AGR,2020.0,1.6191387120494747,0.0,0.0055621048138596585,0.0055621048138596585
ssp119_CO2 FFI_TRA_OT_CNS_striving,CO2,Kyoto,CO2 FFI,TRA_OT_CNS,2020.0,1.6191387120494747,0.0,0.003064503987782574,0.003064503987782574
ssp119_CO2 FFI_TRA_OT_OTHER_striving,CO2,Kyoto,CO2 FFI,TRA_OT_OTHER,2020.0,1.6191387120494747,0.0,0.0013498226376367217,0.0013498226376367217
ssp119_CO2 FFI_TRA_OT_RAI_striving,CO2,Kyoto,CO2 FFI,TRA_OT_RAI,2020.0,1.6191387120494747,0.0,0.0021558014370393064,0.0021558014370393064
ssp119_N2O_TRA_OT_AGR_striving,non-CO2,Kyoto,N2O,TRA_OT_AGR,2020.0,1.6191387120494747,0.0,1.2291656616092439e-05,1.2291656616092439e-05
ssp119_N2O_TRA_OT_CNS_striving,non-CO2,Kyoto,N2O,TRA_OT_CNS,2020.0,1.6191387120494747,0.0,6.735146113490131e-06,6.735146113490131e-06
ssp119_N2O_TRA_OT_OTHER_striving,non-CO2,Kyoto,N2O,TRA_OT_OTHER,2020.0,1.6191387120494747,0.0,2.9796942593307563e-06,2.9796942593307563e-06
ssp119_N2O_TRA_OT_RAI_striving,non-CO2,Kyoto,N2O,TRA_OT_RAI,2020.0,1.6191387120494747,0.0,4.7676502530347165e-06,4.7676502530347165e-06
ssp119,non-CO2,SLCP,,,2021.0,1.6533741366483627,0.0,,
ssp119_BC_TRA_OT_AGR_striving,non-CO2,SLCP,BC,TRA_OT_AGR,2021.0,1.6533741366483627,0.0,0.0023770123224100548,0.0023770123224100548
ssp119_BC_TRA_OT_CNS_striving,non-CO2,SLCP,BC,TRA_OT_CNS,2021.0,1.6533741366483627,0.0,0.0019308914167726066,0.0019308914167726066
ssp119_BC_TRA_OT_OTHER_striving,non-CO2,SLCP,BC,TRA_OT_OTHER,2021.0,1.6533741366483627,0.0,9.08189509198909e-05,9.08189509198909e-05
