Scenario,CY,RTK,MJ,Fuel (kg),CO2,CH4,N2O,nvPM_mass,nvPM_num,SO2,H2O,OC,Sulphates,NOx,CO,HC,ConERF,Stock,CO2e,EnRoute,Payload,TechEff,AvoidancePenalty,Formation,ConERFLowerBound,ConERFUpperBound,FuelEff,NOxERF,H2OERF,nvPM_massERF,SO2ERF
GHG Forward,1990,,,173929000000.0,646.7840326430002,0.7505036350000001,0.0015010072699999713,0.015524081693906976,1.5820311893008624e+17,0.20871480000000003,214.10036626339976,0.0034785799999999395,0.004247751873365675,2.6720462773701303,0.6588614494337759,0.07935610733468257,0.012060272305023037,,,,,,,,0.002038608689292162,0.033704499355495555,,0.009962085577586464,0.0011133219045696787,0.0015628093041256152,-0.0041555116680000006
GHG Forward,1991,,,168203000000.0,625.4909454010002,0.7257959450000001,0.0014515918899999723,0.015013005957374762,1.5299483820062954e+17,0.2018436,207.05186545430968,0.0033640599999999413,0.004107909597339872,2.5840785607488574,0.6371707557630378,0.07674358687749376,0.011968798525797688,,,,,,,,0.0020231464147717495,0.03344886019122383,,0.00963411898192237,0.0010766697003624101,0.0015113593097289173,-0.004018706076
GHG Forward,1992,,,168593000000.0,626.9412255310002,0.7274787950000001,0.001454957589999972,0.015047815516796272,1.533495761476236e+17,0.20231160000000004,207.53194147868012,0.0033718599999999414,0.004117434307023781,2.5900700748044456,0.6386481170154982,0.07692152662222021,0.013167188954548145,,,,,,,,0.002225716396562105,0.03679796777452684,,0.00965645690932527,0.0010791660956891366,0.0015148635880758807,-0.004028023956000001
GHG Forward,1993,,,169513000000.0,630.3623991710002,0.7314485950000001,0.0014628971899999718,0.015129930374918808,1.5418639386873786e+17,0.20341560000000003,208.66442851052832,0.003390259999999941,0.004139902852944797,2.604203902833012,0.6421331743289944,0.07734128191747233,0.01436557938329861,,,,,,,,0.0024282863783524618,0.04014707535782987,,0.009709151507301337,0.0010850550282547474,0.0015231300908430765,-0.0040500045960000005
GHG Forward,1994,,,177599000000.0,660.4315405330002,0.7663396850000002,0.0015326793699999704,0.015851648573591438,1.615412939697485e+17,0.21311880000000002,218.61800474914207,0.003551979999999938,0.004337381833724511,2.728427960918868,0.6727637976300052,0.081030565958134,0.015314724743884586,,,,,,,,0.0025887252084679326,0.04279962485132826,,0.010172291202121432,0.0011368136246955388,0.0015957854619034501,-0.0042431953080000005
GHG Forward,1995,,,181923000000.0,676.5110566410001,0.7849977450000002,0.0015699954899999699,0.016237588406767353,1.6547433725898547e+17,0.21830760000000002,223.94069379882868,0.0036384599999999367,0.0044429839995532875,2.79485695265313,0.6891435670034372,0.08300341584581901,0.016339398913005256,,,,,,,,0.0027619310542424604,0.045663252553858356,,0.010419955812608952,0.0011644916077539092,0.0016346380249092696,-0.004346504316000001
GHG Forward,1996,,,190157000000.0,707.1305607190002,0.8205274550000002,0.0016410549099999685,0.01697251638696404,1.7296385586295795e+17,0.2281884,234.07645273387018,0.0038031399999999336,0.004644077485546382,2.921354713508799,0.7203348299592278,0.08676022573832559,0.017288544273591232,,,,,,,,0.0029223698843579313,0.04831580204735676,,0.010891572464494763,0.0012171975542161248,0.00170862322467567,-0.004543231044000001
GHG Forward,1997,,,195947000000.0,728.6616426490002,0.8455113050000002,0.0016910226099999676,0.017489304461452606,1.7823034999910083e+17,0.23513640000000002,241.20373524952362,0.003918939999999932,0.004785482790853647,3.0103056529494507,0.7422679623996004,0.08940194656387976,0.018152090317837884,,,,,,,,0.0030683394300598053,0.05072912957061922,,0.011223204771322407,0.0012542594232975229,0.001760648280134434,-0.004681565724
GHG Forward,1998,,,199811000000.0,743.0305719370002,0.8621844650000001,0.001724368929999967,0.017834186865567255,1.8174498442778067e+17,0.23977320000000005,245.9601807832861,0.00399621999999993,0.004879850683721914,3.0696677306694293,0.7569052031162843,0.09116491880393872,0.018830171176682686,,,,,,,,0.0031829588595322198,0.052624142825037176,,0.011444522082821894,0.0012789929400730878,0.0017953675917566556,-0.004773884412000001
GHG Forward,1999,,,206256000000.0,766.9973807520003,0.8899946400000002,0.001779989279999966,0.01840943714882784,1.8760725639797773e+17,0.2475072,253.89374482704883,0.004125119999999928,0.005037252616831642,3.1686813411521575,0.7813195448396352,0.09410548714948218,0.019924499691452015,,,,,,,,0.0033679387308589875,0.055682431542563186,,0.011813670652339021,0.001320247473100654,0.0018532780377724988,-0.004927868352
GHG Forward,2000,,,216938000000.0,806.7201816460002,0.9360874700000003,0.001872174939999964,0.019362862055854926,1.973234378076977e+17,0.26032560000000005,267.04290403813866,0.004338759999999924,0.005298131972840658,3.3327873748490555,0.821784090733946,0.09897921113196399,0.021803955192291044,,,,,,,,0.0036856325787460375,0.060934892276001865,,0.012425500756230716,0.0013886231009983209,0.0019492593231629153,-0.005183082696000001
GHG Forward,2001,,,208673000000.0,775.9853988910002,0.9004239950000001,0.0018008479899999654,0.018625167161960627,1.8980572208486157e+17,0.2504076,256.8689852139805,0.0041734599999999275,0.005096281394539355,3.20581336544025,0.7904753964991137,0.09520825731103044,0.021951279213861318,,,,,,,,0.0037105355015755277,0.06134661452111206,,0.011952108525500061,0.0013357187231126985,0.0018749955781945764,-0.004985615316
GHG Forward,2002,,,209095000000.0,777.5546763650002,0.9022449250000002,0.0018044898499999654,0.018662832890360314,1.9018956673519875e+17,0.250914,257.38845209163264,0.004181899999999928,0.005106587618863995,3.212296490905527,0.7920739771363912,0.09540079723993958,0.021405313722161895,,,,,,,,0.0036182481993254326,0.05982082031865098,,0.011976279308484737,0.0013384199508764897,0.0018787873870725728,-0.004995697740000001
GHG Forward,2003,,,208964000000.0,777.0675309880003,0.9016796600000002,0.0018033593199999654,0.01865114044860591,1.900704111683879e+17,0.2507568,257.2271957860108,0.004179279999999928,0.0051033882933035025,3.210283956697112,0.7915777352797956,0.09534102773594172,0.022289257851579328,,,,,,,,0.003767665736301662,0.06229115378930034,,0.011968776055946841,0.001337581418087256,0.0018776103089611568,-0.004992567888
GHG Forward,2004,,,222109000000.0,825.9494087030002,0.9584003350000002,0.0019168006699999632,0.019824401111671913,2.020268991510474e+17,0.26653080000000007,273.40821973562464,0.004442179999999922,0.005424419854316282,3.41222870608353,0.8413723856992598,0.1013385096447344,0.02527906887754963,,,,,,,,0.004273048581956483,0.07064669346943671,,0.012721678762898378,0.001421722742625248,0.0019957224599120114,-0.005306628228000001
GHG Forward,2005,,,233025000000.0,866.5423776750002,1.0055028750000001,0.0020110057499999616,0.02079871175435191,2.119559233289638e+17,0.27963000000000005,286.84542456133664,0.004660499999999919,0.005691014036135643,3.579929648213781,0.8827233483450467,0.10631899747405207,0.026734976855412797,,,,,,,,0.004519148054623072,0.07471547800932743,,0.013346911623231813,0.0014915962077189503,0.0020938063123106063,-0.0055674333000000015
GHG Forward,2006,,,235742000000.0,876.6459959140003,1.0172267300000002,0.002034453459999961,0.02104121835165509,2.1442726435968925e+17,0.28289040000000004,290.18995419778406,0.004714839999999918,0.00575736951360021,3.6216705294677096,0.8930156317371871,0.107558644362313,0.02784424007664279,,,,,,,,0.004706652414750151,0.07781550432543718,,0.013502532517472004,0.001508987761828477,0.0021182194514611182,-0.005632347864
GHG Forward,2007,,,242588000000.0,902.1039901960003,1.0467672200000002,0.00209353443999996,0.021652260002423433,2.206542797061546e+17,0.2911056,298.61713487173284,0.004851759999999916,0.005924564802051598,3.7268446454281072,0.9189490038765291,0.1106821712658957,0.02931748029233795,,,,,,,,0.004955681643043772,0.08193272677651789,,0.013894649058498269,0.0015528091013330108,0.002179733014443967,-0.005795912496000001
GHG Forward,2008,,,241466000000.0,897.9316458220002,1.0419257900000003,0.0020838515799999602,0.02155211557762617,2.19633725920187e+17,0.28975920000000005,297.235993078544,0.004829319999999916,0.005897162944960967,3.709607520375877,0.9146987491963741,0.11017025230799038,0.03001750864976402,,,,,,,,0.005074010968958356,0.0838890760798308,,0.013830384559662238,0.001545627164008429,0.0021696514751996265,-0.005769105672000001
GHG Forward,2009,,,228984000000.0,851.5152443280002,0.9880659600000001,0.001976131919999962,0.020438031165576732,2.0828029244741744e+17,0.2747808,281.8710983703599,0.00457967999999992,0.005592323390410832,3.517848344883958,0.8674156129060925,0.10447526796523265,0.0292611695050098,,,,,,,,0.0049461631464920615,0.08177535662373796,,0.013115456329295625,0.0014657297115258715,0.0020574965974386097,-0.005470885728
GHG Forward,2010,,,240546000000.0,894.5104721820002,1.0379559900000002,0.0020759119799999603,0.021470000719503633,2.1879690819907274e+17,0.28865520000000006,296.1035060466958,0.0048109199999999165,0.005874694399039951,3.695473692347311,0.9112136918828778,0.10975049701273824,0.032197310772398624,,,,,,,,0.005442473922012044,0.08998090695887706,,0.01377768996168617,0.0015397382314428184,0.002161384972432431,-0.005747125032000001
GHG Forward,2011,,,247680000000.0,921.0394425600003,1.0687392,0.002137478399999959,0.022106747891075553,2.2528588387562605e+17,0.29721600000000004,304.8852044001797,0.004953599999999914,0.006048923319257917,3.805072310994911,0.9382380384855753,0.1130054255739651,0.03393808616829679,,,,,,,,0.0057367259719185775,0.0948458023547029,,0.014186302202948418,0.0015854030628809344,0.002225486310194576,-0.005917570560000001
GHG Forward,2012,,,250361000000.0,931.0091887870002,1.080307715,0.0021606154299999587,0.022346041298278288,2.2772447986509046e+17,0.30043320000000007,308.1854193266852,0.005007219999999913,0.0061143995927516615,3.84626012941294,0.9483939500697962,0.11422864725502051,0.034788197033069394,,,,,,,,0.0058804245014339755,0.0972215829647223,,0.014339861134659113,0.001602564180498763,0.0022495759774976754,-0.005981625012000001
GHG Forward,2013,,,257476999999.99997,957.4712231590001,1.111013255,0.0022220265099999574,0.022981181874799982,2.3419708302101322e+17,0.30897240000000004,316.944960325198,0.00514953999999991,0.006288188910984216,3.95558221664259,0.9753501107685337,0.1174753632126446,0.03586764826290919,,,,,,,,0.006062889590211614,0.10023829455798137,,0.01474744239465661,0.0016481137936910294,0.0023135155793361146,-0.0061516404840000006
GHG Forward,2014,,,265577000000.0,987.5924258590003,1.145964755,0.002291929509999956,0.023704149647400564,2.4156471730473648e+17,0.31869240000000004,326.9157700621226,0.005311539999999907,0.006486009804419251,4.080021354720186,1.0060337675504023,0.1211710348338862,0.037311569485391494,,,,,,,,0.006306962881125601,0.1042735800541697,,0.015211383963793736,0.0016999620043230375,0.0023862967450038147,-0.0063451656840000014
GHG Forward,2015,,,280081000000.0,1041.5279720270003,1.2085495150000003,0.0024170990299999537,0.024998708236758448,2.5475733059499846e+17,0.33609720000000004,344.76967431204264,0.005601619999999903,0.0068402313153305755,4.302844226161845,1.0609764537188244,0.12778856831468718,0.03919428156805476,,,,,,,,0.0066252072054725835,0.10953514186403684,,0.016042125756233837,0.0017928023064226217,0.002516619958194473,-0.006691695252000001
GHG Forward,2016,,,293627000000.0,1091.9010352090004,1.2670005050000002,0.0025340010099999515,0.02620776026733221,2.670785619539262e+17,0.3523524,361.44431489184257,0.0058725399999998975,0.007171056231685015,4.510949481025931,1.11229013455428,0.1339690087815191,0.04129205689307296,,,,,,,,0.006979804754980952,0.11539773478912385,,0.016817996434694504,0.0018795104374375812,0.002638335226112333,-0.007015336284
GHG Forward,2017,,,310950993000.0,1156.3231962863313,1.3417535347950003,0.0026835070695899487,0.027754018123104806,2.8283619710920787e+17,0.37314119160000003,382.7695294704613,0.006219019859999892,0.007594148549354431,4.777095500406462,1.1779152524929823,0.14187318029962873,0.04329342095498367,,,,,,,,0.007318105422151535,0.1209908899044264,,0.017810258224341485,0.0019904015532463985,0.002793997004452961,-0.007429241124756
GHG Forward,2018,,,327120444636.0,1216.4520024932203,1.4115247186043403,0.002823049437208626,0.02919722706550626,2.9754367935888666e+17,0.39254453356320007,402.67354500292527,0.006542408892719886,0.007989044273920862,5.025504466427598,1.2391668456226175,0.1492505856752094,0.04415128815883689,,,,,,,,0.0074631150448037165,0.1233883469342589,,0.018736391652007238,0.0020939024340152113,0.0029392848486845154,-0.007815561663243313
GHG Forward,2019,,,292505677500.0,1087.7312102318929,1.2621619984125003,0.0025243239968249518,0.026107676312987528,2.6605862441144346e+17,0.35100681300000003,360.06400707687555,0.005850113549999898,0.007143670920724669,4.493722764309017,1.1080424463157876,0.13345739893688827,0.043868355487864705,,,,,,,,0.007415289507623408,0.12259764306080996,,0.01675377074084775,0.0018723328367997527,0.0026282597744284545,-0.006988545646830001
GHG Forward,2020,,,158440575300.0,589.1877388291254,0.6836710824195,0.0013673421648389738,0.014141658001752553,1.4411508821149541e+17,0.19012869036000005,195.03467048458722,0.0031688115059999447,0.00386948841508725,2.4340998304753483,0.6001896583737003,0.07228942441844463,0.024835219303106865,,,,,,,,0.004198022448523261,0.06940627971115759,,0.009074959150576569,0.0010141802865198536,0.0014236407110364295,-0.0037854622250676007
GHG Forward,2021,,,188909916700.0,702.4930732050391,0.8151462905605001,0.0016302925811209686,0.016861207617130905,1.7182952824866922e+17,0.22669190004000003,232.54133788073486,0.003778198333999934,0.004613620802510096,2.9021959516615197,0.7156107465079192,0.08619123680485222,0.03016219387826602,,,,,,,,0.005098467843278976,0.08429342376514502,,0.01082014360239023,0.0012092149569798212,0.0016974177708165682,-0.004513435729796401
GHG Forward,2022,,,231566994700.0,861.1205414800652,0.9992115821305001,0.0019984231642609616,0.020668577082230816,2.1062974433709587e+17,0.27788039364000006,285.0506722845802,0.004631339893999919,0.005655406145878975,3.5575305219366737,0.8772002700473499,0.1056537741640731,0.036973011856443215,,,,,,,,0.006249734776589963,0.10332742269568844,,0.013263401837220424,0.001482263495879817,0.002080705654868176,-0.005532598637372401
GHG Forward,2023,1076937632512.1694,11615863382044.725,269197297382.2647,1001.0551062646144,1.1615863382044724,0.0023231726764089,0.0240272803059941,2.448576836147176e+17,0.3230367568587177,331.37222640652345,0.0053839459476452,0.0065744259109205,4.135639464082358,1.019747836973329,0.1228228163519221,0.0409175141854956,31609.255041993387,1033.2844808044356,1.0,1.0,1.0,1.0,0.0,0.0069164939110077,0.1143510109567864,10.786013072036893,0.01541874278456792,0.001723135577313922,0.0024188263084044264,-0.0064316618290570695
GHG Forward,2024,1198347322705.4666,12554695373775.648,290954701593.87366,1079.212602199146,1.2527577231768294,0.0025034062575308,0.0258831686381518,2.638203205374563e+17,0.3478010332180216,357.84894263335514,0.0058141262657643,0.0070997340578197,4.492414159241649,1.1016089191714291,0.1327204318661201,0.0452139231806048,32587.616609305576,1113.9710421778616,0.99500999,1.0,0.9746971613205142,1.0,1.0,0.0076427376050688,0.1263580627499945,10.476674947152512,0.016748891919781364,0.0018608145016934465,0.002605658586802742,-0.00692471857137081
GHG Forward,2025,1292041079394.611,13362679586764.836,309679712323.6347,1128.805613729875,1.3132285212957404,0.0026262163647732,0.0270694772783287,2.7637186730320288e+17,0.3628115854381908,380.878457890815,0.0061883067691699,0.0075566957744168,4.809709992022903,1.1739971247654524,0.1414400286767429,0.0481960843213446,33594.36523400953,1165.2423865767023,0.99401498,1.0,0.9621425078045334,1.0,1.0,0.0081468273520184,0.1346922235138593,10.34230242356222,0.01793185355721582,0.001980567981032238,0.00272508427760935,-0.007223578666074379
GHG Forward,2026,1332492788861.6396,13552921769402.73,314088569395.19653,1133.2127393962746,1.3202410080779807,0.0026401158596952,0.0271682415051814,2.777442562874431e+17,0.3636730488321875,386.301267215864,0.0062764086336915,0.0076642576154823,4.908079639022036,1.191064939768262,0.143504863863952,0.0489162596967415,34656.9298659465,1169.8440464456924,0.993020965,0.994,0.9526455945269,1.0,1.0,0.0082685622300515,0.1367048771142095,10.171103275524,0.018298601262875636,0.002008766589522493,0.0027350268723266113,-0.007240730402248853
GHG Forward,2027,1374253470767.4404,13762998400551.893,318957089236.4286,1138.8618931800788,1.3288405355404191,0.0026571852950045,0.0273024520163115,2.7947823558214778e+17,0.3649396169786533,392.2893721524428,0.0063736959053158,0.0077830393900153,5.0148208522503035,1.209789655963601,0.1457731118204678,0.0496490123371178,35756.4839623636,1175.7317673323146,0.992027944,0.988036,0.9444488420174912,1.0,1.0,0.0083924231066547,0.1387526800386106,10.014890770380273,0.0186965603513245,0.0020399047351927027,0.0027485378444820786,-0.007265947774044987
GHG Forward,2028,1417354370908.5278,13982651066530.877,324047533407.4363,1144.85833529428,1.3379941835249145,0.0026753587564373,0.0274523324502766,2.8136468221384032e+17,0.3663236397515047,398.55033076718354,0.0064754178743952,0.0079072430248851,5.1262401048895,1.2293597003711951,0.1481477926929568,0.0503941256689218,36893.73861191296,1181.9821500266648,0.991035916,0.982107784,0.9367292699819304,1.0,1.0,0.0085183733733075,0.1408350270351291,9.865317632292593,0.019111960391055418,0.0020724617199893544,0.0027636263077693455,-0.0072935036674524585
GHG Forward,2029,1461829503673.876,14207568813938.068,329259995688.02014,1150.8244094537556,1.3472683890829815,0.0026937690923192,0.0276085865876065,2.833116679119956e+17,0.3677044230648902,404.9612909657616,0.0065795781223267,0.0080344289882953,5.2408088877341505,1.249403177951268,0.1505830161637144,0.0511515095635343,38069.52482829022,1188.2055085990155,0.99004488,0.976215137,0.9291754952750816,1.0,1.0,0.0086463977951146,0.1429516662238809,9.719032745085215,0.019539102701008844,0.0021057987130219604,0.002779356411774346,-0.007320995063221964
GHG Forward,2030,1507714977739.29,14405879467249.557,333855839333.70935,1154.189173178651,1.353654652761865,0.0027064011706949,0.0277082857348559,2.8468880849434374e+17,0.3682621922196704,410.6139720220745,0.0066714165257186,0.0081465609638223,5.346452484880533,1.2674094376339882,0.1527657039892132,0.0519211280499101,39284.75227442997,1191.7474272533734,0.989054835,0.970357846,0.921772915883936,1.0,0.9976628115647248,0.0087764902917087,0.145102497077611,9.554776386747935,0.019932969590369814,0.002135192654514787,0.0027893931249279437,-0.0073321002470936375
GHG Forward,2031,1554568865859.5942,14625239869490.691,338939005458.2151,1133.8951133363057,1.3346965995310125,0.0027189626526057,0.0273003322699241,2.8151049730756006e+17,0.3604586905538711,416.8658328313812,0.0067729930581336,0.0082705972499662,5.461544555794496,1.2865559130911692,0.1551063838790192,0.0520711115978239,40540.53683523774,1170.9411376477103,0.98806578,0.964535699,0.9144826591260588,1.0,0.9971953998319122,0.0088018427676973,0.1455216518252108,9.407907356618589,0.020362062854755565,0.0021677023307231824,0.0027483244496132593,-0.0071767325289275735
GHG Forward,2032,1602814264481.834,14847105152435.312,344079673497.85846,1112.6494373061946,1.314771433843746,0.0027311213538663,0.026901737934038,2.784128559886214e+17,0.3523118234754838,423.1884544101995,0.0068757186470625,0.008396033981267,5.57883680976342,1.3058057182353655,0.1574638778368406,0.0522339229262496,41833.93140780976,1149.15681643635,0.987077715,0.958748485,0.907274965832251,1.0,0.9967279219647592,0.0088293635881605,0.1459766560054818,9.2631476281721,0.02079935897553101,0.002200579962933037,0.0027081979578196056,-0.007014528405396883
GHG Forward,2033,1652502955074.5742,15071668469051.477,349282280740.7374,1090.4466461296977,1.2938754545097189,0.002742897541095,0.0265137315217494,2.754084752692536e+17,0.3438191334729969,429.5872911023485,0.006979681962505,0.008522979653552,5.698420555681281,1.3251858592681949,0.159841417165666,0.0524114108809402,43166.64093461749,1126.3888695210808,0.986090637,0.952995994,0.9001459101992724,1.0,0.9962603479174488,0.0088593652728261,0.1464726765349672,9.12050923889048,0.0212451983760726,0.002233853913732212,0.002669137352294512,-0.006845438947447369
GHG Forward,2034,1703688821356.501,15299550767611.809,354561181343.4056,1067.3091078470304,1.2720384664435866,0.0027543870194445,0.0261382131699679,2.7251737769252368e+17,0.3349868301538257,436.0799946712896,0.007085169842509,0.008651784711768,5.820554470525855,1.3447595825899492,0.1622465016033586,0.052605398938722,44540.45218007954,1102.6605017906045,0.985104546,0.947278018,0.8931180719153207,1.0,0.9957926484406684,0.0088921560531842,0.1470148094323941,8.980249547819472,0.021700545471634438,0.002267615972290706,0.002631333919820669,-0.00666958778836267
GHG Forward,2035,1756427787743.35,15514192810363.102,359525774109.03937,1042.0889340829758,1.2479184382340869,0.0027627024807811,0.0257459758296987,2.6944929666937808e+17,0.3254488175538342,442.2154856142109,0.0071843006082524,0.0087728217326802,5.928493178148502,1.3629719694779845,0.1644915220111358,0.0528177585705816,45957.2349831657,1076.7865333801965,0.984119442,0.94159435,0.8852682269147575,1.0,0.9953247949477768,0.0089280522734199,0.1476082848444015,8.83280993310614,0.022102969131575393,0.0022995205251938964,0.0025918473867757685,-0.006479685957496839
GHG Forward,2036,1810784435779.0125,15703873581123.484,363904407536.9156,1013.7018468134734,1.2207047685405057,0.0027658275986346,0.0253224254986393,2.6604142544703098e+17,0.3150077136182389,447.6595481896967,0.0072716462054071,0.0088794609246143,6.015694923383298,1.3789711027482454,0.1664702318438845,0.0530506363988442,47419.29043455649,1047.6600874522023,0.983135322,0.935944784,0.8765508629745291,1.0,0.9941444742808598,0.0089674167879377,0.1482591018752341,8.672414712007155,0.022428079986092076,0.002327829650586423,0.0025492085749480183,-0.006271803578139137
GHG Forward,2037,1866863029157.235,15863118688942.137,367570179447.50854,982.329871358407,1.1901823681150487,0.0027629258096816,0.0248628459703207,2.622355723598145e+17,0.3036287038915301,452.25591605641785,0.0073446711149378,0.0089686096508944,6.072272539779195,1.3919638380133406,0.1680914390127098,0.05330740253249,48931.075354352266,1015.4571105171794,0.982152187,0.930329115,0.8662203991381312,1.0,0.9929663127969968,0.0090108192632656,0.1489766788724279,8.49720544099225,0.022639016099394168,0.002351730763493373,0.002502942703832185,-0.006045247494480365
GHG Forward,2038,1924752253204.1873,15979771057727.982,370241296593.9656,947.4882826060098,1.155712089156326,0.0027520527076764,0.0243542129901038,2.5787822920620176e+17,0.2911752301759584,455.65782656062584,0.0073977446691046,0.0090333945461555,6.0872355584683175,1.4007550626272527,0.1692122787419608,0.0535907068714032,50496.1702233939,979.6749618202576,0.981170035,0.924747141,0.8537716926202301,1.0,0.9917902559664502,0.0090587076253536,0.1497684214356811,8.30224826656315,0.022694802136463403,0.0023694206981152545,0.0024517386217137497,-0.005797298832803333
GHG Forward,2039,1984552443569.5017,16055708707447.396,371961199067.64813,909.6169111603544,1.1177634020033211,0.0027337484390304,0.0238054494890765,2.530571889210232e+17,0.2777982672809629,457.9185626044137,0.0074317353472702,0.0090748749940645,6.062666699114379,1.4055996252726946,0.1698608640735607,0.053903431476178,52118.78305316833,940.7663890187,0.980188865,0.919198658,0.839396847590492,1.0,0.9906162820934528,0.0091115690434481,0.150642383977612,8.090342363827336,0.02260320301952426,0.0023811765255429508,0.0023964946000653315,-0.005530963501563972
GHG Forward,2040,2046369920598.6516,16120956297010.969,373425588614.1719,870.6579385977783,1.0786687522656635,0.0027132749536807,0.0232654627842233,2.4829818463015e+17,0.264103320041728,459.893601938617,0.0074605457638906,0.0091100276665156,6.0249420118208254,1.4094242422367669,0.1703889786503453,0.0542485422086622,53803.45021534621,900.7384527217592,0.979208676,0.913683466,0.8246325231745272,1.0,0.9894443939559292,0.0091699048521443,0.1516068551078156,7.877830950669413,0.02246255554407112,0.0023914467300808085,0.0023421341384877595,-0.005258297102030804
GHG Forward,2041,2110301926350.456,16170942520018.33,374528416423.9137,831.0442528346745,1.0337193281561947,0.0028120802156434,0.0227822624147024,2.4403766712570726e+17,0.2513971375658616,461.4521752099539,0.0074820576656506,0.009136265129423,5.975265802349547,1.4120378248406784,0.1707709978393832,0.0546970588015277,55554.21160944021,859.9291164593936,0.978229467,0.908201365,0.8094381298143812,1.0,0.9879727899448086,0.0092457198752534,0.152860311649495,7.662857299279571,0.02227734967615103,0.00239955131109176,0.0022934903572880906,-0.0050053170089363035
GHG Forward,2042,2176736594644.0437,16216255608100.123,375514835586.0552,790.9295760696598,0.9881554159198463,0.0029104132497486,0.0223175667331168,2.399288084704903e+17,0.2385372120880328,462.895489265126,0.0075011701914475,0.0091595844528786,5.920416947304285,1.4143129160171528,0.1711216386637326,0.0551869527673799,57391.4338306735,818.601946199861,0.977251238,0.902752157,0.7940184278818317,1.0,0.986501932050747,0.0093285291245273,0.1542294043564192,7.449801527663445,0.02207285883614532,0.0024070565441786547,0.0022467094430228683,-0.004749275892672733
GHG Forward,2043,2245803823734.86,16251102597420.844,376250956785.39624,750.0836017814241,0.941678145843204,0.0030070864574695,0.0218640851792652,2.358954103106137e+17,0.2254562563712647,464.05860370473897,0.0075152085457088,0.0091767192479495,5.85660237117386,1.415852736779175,0.1713897383066175,0.0557207468850938,59321.28454642881,776.5181819512484,0.976273987,0.8973356439999999,0.7780836942657237,1.0,0.9850318617549244,0.0094187590380104,0.1557211835668239,7.236207555473221,0.02183494144905037,0.0024131047392646427,0.0022010574549966274,-0.00448883406435188
GHG Forward,2044,2317642835702.3877,16281364836649.48,376873337626.5313,708.8449974743378,0.8946992697625422,0.0031030085568168,0.0214289948622372,2.3202278624486854e+17,0.2122586432784625,465.10926011357594,0.0075269022439171,0.0091909987811818,5.7880710804824185,1.417000499285768,0.1716163190865188,0.0563013035139266,61350.552904142336,734.0279389478899,0.975297713,0.89195163,0.7620179032379637,1.0,0.9835626174185276,0.0095168934547326,0.1573436486345633,7.024967171749407,0.021579438919624667,0.002418568152590595,0.002157256912781419,-0.004226069587674189
GHG Forward,2045,2392398598607.99,16309973010491.023,377410137446.4699,667.3014935911797,0.8473726285518954,0.0031984404368509,0.0210122666574601,2.2831541039328272e+17,0.1989601133688842,466.25318146547966,0.0075363679306395,0.0092025635380754,5.717307157745618,1.417705962683084,0.1717953207909399,0.0569315318680401,63486.437997810935,691.2232033270516,0.974322415,0.8865999199999999,0.745981924643807,1.0,0.9820942423700094,0.009623424133845,0.1591049298575575,6.817414547885512,0.02131561255550812,0.002424516543620494,0.0021153048844065082,-0.003961295857174484
GHG Forward,2046,2470223810619.996,16324602548344.145,377577643185.2139,625.0172511698393,0.7990669866333345,0.0032906086843288,0.0206002401215527,2.246201198470125e+17,0.1854337565458216,467.13324939207894,0.0075379575831634,0.00920451460387,5.639287175160268,1.4173091888028442,0.1718396697525508,0.0576144979826859,65736.71193511806,647.6502093770878,0.9733480920000002,0.881280321,0.7299306504833016,1.0,0.9798147327622214,0.0097388693427586,0.1610135957971578,6.608552017902729,0.021024733707391,0.0024290928968388106,0.0020738261730367104,-0.003691986092827308
GHG Forward,2047,2551033827281.624,16339186590194.06,377662075019.9971,582.5048598787132,0.7504514541510201,0.0033815835195411,0.0202068925258745,2.2109470495916877e+17,0.1718431244145782,468.25929380570193,0.0075369791409902,0.0092033358993366,5.560991106656455,1.4164820594032614,0.1718354604850563,0.0583474818831862,68095.1621293411,603.8403117324557,0.972374744,0.875992639,0.7140294188596696,1.0,0.9775436555943356,0.0098627693104276,0.1630620450176379,6.404927451552088,0.020732825538947435,0.00243494832778965,0.002034227870579786,-0.0034213966070942518
GHG Forward,2048,2634982491977.6606,16357988226927.17,377765979087.2079,539.9063004541681,0.7016387897843966,0.0034718395748904,0.0198380457110029,2.1780347880086138e+17,0.1582459953589461,469.741394779983,0.0075355235885212,0.0092015812961733,5.4851196316190505,1.415636113258773,0.1718321439365923,0.0591339816065904,70569.49553849788,559.9386877402488,0.9714023699999996,0.870736683,0.6984531743771405,1.0,0.9752811252725736,0.009995715327707,0.1652600533834635,6.208006420053986,0.020449956887449286,0.0024426552528559117,0.001997096061726662,-0.003150677767596617
GHG Forward,2049,2722229470187.141,16386260540758.896,378014879215.5479,497.3497712322331,0.652735399908563,0.0035621930320051,0.019500063163725,2.1481895821871747e+17,0.1446939140665376,471.7177946766717,0.0075361413576321,0.009202364907061,5.415389009946986,1.4152499438940138,0.171887091998114,0.0599774802655127,73167.85916509797,516.0766528074834,0.970430967,0.865512263,0.6834111007554694,1.0,0.9730272672396156,0.0101382961626993,0.1676173550502066,6.019426620795643,0.020189982939258867,0.0024529325323186927,0.0019630713586921956,-0.0028808558290647633
