Scenario,Sector,Sub-Sector,Species,Units,Year,ems,Source
Striving,off-road,TRA_OT_RAI,co2,Mt,2010,45.7542310783558,WTT
Striving,off-road,TRA_OT_OTHER,co2,Mt,2010,30.338540539307804,WTT
Striving,off-road,TRA_OT_CNS,co2,Mt,2011,67.67477757135732,WTT
Striving,off-road,TRA_OT_AGR,co2,Mt,2011,124.76771693985691,WTT
Striving,off-road,TRA_OT_RAI,co2,Mt,2011,46.57729971555024,WTT
Striving,off-road,TRA_OT_OTHER,co2,Mt,2011,31.168551189816366,WTT
Striving,off-road,TRA_OT_CNS,co2,Mt,2012,69.47096489220525,WTT
Striving,off-road,TRA_OT_AGR,co2,Mt,2012,124.27674436136961,WTT
Striving,off-road,TRA_OT_RAI,co2,Mt,2012,47.400368352744685,WTT
Striving,off-road,TRA_OT_OTHER,co2,Mt,2012,31.99856184032493,WTT
Striving,off-road,TRA_OT_CNS,co2,Mt,2013,71.26715221305315,WTT
Striving,off-road,TRA_OT_AGR,co2,Mt,2013,123.78577178288229,WTT
Striving,off-road,TRA_OT_RAI,co2,Mt,2013,48.223436989939124,WTT
Striving,off-road,TRA_OT_OTHER,co2,Mt,2013,32.828572490833494,WTT
Striving,off-road,TRA_OT_CNS,co2,Mt,2014,73.06333953390106,WTT
Striving,off-road,TRA_OT_AGR,co2,Mt,2014,123.29479920439499,WTT
Striving,off-road,TRA_OT_RAI,co2,Mt,2014,49.04650562713356,WTT
Striving,off-road,TRA_OT_OTHER,co2,Mt,2014,33.65858314134205,WTT
Striving,off-road,TRA_OT_CNS,co2,Mt,2015,74.85952685474898,WTT
Striving,off-road,TRA_OT_AGR,co2,Mt,2015,122.8038266259077,WTT
Striving,off-road,TRA_OT_RAI,co2,Mt,2015,49.86957426432801,WTT
Striving,off-road,TRA_OT_OTHER,co2,Mt,2015,34.48859379185061,WTT
Striving,off-road,TRA_OT_CNS,co2,Mt,2016,88.47325864341146,WTT
Striving,off-road,TRA_OT_AGR,co2,Mt,2016,125.17483802179356,WTT
Striving,off-road,TRA_OT_RAI,co2,Mt,2016,48.9483111114361,WTT
Striving,off-road,TRA_OT_OTHER,co2,Mt,2016,34.54150719889557,WTT
Striving,off-road,TRA_OT_CNS,co2,Mt,2017,102.0869904320739,WTT
Striving,off-road,TRA_OT_AGR,co2,Mt,2017,127.54584941767942,WTT
Striving,off-road,TRA_OT_RAI,co2,Mt,2017,48.0270479585442,WTT
Striving,off-road,TRA_OT_OTHER,co2,Mt,2017,34.59442060594051,WTT
Striving,off-road,TRA_OT_CNS,co2,Mt,2018,115.7007222207364,WTT
Striving,off-road,TRA_OT_AGR,co2,Mt,2018,129.91686081356528,WTT
Striving,off-road,TRA_OT_RAI,co2,Mt,2018,47.105784805652306,WTT
Striving,off-road,TRA_OT_OTHER,co2,Mt,2018,34.64733401298547,WTT
Striving,off-road,TRA_OT_CNS,co2,Mt,2019,129.31445400939882,WTT
Striving,off-road,TRA_OT_AGR,co2,Mt,2019,132.28787220945114,WTT
Striving,off-road,TRA_OT_RAI,co2,Mt,2019,46.184521652760395,WTT
Striving,off-road,TRA_OT_OTHER,co2,Mt,2019,34.70024742003042,WTT
Striving,off-road,TRA_OT_CNS,co2,Mt,2020,142.92818579806126,WTT
Striving,off-road,TRA_OT_AGR,co2,Mt,2020,134.658883605337,WTT
Striving,off-road,TRA_OT_RAI,co2,Mt,2020,45.2632584998685,WTT
Striving,off-road,TRA_OT_OTHER,co2,Mt,2020,34.75316082707537,WTT
Striving,off-road,TRA_OT_CNS,co2,Mt,2021,143.56148525885166,WTT
Striving,off-road,TRA_OT_AGR,co2,Mt,2021,134.84754947257593,WTT
Striving,off-road,TRA_OT_RAI,co2,Mt,2021,44.77118261221606,WTT
Striving,off-road,TRA_OT_OTHER,co2,Mt,2021,35.258392634342506,WTT
Striving,off-road,TRA_OT_CNS,co2,Mt,2022,144.194784719642,WTT
Striving,off-road,TRA_OT_AGR,co2,Mt,2022,135.0362153398149,WTT
Striving,off-road,TRA_OT_RAI,co2,Mt,2022,44.279106724563626,WTT
Striving,off-road,TRA_OT_OTHER,co2,Mt,2022,35.76362444160966,WTT
Striving,off-road,TRA_OT_CNS,co2,Mt,2023,144.82808418043237,WTT
Striving,off-road,TRA_OT_AGR,co2,Mt,2023,135.2248812070538,WTT
Striving,off-road,TRA_OT_RAI,co2,Mt,2023,43.78703083691118,WTT
Striving,off-road,TRA_OT_OTHER,co2,Mt,2023,36.26885624887678,WTT
Striving,off-road,TRA_OT_CNS,co2,Mt,2024,145.4613836412227,WTT
Striving,off-road,TRA_OT_AGR,co2,Mt,2024,135.41354707429275,WTT
Striving,off-road,TRA_OT_RAI,co2,Mt,2024,43.29495494925874,WTT
Striving,off-road,TRA_OT_OTHER,co2,Mt,2024,36.774088056143924,WTT
Striving,off-road,TRA_OT_CNS,co2,Mt,2025,146.09468310201308,WTT
Striving,off-road,TRA_OT_AGR,co2,Mt,2025,135.6022129415317,WTT
Striving,off-road,TRA_OT_RAI,co2,Mt,2025,42.802879061606305,WTT
Striving,off-road,TRA_OT_OTHER,co2,Mt,2025,37.27931986341106,WTT
Striving,off-road,TRA_OT_CNS,co2,Mt,2026,139.60267957722954,WTT
Striving,off-road,TRA_OT_AGR,co2,Mt,2026,129.75445370445667,WTT
Striving,off-road,TRA_OT_RAI,co2,Mt,2026,40.68933589249752,WTT
Striving,off-road,TRA_OT_OTHER,co2,Mt,2026,37.158498484524756,WTT
Striving,off-road,TRA_OT_CNS,co2,Mt,2027,133.1646940691712,WTT
Striving,off-road,TRA_OT_AGR,co2,Mt,2027,123.94200036066613,WTT
Striving,off-road,TRA_OT_RAI,co2,Mt,2027,38.609245057275764,WTT
Striving,off-road,TRA_OT_OTHER,co2,Mt,2027,37.01217649264329,WTT
Striving,off-road,TRA_OT_CNS,co2,Mt,2028,126.78072657783811,WTT
Striving,off-road,TRA_OT_AGR,co2,Mt,2028,118.16485291016006,WTT
Striving,off-road,TRA_OT_RAI,co2,Mt,2028,36.562606555941066,WTT
Striving,off-road,TRA_OT_OTHER,co2,Mt,2028,36.840353887766625,WTT
Striving,off-road,TRA_OT_CNS,co2,Mt,2029,120.4507771032303,WTT
Striving,off-road,TRA_OT_AGR,co2,Mt,2029,112.42301135293846,WTT
Striving,off-road,TRA_OT_RAI,co2,Mt,2029,34.5494203884934,WTT
Striving,off-road,TRA_OT_OTHER,co2,Mt,2029,36.643030669894806,WTT
Striving,off-road,TRA_OT_CNS,co2,Mt,2030,114.17484564534776,WTT
Striving,off-road,TRA_OT_AGR,co2,Mt,2030,106.71647568900136,WTT
Striving,off-road,TRA_OT_RAI,co2,Mt,2030,32.5696865549328,WTT
Striving,off-road,TRA_OT_OTHER,co2,Mt,2030,36.42020683902777,WTT
Striving,off-road,TRA_OT_CNS,co2,Mt,2031,109.70375145216782,WTT
Striving,off-road,TRA_OT_AGR,co2,Mt,2031,100.95552481703953,WTT
Striving,off-road,TRA_OT_RAI,co2,Mt,2031,30.656107138913985,WTT
Striving,off-road,TRA_OT_OTHER,co2,Mt,2031,36.25682118567442,WTT
Striving,off-road,TRA_OT_CNS,co2,Mt,2032,105.10237851276814,WTT
Striving,off-road,TRA_OT_AGR,co2,Mt,2032,95.23932416481583,WTT
Striving,off-road,TRA_OT_RAI,co2,Mt,2032,28.772537732186976,WTT
Striving,off-road,TRA_OT_OTHER,co2,Mt,2032,36.06407406521185,WTT
Striving,off-road,TRA_OT_CNS,co2,Mt,2033,100.37072682714874,WTT
Striving,off-road,TRA_OT_AGR,co2,Mt,2033,89.56787373233014,WTT
Striving,off-road,TRA_OT_RAI,co2,Mt,2033,26.918978334751777,WTT
Striving,off-road,TRA_OT_OTHER,co2,Mt,2033,35.84196547764005,WTT
Striving,off-road,TRA_OT_CNS,co2,Mt,2034,95.50879639530962,WTT
Striving,off-road,TRA_OT_AGR,co2,Mt,2034,83.94117351958259,WTT
Striving,off-road,TRA_OT_RAI,co2,Mt,2034,25.095428946608383,WTT
Striving,off-road,TRA_OT_OTHER,co2,Mt,2034,35.59049542295905,WTT
Striving,off-road,TRA_OT_CNS,co2,Mt,2035,90.51658721725074,WTT
Striving,off-road,TRA_OT_AGR,co2,Mt,2035,78.35922352657309,WTT
Striving,off-road,TRA_OT_RAI,co2,Mt,2035,23.3018895677568,WTT
Striving,off-road,TRA_OT_OTHER,co2,Mt,2035,35.309663901168825,WTT
Striving,off-road,TRA_OT_CNS,co2,Mt,2036,85.32242832960465,WTT
Striving,off-road,TRA_OT_AGR,co2,Mt,2036,72.85724138185293,WTT
Striving,off-road,TRA_OT_RAI,co2,Mt,2036,21.495728332056018,WTT
Striving,off-road,TRA_OT_OTHER,co2,Mt,2036,35.08443524718163,WTT
Striving,off-road,TRA_OT_CNS,co2,Mt,2037,80.00822940479134,WTT
Striving,off-road,TRA_OT_AGR,co2,Mt,2037,67.39497836707783,WTT
Striving,off-road,TRA_OT_RAI,co2,Mt,2037,19.725667372238618,WTT
Striving,off-road,TRA_OT_OTHER,co2,Mt,2037,34.82548798070509,WTT
Striving,off-road,TRA_OT_CNS,co2,Mt,2038,74.57399044281077,WTT
Striving,off-road,TRA_OT_AGR,co2,Mt,2038,61.97243448224774,WTT
Striving,off-road,TRA_OT_RAI,co2,Mt,2038,17.991706688304586,WTT
Striving,off-road,TRA_OT_OTHER,co2,Mt,2038,34.53282210173922,WTT
Striving,off-road,TRA_OT_CNS,co2,Mt,2039,69.01971144366298,WTT
Striving,off-road,TRA_OT_AGR,co2,Mt,2039,56.589609727362706,WTT
Striving,off-road,TRA_OT_RAI,co2,Mt,2039,16.293846280253938,WTT
Striving,off-road,TRA_OT_OTHER,co2,Mt,2039,34.20643761028402,WTT
Striving,off-road,TRA_OT_CNS,co2,Mt,2040,63.34539240734795,WTT
Striving,off-road,TRA_OT_AGR,co2,Mt,2040,51.24650410242272,WTT
Striving,off-road,TRA_OT_RAI,co2,Mt,2040,14.632086148086678,WTT
Striving,off-road,TRA_OT_OTHER,co2,Mt,2040,33.84633450633948,WTT
Striving,off-road,TRA_OT_CNS,co2,Mt,2041,56.923073889434626,WTT
Striving,off-road,TRA_OT_AGR,co2,Mt,2041,46.0293081194085,WTT
Striving,off-road,TRA_OT_RAI,co2,Mt,2041,12.96750154445666,WTT
Striving,off-road,TRA_OT_OTHER,co2,Mt,2041,33.495441984421255,WTT
Striving,off-road,TRA_OT_CNS,co2,Mt,2042,50.520261877560955,WTT
Striving,off-road,TRA_OT_AGR,co2,Mt,2042,40.832677819232494,WTT
Striving,off-road,TRA_OT_RAI,co2,Mt,2042,11.347667160564715,WTT
Striving,off-road,TRA_OT_OTHER,co2,Mt,2042,33.10830560327748,WTT
Striving,off-road,TRA_OT_CNS,co2,Mt,2043,44.13695637172699,WTT
Striving,off-road,TRA_OT_AGR,co2,Mt,2043,35.6566132018947,WTT
Striving,off-road,TRA_OT_RAI,co2,Mt,2043,9.772582996410856,WTT
Striving,off-road,TRA_OT_OTHER,co2,Mt,2043,32.684925362908146,WTT
Striving,off-road,TRA_OT_CNS,co2,Mt,2044,37.77315737193267,WTT
Striving,off-road,TRA_OT_AGR,co2,Mt,2044,30.501114267395117,WTT
Striving,off-road,TRA_OT_RAI,co2,Mt,2044,8.242249051995067,WTT
Striving,off-road,TRA_OT_OTHER,co2,Mt,2044,32.22530126331327,WTT
Striving,off-road,TRA_OT_CNS,co2,Mt,2045,31.428864878178036,WTT
Striving,off-road,TRA_OT_AGR,co2,Mt,2045,25.366181015733737,WTT
Striving,off-road,TRA_OT_RAI,co2,Mt,2045,6.756665327317358,WTT
Striving,off-road,TRA_OT_OTHER,co2,Mt,2045,31.729433304492844,WTT
Striving,off-road,TRA_OT_CNS,co2,Mt,2046,25.05112005053635,WTT
Striving,off-road,TRA_OT_AGR,co2,Mt,2046,20.139717235732334,WTT
Striving,off-road,TRA_OT_RAI,co2,Mt,2046,5.298178875735488,WTT
Striving,off-road,TRA_OT_OTHER,co2,Mt,2046,31.216899447053503,WTT
Striving,off-road,TRA_OT_CNS,co2,Mt,2047,18.71936114889772,WTT
Striving,off-road,TRA_OT_AGR,co2,Mt,2047,14.989867244158278,WTT
Striving,off-road,TRA_OT_RAI,co2,Mt,2047,3.893269117212821,WTT
Striving,off-road,TRA_OT_OTHER,co2,Mt,2047,30.666771526208855,WTT
Striving,off-road,TRA_OT_CNS,co2,Mt,2048,12.433588173262104,WTT
Striving,off-road,TRA_OT_AGR,co2,Mt,2048,9.916631041011525,WTT
Striving,off-road,TRA_OT_RAI,co2,Mt,2048,2.5419360517493477,WTT
Striving,off-road,TRA_OT_OTHER,co2,Mt,2048,30.079049541958874,WTT
Striving,off-road,TRA_OT_CNS,co2,Mt,2049,6.193801123629526,WTT
Striving,off-road,TRA_OT_AGR,co2,Mt,2049,4.920008626292096,WTT
Striving,off-road,TRA_OT_RAI,co2,Mt,2049,1.2441796793450728,WTT
Striving,off-road,TRA_OT_OTHER,co2,Mt,2049,29.45373349430358,WTT
Striving,off-road,TRA_OT_CNS,co2,Mt,2050,0.0,WTT
Striving,off-road,TRA_OT_AGR,co2,Mt,2050,0.0,WTT
Striving,off-road,TRA_OT_RAI,co2,Mt,2050,0.0,WTT
Striving,off-road,TRA_OT_OTHER,co2,Mt,2050,28.790823383242977,WTT
BAU,off-road,TRA_OT_CNS,ch4,kt,1990,576.228910075,WTT
BAU,off-road,TRA_OT_AGR,ch4,kt,1990,1030.69403898825,WTT
BAU,off-road,TRA_OT_RAI,ch4,kt,1990,434.67497208362505,WTT
BAU,off-road,TRA_OT_OTHER,ch4,kt,1990,243.10904763771853,WTT
BAU,off-road,TRA_OT_CNS,ch4,kt,1991,556.382074991925,WTT
BAU,off-road,TRA_OT_AGR,ch4,kt,1991,1039.6964349112252,WTT
BAU,off-road,TRA_OT_RAI,ch4,kt,1991,417.6526032974751,WTT
BAU,off-road,TRA_OT_OTHER,ch4,kt,1991,238.96141544726646,WTT
BAU,off-road,TRA_OT_CNS,ch4,kt,1992,536.53523990885,WTT
BAU,off-road,TRA_OT_AGR,ch4,kt,1992,1048.6988308342002,WTT
BAU,off-road,TRA_OT_RAI,ch4,kt,1992,400.63023451132506,WTT
BAU,off-road,TRA_OT_OTHER,ch4,kt,1992,234.8137832568145,WTT
BAU,off-road,TRA_OT_CNS,ch4,kt,1993,516.688404825775,WTT
BAU,off-road,TRA_OT_AGR,ch4,kt,1993,1057.7012267571752,WTT
BAU,off-road,TRA_OT_RAI,ch4,kt,1993,383.60786572517503,WTT
BAU,off-road,TRA_OT_OTHER,ch4,kt,1993,230.66615106636243,WTT
BAU,off-road,TRA_OT_CNS,ch4,kt,1994,496.8415697427,WTT
BAU,off-road,TRA_OT_AGR,ch4,kt,1994,1066.7036226801501,WTT
BAU,off-road,TRA_OT_RAI,ch4,kt,1994,366.58549693902506,WTT
BAU,off-road,TRA_OT_OTHER,ch4,kt,1994,226.51851887591042,WTT
BAU,off-road,TRA_OT_CNS,ch4,kt,1995,476.994734659625,WTT
BAU,off-road,TRA_OT_AGR,ch4,kt,1995,1075.7060186031251,WTT
BAU,off-road,TRA_OT_RAI,ch4,kt,1995,349.56312815287504,WTT
BAU,off-road,TRA_OT_OTHER,ch4,kt,1995,222.37088668545843,WTT
BAU,off-road,TRA_OT_CNS,ch4,kt,1996,485.590936432875,WTT
BAU,off-road,TRA_OT_AGR,ch4,kt,1996,1050.9943000989251,WTT
BAU,off-road,TRA_OT_RAI,ch4,kt,1996,357.1957996174751,WTT
BAU,off-road,TRA_OT_OTHER,ch4,kt,1996,226.1732734092099,WTT
BAU,off-road,TRA_OT_CNS,ch4,kt,1997,494.18713820612504,WTT
BAU,off-road,TRA_OT_AGR,ch4,kt,1997,1026.2825815947251,WTT
BAU,off-road,TRA_OT_RAI,ch4,kt,1997,364.82847108207505,WTT
BAU,off-road,TRA_OT_OTHER,ch4,kt,1997,229.97566013296137,WTT
BAU,off-road,TRA_OT_CNS,ch4,kt,1998,502.78333997937506,WTT
BAU,off-road,TRA_OT_AGR,ch4,kt,1998,1001.5708630905251,WTT
BAU,off-road,TRA_OT_RAI,ch4,kt,1998,372.46114254667503,WTT
BAU,off-road,TRA_OT_OTHER,ch4,kt,1998,233.77804685671285,WTT
BAU,off-road,TRA_OT_CNS,ch4,kt,1999,511.379541752625,WTT
BAU,off-road,TRA_OT_AGR,ch4,kt,1999,976.8591445863251,WTT
BAU,off-road,TRA_OT_RAI,ch4,kt,1999,380.0938140112751,WTT
BAU,off-road,TRA_OT_OTHER,ch4,kt,1999,237.58043358046436,WTT
BAU,off-road,TRA_OT_CNS,ch4,kt,2000,519.975743525875,WTT
BAU,off-road,TRA_OT_AGR,ch4,kt,2000,952.1474260821251,WTT
BAU,off-road,TRA_OT_RAI,ch4,kt,2000,387.72648547587505,WTT
BAU,off-road,TRA_OT_OTHER,ch4,kt,2000,241.38282030421584,WTT
BAU,off-road,TRA_OT_CNS,ch4,kt,2001,525.5585514907001,WTT
BAU,off-road,TRA_OT_AGR,ch4,kt,2001,976.3962721831501,WTT
BAU,off-road,TRA_OT_RAI,ch4,kt,2001,403.00127478065,WTT
BAU,off-road,TRA_OT_OTHER,ch4,kt,2001,244.31350127946556,WTT
BAU,off-road,TRA_OT_CNS,ch4,kt,2002,531.141359455525,WTT
BAU,off-road,TRA_OT_AGR,ch4,kt,2002,1000.645118284175,WTT
BAU,off-road,TRA_OT_RAI,ch4,kt,2002,418.27606408542505,WTT
BAU,off-road,TRA_OT_OTHER,ch4,kt,2002,247.24418225471527,WTT
BAU,off-road,TRA_OT_CNS,ch4,kt,2003,536.7241674203501,WTT
BAU,off-road,TRA_OT_AGR,ch4,kt,2003,1024.8939643852002,WTT
BAU,off-road,TRA_OT_RAI,ch4,kt,2003,433.5508533902,WTT
BAU,off-road,TRA_OT_OTHER,ch4,kt,2003,250.17486322996498,WTT
BAU,off-road,TRA_OT_CNS,ch4,kt,2004,542.3069753851751,WTT
BAU,off-road,TRA_OT_AGR,ch4,kt,2004,1049.1428104862252,WTT
BAU,off-road,TRA_OT_RAI,ch4,kt,2004,448.8256426949751,WTT
BAU,off-road,TRA_OT_OTHER,ch4,kt,2004,253.10554420521473,WTT
BAU,off-road,TRA_OT_CNS,ch4,kt,2005,547.88978335,WTT
BAU,off-road,TRA_OT_AGR,ch4,kt,2005,1073.39165658725,WTT
BAU,off-road,TRA_OT_RAI,ch4,kt,2005,464.10043199975,WTT
BAU,off-road,TRA_OT_OTHER,ch4,kt,2005,256.0362251804644,WTT
BAU,off-road,TRA_OT_CNS,ch4,kt,2006,551.1204437966501,WTT
BAU,off-road,TRA_OT_AGR,ch4,kt,2006,1073.20272907575,WTT
BAU,off-road,TRA_OT_RAI,ch4,kt,2006,449.6285846188501,WTT
BAU,off-road,TRA_OT_OTHER,ch4,kt,2006,256.77983080105014,WTT
BAU,off-road,TRA_OT_CNS,ch4,kt,2007,554.3511042433,WTT
BAU,off-road,TRA_OT_AGR,ch4,kt,2007,1073.0138015642501,WTT
BAU,off-road,TRA_OT_RAI,ch4,kt,2007,435.15673723795004,WTT
BAU,off-road,TRA_OT_OTHER,ch4,kt,2007,257.5234364216359,WTT
BAU,off-road,TRA_OT_CNS,ch4,kt,2008,557.5817646899501,WTT
BAU,off-road,TRA_OT_AGR,ch4,kt,2008,1072.8248740527501,WTT
BAU,off-road,TRA_OT_RAI,ch4,kt,2008,420.68488985705005,WTT
BAU,off-road,TRA_OT_OTHER,ch4,kt,2008,258.2670420422217,WTT
BAU,off-road,TRA_OT_CNS,ch4,kt,2009,560.8124251366,WTT
BAU,off-road,TRA_OT_AGR,ch4,kt,2009,1072.6359465412502,WTT
BAU,off-road,TRA_OT_RAI,ch4,kt,2009,406.21304247615006,WTT
BAU,off-road,TRA_OT_OTHER,ch4,kt,2009,259.0106476628074,WTT
BAU,off-road,TRA_OT_CNS,ch4,kt,2010,564.04308558325,WTT
BAU,off-road,TRA_OT_AGR,ch4,kt,2010,1072.44701902975,WTT
BAU,off-road,TRA_OT_RAI,ch4,kt,2010,391.74119509525,WTT
BAU,off-road,TRA_OT_OTHER,ch4,kt,2010,259.75425328339315,WTT
BAU,off-road,TRA_OT_CNS,ch4,kt,2011,579.4217850193501,WTT
BAU,off-road,TRA_OT_AGR,ch4,kt,2011,1068.243381898875,WTT
BAU,off-road,TRA_OT_RAI,ch4,kt,2011,398.7881912742,WTT
BAU,off-road,TRA_OT_OTHER,ch4,kt,2011,266.86068598936913,WTT
BAU,off-road,TRA_OT_CNS,ch4,kt,2012,594.8004844554501,WTT
BAU,off-road,TRA_OT_AGR,ch4,kt,2012,1064.039744768,WTT
BAU,off-road,TRA_OT_RAI,ch4,kt,2012,405.8351874531501,WTT
BAU,off-road,TRA_OT_OTHER,ch4,kt,2012,273.9671186953451,WTT
BAU,off-road,TRA_OT_CNS,ch4,kt,2013,610.17918389155,WTT
BAU,off-road,TRA_OT_AGR,ch4,kt,2013,1059.836107637125,WTT
BAU,off-road,TRA_OT_RAI,ch4,kt,2013,412.88218363210007,WTT
BAU,off-road,TRA_OT_OTHER,ch4,kt,2013,281.0735514013211,WTT
BAU,off-road,TRA_OT_CNS,ch4,kt,2014,625.55788332765,WTT
BAU,off-road,TRA_OT_AGR,ch4,kt,2014,1055.63247050625,WTT
BAU,off-road,TRA_OT_RAI,ch4,kt,2014,419.92917981105006,WTT
BAU,off-road,TRA_OT_OTHER,ch4,kt,2014,288.179984107297,WTT
BAU,off-road,TRA_OT_CNS,ch4,kt,2015,640.9365827637499,WTT
BAU,off-road,TRA_OT_AGR,ch4,kt,2015,1051.428833375375,WTT
BAU,off-road,TRA_OT_RAI,ch4,kt,2015,426.9761759900001,WTT
BAU,off-road,TRA_OT_OTHER,ch4,kt,2015,295.28641681327304,WTT
BAU,off-road,TRA_OT_CNS,ch4,kt,2016,757.495410983675,WTT
BAU,off-road,TRA_OT_AGR,ch4,kt,2016,1071.7290944860501,WTT
BAU,off-road,TRA_OT_RAI,ch4,kt,2016,419.08845238487504,WTT
BAU,off-road,TRA_OT_OTHER,ch4,kt,2016,295.73945385102485,WTT
BAU,off-road,TRA_OT_CNS,ch4,kt,2017,874.0542392036,WTT
BAU,off-road,TRA_OT_AGR,ch4,kt,2017,1092.029355596725,WTT
BAU,off-road,TRA_OT_RAI,ch4,kt,2017,411.20072877975,WTT
BAU,off-road,TRA_OT_OTHER,ch4,kt,2017,296.1924908887766,WTT
BAU,off-road,TRA_OT_CNS,ch4,kt,2018,990.6130674235251,WTT
BAU,off-road,TRA_OT_AGR,ch4,kt,2018,1112.3296167074002,WTT
BAU,off-road,TRA_OT_RAI,ch4,kt,2018,403.313005174625,WTT
BAU,off-road,TRA_OT_OTHER,ch4,kt,2018,296.6455279265285,WTT
BAU,off-road,TRA_OT_CNS,ch4,kt,2019,1107.17189564345,WTT
BAU,off-road,TRA_OT_AGR,ch4,kt,2019,1132.629877818075,WTT
BAU,off-road,TRA_OT_RAI,ch4,kt,2019,395.42528156950004,WTT
BAU,off-road,TRA_OT_OTHER,ch4,kt,2019,297.09856496428034,WTT
BAU,off-road,TRA_OT_CNS,ch4,kt,2020,1223.7307238633748,WTT
BAU,off-road,TRA_OT_AGR,ch4,kt,2020,1152.93013892875,WTT
BAU,off-road,TRA_OT_RAI,ch4,kt,2020,387.537557964375,WTT
BAU,off-road,TRA_OT_OTHER,ch4,kt,2020,297.5516020020321,WTT
BAU,off-road,TRA_OT_CNS,ch4,kt,2021,1229.152943443425,WTT
BAU,off-road,TRA_OT_AGR,ch4,kt,2021,1154.545469152075,WTT
BAU,off-road,TRA_OT_RAI,ch4,kt,2021,383.324474457925,WTT
BAU,off-road,TRA_OT_OTHER,ch4,kt,2021,301.8773246142211,WTT
BAU,off-road,TRA_OT_CNS,ch4,kt,2022,1234.575163023475,WTT
BAU,off-road,TRA_OT_AGR,ch4,kt,2022,1156.1607993754003,WTT
BAU,off-road,TRA_OT_RAI,ch4,kt,2022,379.1113909514751,WTT
BAU,off-road,TRA_OT_OTHER,ch4,kt,2022,306.20304722641004,WTT
BAU,off-road,TRA_OT_CNS,ch4,kt,2023,1239.9973826035252,WTT
BAU,off-road,TRA_OT_AGR,ch4,kt,2023,1157.7761295987252,WTT
BAU,off-road,TRA_OT_RAI,ch4,kt,2023,374.89830744502507,WTT
BAU,off-road,TRA_OT_OTHER,ch4,kt,2023,310.5287698385989,WTT
BAU,off-road,TRA_OT_CNS,ch4,kt,2024,1245.419602183575,WTT
BAU,off-road,TRA_OT_AGR,ch4,kt,2024,1159.3914598220501,WTT
BAU,off-road,TRA_OT_RAI,ch4,kt,2024,370.68522393857506,WTT
BAU,off-road,TRA_OT_OTHER,ch4,kt,2024,314.85449245078786,WTT
BAU,off-road,TRA_OT_CNS,ch4,kt,2025,1250.8418217636251,WTT
BAU,off-road,TRA_OT_AGR,ch4,kt,2025,1161.006790045375,WTT
BAU,off-road,TRA_OT_RAI,ch4,kt,2025,366.472140432125,WTT
BAU,off-road,TRA_OT_OTHER,ch4,kt,2025,319.1802150629768,WTT
BAU,off-road,TRA_OT_CNS,ch4,kt,2026,1245.0606399117253,WTT
BAU,off-road,TRA_OT_AGR,ch4,kt,2026,1157.228239815375,WTT
BAU,off-road,TRA_OT_RAI,ch4,kt,2026,362.8919640892001,WTT
BAU,off-road,TRA_OT_OTHER,ch4,kt,2026,324.6385302695453,WTT
BAU,off-road,TRA_OT_CNS,ch4,kt,2027,1239.279458059825,WTT
BAU,off-road,TRA_OT_AGR,ch4,kt,2027,1153.4496895853752,WTT
BAU,off-road,TRA_OT_RAI,ch4,kt,2027,359.31178774627506,WTT
BAU,off-road,TRA_OT_OTHER,ch4,kt,2027,330.09684547611374,WTT
BAU,off-road,TRA_OT_CNS,ch4,kt,2028,1233.4982762079248,WTT
BAU,off-road,TRA_OT_AGR,ch4,kt,2028,1149.671139355375,WTT
BAU,off-road,TRA_OT_RAI,ch4,kt,2028,355.7316114033501,WTT
BAU,off-road,TRA_OT_OTHER,ch4,kt,2028,335.5551606826823,WTT
BAU,off-road,TRA_OT_CNS,ch4,kt,2029,1227.717094356025,WTT
BAU,off-road,TRA_OT_AGR,ch4,kt,2029,1145.892589125375,WTT
BAU,off-road,TRA_OT_RAI,ch4,kt,2029,352.151435060425,WTT
BAU,off-road,TRA_OT_OTHER,ch4,kt,2029,341.0134758892508,WTT
BAU,off-road,TRA_OT_CNS,ch4,kt,2030,1221.935912504125,WTT
BAU,off-road,TRA_OT_AGR,ch4,kt,2030,1142.114038895375,WTT
BAU,off-road,TRA_OT_RAI,ch4,kt,2030,348.57125871750003,WTT
BAU,off-road,TRA_OT_OTHER,ch4,kt,2030,346.47179109581924,WTT
BAU,off-road,TRA_OT_CNS,ch4,kt,2031,1235.878762852825,WTT
BAU,off-road,TRA_OT_AGR,ch4,kt,2031,1137.3247264788502,WTT
BAU,off-road,TRA_OT_RAI,ch4,kt,2031,345.35949102200004,WTT
BAU,off-road,TRA_OT_OTHER,ch4,kt,2031,352.75650834711433,WTT
BAU,off-road,TRA_OT_CNS,ch4,kt,2032,1249.821613201525,WTT
BAU,off-road,TRA_OT_AGR,ch4,kt,2032,1132.5354140623251,WTT
BAU,off-road,TRA_OT_RAI,ch4,kt,2032,342.1477233265,WTT
BAU,off-road,TRA_OT_OTHER,ch4,kt,2032,359.04122559840937,WTT
BAU,off-road,TRA_OT_CNS,ch4,kt,2033,1263.7644635502254,WTT
BAU,off-road,TRA_OT_AGR,ch4,kt,2033,1127.7461016458,WTT
BAU,off-road,TRA_OT_RAI,ch4,kt,2033,338.935955631,WTT
BAU,off-road,TRA_OT_OTHER,ch4,kt,2033,365.3259428497045,WTT
BAU,off-road,TRA_OT_CNS,ch4,kt,2034,1277.7073138989253,WTT
