Scenario,Sector,Year,Source,Species,ems,Units
BAU,Aviation,2035,WTW,h2o,0.0024563126544278,Mt
BAU,Aviation,2036,WTW,h2o,0.0025113097701433,Mt
BAU,Aviation,2037,WTW,h2o,0.0025684821718414,Mt
BAU,Aviation,2038,WTW,h2o,0.0026280853781365,Mt
BAU,Aviation,2039,WTW,h2o,0.0026903319440278,Mt
BAU,Aviation,2040,WTW,h2o,0.002755306990469,Mt
BAU,Aviation,2041,WTW,h2o,0.0028229842346062,Mt
BAU,Aviation,2042,WTW,h2o,0.0028931917112883,Mt
BAU,Aviation,2043,WTW,h2o,0.0029657003298951,Mt
BAU,Aviation,2044,WTW,h2o,0.0030402775764247,Mt
BAU,Aviation,2045,WTW,h2o,0.0031167365653385,Mt
BAU,Aviation,2046,WTW,h2o,0.0031950337557987,Mt
BAU,Aviation,2047,WTW,h2o,0.0032752742686266,Mt
BAU,Aviation,2048,WTW,h2o,0.0033577165215227,Mt
BAU,Aviation,2049,WTW,h2o,0.00344267938492,Mt
BAU,Aviation,2050,WTW,h2o,0.003530475348867,Mt
Historical Trends lower,Aviation,1940,WTW,h2o,2.31449890103458e-05,Mt
Historical Trends lower,Aviation,1941,WTW,h2o,2.4948494647515604e-05,Mt
Historical Trends lower,Aviation,1942,WTW,h2o,2.705258455754705e-05,Mt
Historical Trends lower,Aviation,1943,WTW,h2o,2.915667446757847e-05,Mt
Historical Trends lower,Aviation,1944,WTW,h2o,3.156134865047155e-05,Mt
Historical Trends lower,Aviation,1945,WTW,h2o,3.3966022833364614e-05,Mt
Historical Trends lower,Aviation,1946,WTW,h2o,3.697186556198096e-05,Mt
Historical Trends lower,Aviation,1947,WTW,h2o,3.9677124017735656e-05,Mt
Historical Trends lower,Aviation,1948,WTW,h2o,4.298355101921363e-05,Mt
Historical Trends lower,Aviation,1949,WTW,h2o,4.62899780206916e-05,Mt
Historical Trends lower,Aviation,1950,WTW,h2o,5.019757356789284e-05,Mt
Historical Trends lower,Aviation,1951,WTW,h2o,5.410516911509409e-05,Mt
Historical Trends lower,Aviation,1952,WTW,h2o,5.831334893515694e-05,Mt
Historical Trends lower,Aviation,1953,WTW,h2o,6.31226973009431e-05,Mt
Historical Trends lower,Aviation,1954,WTW,h2o,6.823262993959085e-05,Mt
Historical Trends lower,Aviation,1955,WTW,h2o,7.364314685110026e-05,Mt
Historical Trends lower,Aviation,1956,WTW,h2o,7.965483230833295e-05,Mt
Historical Trends lower,Aviation,1957,WTW,h2o,8.596710203842725e-05,Mt
Historical Trends lower,Aviation,1958,WTW,h2o,9.288054031424482e-05,Mt
Historical Trends lower,Aviation,1959,WTW,h2o,0.0001000945628629,Mt
Historical Trends lower,Aviation,1960,WTW,h2o,0.0001082103382301,Mt
Historical Trends lower,Aviation,1961,WTW,h2o,0.0001187307877803,Mt
Historical Trends lower,Aviation,1962,WTW,h2o,0.0001307541586948,Mt
Historical Trends lower,Aviation,1963,WTW,h2o,0.0001379681812434,Mt
Historical Trends lower,Aviation,1964,WTW,h2o,0.0001442804509735,Mt
Historical Trends lower,Aviation,1965,WTW,h2o,0.000154199731978,Mt
Historical Trends lower,Aviation,1966,WTW,h2o,0.000167124855711,Mt
Historical Trends lower,Aviation,1967,WTW,h2o,0.0001971832829972,Mt
Historical Trends lower,Aviation,1968,WTW,h2o,0.0002233341147361,Mt
Historical Trends lower,Aviation,1969,WTW,h2o,0.0002338545642863,Mt
Historical Trends lower,Aviation,1970,WTW,h2o,0.000234455732832,Mt
Historical Trends lower,Aviation,1971,WTW,h2o,0.0002705258455754,Mt
Historical Trends lower,Aviation,1972,WTW,h2o,0.0002885609019471,Mt
Historical Trends lower,Aviation,1973,WTW,h2o,0.0002987807672244,Mt
Historical Trends lower,Aviation,1974,WTW,h2o,0.0002885609019471,Mt
Historical Trends lower,Aviation,1975,WTW,h2o,0.00028886148622,Mt
Historical Trends lower,Aviation,1976,WTW,h2o,0.0002897632390386,Mt
Historical Trends lower,Aviation,1977,WTW,h2o,0.0003068965425917,Mt
Historical Trends lower,Aviation,1978,WTW,h2o,0.0003177175764147,Mt
Historical Trends lower,Aviation,1979,WTW,h2o,0.0003309432844206,Mt
Historical Trends lower,Aviation,1980,WTW,h2o,0.0003333479586035,Mt
Historical Trends lower,Aviation,1981,WTW,h2o,0.0003285386102377,Mt
Historical Trends lower,Aviation,1982,WTW,h2o,0.0003321456215121,Mt
Historical Trends lower,Aviation,1983,WTW,h2o,0.000336654385605,Mt
Historical Trends lower,Aviation,1984,WTW,h2o,0.0003591982060696,Mt
Historical Trends lower,Aviation,1985,WTW,h2o,0.0003709209927112,Mt
Historical Trends lower,Aviation,1986,WTW,h2o,0.0003904589704472,Mt
Historical Trends lower,Aviation,1987,WTW,h2o,0.0004075922740003,Mt
Historical Trends lower,Aviation,1988,WTW,h2o,0.0004250261618263,Mt
Historical Trends lower,Aviation,1989,WTW,h2o,0.0004403559597422,Mt
Historical Trends lower,Aviation,1990,WTW,h2o,0.0004496107691531,Mt
Historical Trends lower,Aviation,1991,WTW,h2o,0.000434808917454,Mt
Historical Trends lower,Aviation,1992,WTW,h2o,0.0004358170771052,Mt
Historical Trends lower,Aviation,1993,WTW,h2o,0.0004381952998721,Mt
Historical Trends lower,Aviation,1994,WTW,h2o,0.0004590978099731,Mt
Historical Trends lower,Aviation,1995,WTW,h2o,0.0004702754569775,Mt
Historical Trends lower,Aviation,1996,WTW,h2o,0.0004915605507411,Mt
Historical Trends lower,Aviation,1997,WTW,h2o,0.0005065278440239,Mt
Historical Trends lower,Aviation,1998,WTW,h2o,0.0005165163796449,Mt
Historical Trends lower,Aviation,1999,WTW,h2o,0.0005331768641368,Mt
Historical Trends lower,Aviation,2000,WTW,h2o,0.00056079009848,Mt
Historical Trends lower,Aviation,2001,WTW,h2o,0.0005394248689493,Mt
Historical Trends lower,Aviation,2002,WTW,h2o,0.0005405157493924,Mt
Historical Trends lower,Aviation,2003,WTW,h2o,0.0005401771111506,Mt
Historical Trends lower,Aviation,2004,WTW,h2o,0.0005741572614448,Mt
Historical Trends lower,Aviation,2005,WTW,h2o,0.0006023753915788,Mt
Historical Trends lower,Aviation,2006,WTW,h2o,0.0006093989038153,Mt
Historical Trends lower,Aviation,2007,WTW,h2o,0.0006270959832306,Mt
Historical Trends lower,Aviation,2008,WTW,h2o,0.0006241955854649,Mt
Historical Trends lower,Aviation,2009,WTW,h2o,0.0005919293065777,Mt
Historical Trends lower,Aviation,2010,WTW,h2o,0.000621817362698,Mt
Historical Trends lower,Aviation,2011,WTW,h2o,0.0006402589292403,Mt
Historical Trends lower,Aviation,2012,WTW,h2o,0.000647189380586,Mt
Historical Trends lower,Aviation,2013,WTW,h2o,0.0006655844166829,Mt
Historical Trends lower,Aviation,2014,WTW,h2o,0.0006865231171304,Mt
Historical Trends lower,Aviation,2015,WTW,h2o,0.0007240163160552,Mt
Historical Trends lower,Aviation,2016,WTW,h2o,0.0007590330612728,Mt
Historical Trends lower,Aviation,2017,WTW,h2o,0.0008038160118879,Mt
Historical Trends lower,Aviation,2018,WTW,h2o,0.0008456144445061,Mt
Historical Trends lower,Aviation,2019,WTW,h2o,0.0007561344148614,Mt
Historical Trends lower,Aviation,2020,WTW,h2o,0.0004095728080176,Mt
Historical Trends lower,Aviation,2021,WTW,h2o,0.0004883368095495,Mt
Historical Trends lower,Aviation,2022,WTW,h2o,0.0005986064117976,Mt
Historical Trends lower,Aviation,2023,WTW,h2o,0.0006958816754536,Mt
Historical Trends lower,Aviation,2024,WTW,h2o,0.0007552514920277,Mt
Historical Trends lower,Aviation,2025,WTW,h2o,0.0008041283316323,Mt
Historical Trends lower,Aviation,2026,WTW,h2o,0.000819512600429,Mt
Historical Trends lower,Aviation,2027,WTW,h2o,0.0008362918305803,Mt
Historical Trends lower,Aviation,2028,WTW,h2o,0.0008538699332812,Mt
Historical Trends lower,Aviation,2029,WTW,h2o,0.0008720038593834,Mt
Historical Trends lower,Aviation,2030,WTW,h2o,0.0008906689856771,Mt
Historical Trends lower,Aviation,2031,WTW,h2o,0.0009098460972858,Mt
Historical Trends lower,Aviation,2032,WTW,h2o,0.0009295273826933,Mt
Historical Trends lower,Aviation,2033,WTW,h2o,0.000949736600038,Mt
Historical Trends lower,Aviation,2034,WTW,h2o,0.0009705247817441,Mt
Historical Trends lower,Aviation,2035,WTW,h2o,0.0009919724181343,Mt
Historical Trends lower,Aviation,2036,WTW,h2o,0.0010141827917886,Mt
Historical Trends lower,Aviation,2037,WTW,h2o,0.0010372716463205,Mt
Historical Trends lower,Aviation,2038,WTW,h2o,0.0010613421719397,Mt
Historical Trends lower,Aviation,2039,WTW,h2o,0.0010864802081651,Mt
Historical Trends lower,Aviation,2040,WTW,h2o,0.0011127201307663,Mt
Historical Trends lower,Aviation,2041,WTW,h2o,0.001140051325514,Mt
Historical Trends lower,Aviation,2042,WTW,h2o,0.0011684043449433,Mt
Historical Trends lower,Aviation,2043,WTW,h2o,0.0011976866716884,Mt
Historical Trends lower,Aviation,2044,WTW,h2o,0.0012278044058638,Mt
Historical Trends lower,Aviation,2045,WTW,h2o,0.0012586820744636,Mt
Historical Trends lower,Aviation,2046,WTW,h2o,0.0012903020936879,Mt
Historical Trends lower,Aviation,2047,WTW,h2o,0.0013227069161761,Mt
Historical Trends lower,Aviation,2048,WTW,h2o,0.0013560009029226,Mt
Historical Trends lower,Aviation,2049,WTW,h2o,0.0013903128285254,Mt
Historical Trends lower,Aviation,2050,WTW,h2o,0.0014257688908886,Mt
Historical Trends upper,Aviation,1940,WTW,h2o,9.14778137075572e-05,Mt
Historical Trends upper,Aviation,1941,WTW,h2o,9.860595503541884e-05,Mt
Historical Trends upper,Aviation,1942,WTW,h2o,0.0001069221199179,Mt
Historical Trends upper,Aviation,1943,WTW,h2o,0.0001152382848004,Mt
Historical Trends upper,Aviation,1944,WTW,h2o,0.0001247424732375,Mt
Historical Trends upper,Aviation,1945,WTW,h2o,0.0001342466616747,Mt
Historical Trends upper,Aviation,1946,WTW,h2o,0.0001461268972211,Mt
Historical Trends upper,Aviation,1947,WTW,h2o,0.0001568191092129,Mt
Historical Trends upper,Aviation,1948,WTW,h2o,0.000169887368314,Mt
Historical Trends upper,Aviation,1949,WTW,h2o,0.0001829556274151,Mt
Historical Trends upper,Aviation,1950,WTW,h2o,0.0001983999336254,Mt
Historical Trends upper,Aviation,1951,WTW,h2o,0.0002138442398358,Mt
Historical Trends upper,Aviation,1952,WTW,h2o,0.0002304765696008,Mt
Historical Trends upper,Aviation,1953,WTW,h2o,0.0002494849464751,Mt
Historical Trends upper,Aviation,1954,WTW,h2o,0.000269681346904,Mt
Historical Trends upper,Aviation,1955,WTW,h2o,0.0002910657708876,Mt
Historical Trends upper,Aviation,1956,WTW,h2o,0.0003148262419805,Mt
Historical Trends upper,Aviation,1957,WTW,h2o,0.000339774736628,Mt
Historical Trends upper,Aviation,1958,WTW,h2o,0.0003670992783848,Mt
Historical Trends upper,Aviation,1959,WTW,h2o,0.0003956118436963,Mt
Historical Trends upper,Aviation,1960,WTW,h2o,0.0004276884796716,Mt
Historical Trends upper,Aviation,1961,WTW,h2o,0.0004692693040842,Mt
Historical Trends upper,Aviation,1962,WTW,h2o,0.0005167902462699,Mt
Historical Trends upper,Aviation,1963,WTW,h2o,0.0005453028115814,Mt
Historical Trends upper,Aviation,1964,WTW,h2o,0.0005702513062289,Mt
Historical Trends upper,Aviation,1965,WTW,h2o,0.0006094560835321,Mt
Historical Trends upper,Aviation,1966,WTW,h2o,0.0006605410963818,Mt
Historical Trends upper,Aviation,1967,WTW,h2o,0.0007793434518462,Mt
Historical Trends upper,Aviation,1968,WTW,h2o,0.0008827015011001,Mt
Historical Trends upper,Aviation,1969,WTW,h2o,0.0009242823255127,Mt
Historical Trends upper,Aviation,1970,WTW,h2o,0.000926658372622,Mt
Historical Trends upper,Aviation,1971,WTW,h2o,0.0010692211991792,Mt
Historical Trends upper,Aviation,1972,WTW,h2o,0.0011405026124578,Mt
Historical Trends upper,Aviation,1973,WTW,h2o,0.0011808954133157,Mt
Historical Trends upper,Aviation,1974,WTW,h2o,0.0011405026124578,Mt
Historical Trends upper,Aviation,1975,WTW,h2o,0.0011416906360125,Mt
Historical Trends upper,Aviation,1976,WTW,h2o,0.0011452547066764,Mt
Historical Trends upper,Aviation,1977,WTW,h2o,0.0012129720492911,Mt
Historical Trends upper,Aviation,1978,WTW,h2o,0.0012557408972582,Mt
Historical Trends upper,Aviation,1979,WTW,h2o,0.0013080139336626,Mt
Historical Trends upper,Aviation,1980,WTW,h2o,0.0013175181220997,Mt
Historical Trends upper,Aviation,1981,WTW,h2o,0.0012985097452254,Mt
Historical Trends upper,Aviation,1982,WTW,h2o,0.0013127660278811,Mt
Historical Trends upper,Aviation,1983,WTW,h2o,0.0013305863812008,Mt
Historical Trends upper,Aviation,1984,WTW,h2o,0.0014196881477991,Mt
Historical Trends upper,Aviation,1985,WTW,h2o,0.0014660210664302,Mt
Historical Trends upper,Aviation,1986,WTW,h2o,0.001543242597482,Mt
Historical Trends upper,Aviation,1987,WTW,h2o,0.0016109599400967,Mt
Historical Trends upper,Aviation,1988,WTW,h2o,0.001679865306266,Mt
Historical Trends upper,Aviation,1989,WTW,h2o,0.0017404545075528,Mt
Historical Trends upper,Aviation,1990,WTW,h2o,0.0017770330399862,Mt
Historical Trends upper,Aviation,1991,WTW,h2o,0.0017185304832707,Mt
Historical Trends upper,Aviation,1992,WTW,h2o,0.001722515114273,Mt
Historical Trends upper,Aviation,1993,WTW,h2o,0.0017319147566373,Mt
Historical Trends upper,Aviation,1994,WTW,h2o,0.0018145294394178,Mt
Historical Trends upper,Aviation,1995,WTW,h2o,0.0018587077585302,Mt
Historical Trends upper,Aviation,1996,WTW,h2o,0.0019428345576911,Mt
Historical Trends upper,Aviation,1997,WTW,h2o,0.002001991002571,Mt
Historical Trends upper,Aviation,1998,WTW,h2o,0.0020414695005012,Mt
Historical Trends upper,Aviation,1999,WTW,h2o,0.0021073180820645,Mt
Historical Trends upper,Aviation,2000,WTW,h2o,0.0022164561035165,Mt
Historical Trends upper,Aviation,2001,WTW,h2o,0.002132012577276,Mt
Historical Trends upper,Aviation,2002,WTW,h2o,0.0021363241523605,Mt
Historical Trends upper,Aviation,2003,WTW,h2o,0.0021349857250238,Mt
Historical Trends upper,Aviation,2004,WTW,h2o,0.0022692882238056,Mt
Historical Trends upper,Aviation,2005,WTW,h2o,0.002380817023859,Mt
Historical Trends upper,Aviation,2006,WTW,h2o,0.0024085766198416,Mt
Historical Trends upper,Aviation,2007,WTW,h2o,0.0024785222194353,Mt
Historical Trends upper,Aviation,2008,WTW,h2o,0.0024670587425519,Mt
Historical Trends upper,Aviation,2009,WTW,h2o,0.0023395301164739,Mt
Historical Trends upper,Aviation,2010,WTW,h2o,0.0024576591001875,Mt
Historical Trends upper,Aviation,2011,WTW,h2o,0.0025305471965214,Mt
Historical Trends upper,Aviation,2012,WTW,h2o,0.0025579389804114,Mt
Historical Trends upper,Aviation,2013,WTW,h2o,0.0026306431706991,Mt
Historical Trends upper,Aviation,2014,WTW,h2o,0.0027134008915156,Mt
Historical Trends upper,Aviation,2015,WTW,h2o,0.0028615882967899,Mt
Historical Trends upper,Aviation,2016,WTW,h2o,0.0029999878136022,Mt
Historical Trends upper,Aviation,2017,WTW,h2o,0.0031769870946048,Mt
Historical Trends upper,Aviation,2018,WTW,h2o,0.0033421904235242,Mt
Historical Trends upper,Aviation,2019,WTW,h2o,0.002988531258738,Mt
Historical Trends upper,Aviation,2020,WTW,h2o,0.001618787765022,Mt
Historical Trends upper,Aviation,2021,WTW,h2o,0.00193009310441,Mt
Historical Trends upper,Aviation,2022,WTW,h2o,0.002365920579962,Mt
Historical Trends upper,Aviation,2023,WTW,h2o,0.0027503894791741,Mt
Historical Trends upper,Aviation,2024,WTW,h2o,0.0029850416113478,Mt
Historical Trends upper,Aviation,2025,WTW,h2o,0.0031782215012134,Mt
Historical Trends upper,Aviation,2026,WTW,h2o,0.003239025992172,Mt
Historical Trends upper,Aviation,2027,WTW,h2o,0.0033053439018175,Mt
Historical Trends upper,Aviation,2028,WTW,h2o,0.0033748192601114,Mt
Historical Trends upper,Aviation,2029,WTW,h2o,0.0034464914442296,Mt
Historical Trends upper,Aviation,2030,WTW,h2o,0.0035202631338669,Mt
Historical Trends upper,Aviation,2031,WTW,h2o,0.0035960583845107,Mt
Historical Trends upper,Aviation,2032,WTW,h2o,0.0036738463220735,Mt
Historical Trends upper,Aviation,2033,WTW,h2o,0.0037537208477695,Mt
Historical Trends upper,Aviation,2034,WTW,h2o,0.0038358836611794,Mt
Historical Trends upper,Aviation,2035,WTW,h2o,0.0039206528907213,Mt
Historical Trends upper,Aviation,2036,WTW,h2o,0.004008436748498,Mt
Historical Trends upper,Aviation,2037,WTW,h2o,0.0040996926973623,Mt
Historical Trends upper,Aviation,2038,WTW,h2o,0.0041948285843333,Mt
Historical Trends upper,Aviation,2039,WTW,h2o,0.0042941836798906,Mt
Historical Trends upper,Aviation,2040,WTW,h2o,0.0043978938501718,Mt
Historical Trends upper,Aviation,2041,WTW,h2o,0.0045059171436984,Mt
Historical Trends upper,Aviation,2042,WTW,h2o,0.0046179790776332,Mt
Historical Trends upper,Aviation,2043,WTW,h2o,0.0047337139881019,Mt
Historical Trends upper,Aviation,2044,WTW,h2o,0.0048527507469857,Mt
Historical Trends upper,Aviation,2045,WTW,h2o,0.0049747910562134,Mt
Historical Trends upper,Aviation,2046,WTW,h2o,0.0050997654179094,Mt
Historical Trends upper,Aviation,2047,WTW,h2o,0.005227841621077,Mt
Historical Trends upper,Aviation,2048,WTW,h2o,0.0053594321401228,Mt
Historical Trends upper,Aviation,2049,WTW,h2o,0.0054950459413147,Mt
Historical Trends upper,Aviation,2050,WTW,h2o,0.0056351818068454,Mt
SLCP Forward,Aviation,1940,WTW,h2o,5.73114013589515e-05,Mt
SLCP Forward,Aviation,1941,WTW,h2o,6.177722484146721e-05,Mt
SLCP Forward,Aviation,1942,WTW,h2o,6.698735223773553e-05,Mt
SLCP Forward,Aviation,1943,WTW,h2o,7.219747963400383e-05,Mt
SLCP Forward,Aviation,1944,WTW,h2o,7.815191094402478e-05,Mt
SLCP Forward,Aviation,1945,WTW,h2o,8.410634225404571e-05,Mt
SLCP Forward,Aviation,1946,WTW,h2o,9.15493813915719e-05,Mt
SLCP Forward,Aviation,1947,WTW,h2o,9.824811661534544e-05,Mt
SLCP Forward,Aviation,1948,WTW,h2o,0.0001064354596666,Mt
SLCP Forward,Aviation,1949,WTW,h2o,0.0001146228027179,Mt
SLCP Forward,Aviation,1950,WTW,h2o,0.0001242987535966,Mt
SLCP Forward,Aviation,1951,WTW,h2o,0.0001339747044754,Mt
SLCP Forward,Aviation,1952,WTW,h2o,0.000144394959268,Mt
SLCP Forward,Aviation,1953,WTW,h2o,0.000156303821888,Mt
SLCP Forward,Aviation,1954,WTW,h2o,0.0001689569884218,Mt
SLCP Forward,Aviation,1955,WTW,h2o,0.0001823544588693,Mt
SLCP Forward,Aviation,1956,WTW,h2o,0.0001972405371444,Mt
SLCP Forward,Aviation,1957,WTW,h2o,0.0002128709193332,Mt
SLCP Forward,Aviation,1958,WTW,h2o,0.0002299899093495,Mt
SLCP Forward,Aviation,1959,WTW,h2o,0.0002478532032796,Mt
SLCP Forward,Aviation,1960,WTW,h2o,0.0002679494089509,Mt
SLCP Forward,Aviation,1961,WTW,h2o,0.0002940000459322,Mt
SLCP Forward,Aviation,1962,WTW,h2o,0.0003237722024823,Mt
SLCP Forward,Aviation,1963,WTW,h2o,0.0003416354964124,Mt
SLCP Forward,Aviation,1964,WTW,h2o,0.0003572658786012,Mt
SLCP Forward,Aviation,1965,WTW,h2o,0.000381827907755,Mt
SLCP Forward,Aviation,1966,WTW,h2o,0.0004138329760464,Mt
SLCP Forward,Aviation,1967,WTW,h2o,0.0004882633674217,Mt
SLCP Forward,Aviation,1968,WTW,h2o,0.0005530178079181,Mt
SLCP Forward,Aviation,1969,WTW,h2o,0.0005790684448995,Mt
SLCP Forward,Aviation,1970,WTW,h2o,0.000580557052727,Mt
SLCP Forward,Aviation,1971,WTW,h2o,0.0006698735223773,Mt
SLCP Forward,Aviation,1972,WTW,h2o,0.0007145317572025,Mt
SLCP Forward,Aviation,1973,WTW,h2o,0.0007398380902701,Mt
SLCP Forward,Aviation,1974,WTW,h2o,0.0007145317572025,Mt
SLCP Forward,Aviation,1975,WTW,h2o,0.0007152760611162,Mt
SLCP Forward,Aviation,1976,WTW,h2o,0.0007175089728575,Mt
SLCP Forward,Aviation,1977,WTW,h2o,0.0007599342959414,Mt
SLCP Forward,Aviation,1978,WTW,h2o,0.0007867292368365,Mt
SLCP Forward,Aviation,1979,WTW,h2o,0.0008194786090416,Mt
SLCP Forward,Aviation,1980,WTW,h2o,0.0008254330403516,Mt
SLCP Forward,Aviation,1981,WTW,h2o,0.0008135241777316,Mt
SLCP Forward,Aviation,1982,WTW,h2o,0.0008224558246966,Mt
SLCP Forward,Aviation,1983,WTW,h2o,0.0008336203834029,Mt
SLCP Forward,Aviation,1984,WTW,h2o,0.0008894431769343,Mt
SLCP Forward,Aviation,1985,WTW,h2o,0.0009184710295707,Mt
SLCP Forward,Aviation,1986,WTW,h2o,0.0009668507839646,Mt
SLCP Forward,Aviation,1987,WTW,h2o,0.0010092761070485,Mt
SLCP Forward,Aviation,1988,WTW,h2o,0.0010524457340462,Mt
SLCP Forward,Aviation,1989,WTW,h2o,0.0010904052336475,Mt
SLCP Forward,Aviation,1990,WTW,h2o,0.0011133219045696,Mt
SLCP Forward,Aviation,1991,WTW,h2o,0.0010766697003624,Mt
SLCP Forward,Aviation,1992,WTW,h2o,0.0010791660956891,Mt
SLCP Forward,Aviation,1993,WTW,h2o,0.0010850550282547,Mt
SLCP Forward,Aviation,1994,WTW,h2o,0.0011368136246955,Mt
SLCP Forward,Aviation,1995,WTW,h2o,0.0011644916077539,Mt
SLCP Forward,Aviation,1996,WTW,h2o,0.0012171975542161,Mt
SLCP Forward,Aviation,1997,WTW,h2o,0.0012542594232975,Mt
SLCP Forward,Aviation,1998,WTW,h2o,0.001278992940073,Mt
SLCP Forward,Aviation,1999,WTW,h2o,0.0013202474731006,Mt
SLCP Forward,Aviation,2000,WTW,h2o,0.0013886231009983,Mt
SLCP Forward,Aviation,2001,WTW,h2o,0.0013357187231126,Mt
SLCP Forward,Aviation,2002,WTW,h2o,0.0013384199508764,Mt
SLCP Forward,Aviation,2003,WTW,h2o,0.0013375814180872,Mt
SLCP Forward,Aviation,2004,WTW,h2o,0.0014217227426252,Mt
SLCP Forward,Aviation,2005,WTW,h2o,0.0014915962077189,Mt
SLCP Forward,Aviation,2006,WTW,h2o,0.0015089877618284,Mt
SLCP Forward,Aviation,2007,WTW,h2o,0.001552809101333,Mt
SLCP Forward,Aviation,2008,WTW,h2o,0.0015456271640084,Mt
SLCP Forward,Aviation,2009,WTW,h2o,0.0014657297115258,Mt
SLCP Forward,Aviation,2010,WTW,h2o,0.0015397382314428,Mt
SLCP Forward,Aviation,2011,WTW,h2o,0.0015854030628809,Mt
SLCP Forward,Aviation,2012,WTW,h2o,0.0016025641804987,Mt
SLCP Forward,Aviation,2013,WTW,h2o,0.001648113793691,Mt
SLCP Forward,Aviation,2014,WTW,h2o,0.001699962004323,Mt
SLCP Forward,Aviation,2015,WTW,h2o,0.0017928023064226,Mt
SLCP Forward,Aviation,2016,WTW,h2o,0.0018795104374375,Mt
SLCP Forward,Aviation,2017,WTW,h2o,0.0019904015532463,Mt
SLCP Forward,Aviation,2018,WTW,h2o,0.0020939024340152,Mt
SLCP Forward,Aviation,2019,WTW,h2o,0.0018723328367997,Mt
SLCP Forward,Aviation,2020,WTW,h2o,0.0010141802865198,Mt
SLCP Forward,Aviation,2021,WTW,h2o,0.0012092149569798,Mt
SLCP Forward,Aviation,2022,WTW,h2o,0.0014822634958798,Mt
SLCP Forward,Aviation,2023,WTW,h2o,0.0017231355773139,Mt
SLCP Forward,Aviation,2024,WTW,h2o,0.0018608145016934,Mt
SLCP Forward,Aviation,2025,WTW,h2o,0.0019805679810322,Mt
SLCP Forward,Aviation,2026,WTW,h2o,0.0020129325505361,Mt
SLCP Forward,Aviation,2027,WTW,h2o,0.0020484456425724,Mt
SLCP Forward,Aviation,2028,WTW,h2o,0.0020856067624481,Mt
SLCP Forward,Aviation,2029,WTW,h2o,0.002123796663326,Mt
SLCP Forward,Aviation,2030,WTW,h2o,0.0021629371068934,Mt
SLCP Forward,Aviation,2031,WTW,h2o,0.0022018504088747,Mt
SLCP Forward,Aviation,2032,WTW,h2o,0.0022416670501661,Mt
SLCP Forward,Aviation,2033,WTW,h2o,0.0022824528110581,Mt
SLCP Forward,Aviation,2034,WTW,h2o,0.0023243766458699,Mt
SLCP Forward,Aviation,2035,WTW,h2o,0.0023674691723831,Mt
SLCP Forward,Aviation,2036,WTW,h2o,0.0024118230252704,Mt
SLCP Forward,Aviation,2037,WTW,h2o,0.0024568523426715,Mt
SLCP Forward,Aviation,2038,WTW,h2o,0.0025016389803742,Mt
SLCP Forward,Aviation,2039,WTW,h2o,0.0025461495545672,Mt
SLCP Forward,Aviation,2040,WTW,h2o,0.0025914873521908,Mt
SLCP Forward,Aviation,2041,WTW,h2o,0.002637835813733,Mt
SLCP Forward,Aviation,2042,WTW,h2o,0.0026845929724129,Mt
SLCP Forward,Aviation,2043,WTW,h2o,0.0027313557601959,Mt
SLCP Forward,Aviation,2044,WTW,h2o,0.0027774336012427,Mt
SLCP Forward,Aviation,2045,WTW,h2o,0.0028224312059965,Mt
SLCP Forward,Aviation,2046,WTW,h2o,0.0028652623359345,Mt
SLCP Forward,Aviation,2047,WTW,h2o,0.0029066382110346,Mt
SLCP Forward,Aviation,2048,WTW,h2o,0.0029466862642735,Mt
SLCP Forward,Aviation,2049,WTW,h2o,0.0029874940447682,Mt
SLCP Forward,Aviation,2050,WTW,h2o,0.003030507378456,Mt
SLCP Forward lower,Aviation,1940,WTW,h2o,2.31449890103458e-05,Mt
SLCP Forward lower,Aviation,1941,WTW,h2o,2.4948494647515604e-05,Mt
SLCP Forward lower,Aviation,1942,WTW,h2o,2.705258455754705e-05,Mt
SLCP Forward lower,Aviation,1943,WTW,h2o,2.915667446757847e-05,Mt
SLCP Forward lower,Aviation,1944,WTW,h2o,3.156134865047155e-05,Mt
SLCP Forward lower,Aviation,1945,WTW,h2o,3.3966022833364614e-05,Mt
SLCP Forward lower,Aviation,1946,WTW,h2o,3.697186556198096e-05,Mt
SLCP Forward lower,Aviation,1947,WTW,h2o,3.9677124017735656e-05,Mt
SLCP Forward lower,Aviation,1948,WTW,h2o,4.298355101921363e-05,Mt
SLCP Forward lower,Aviation,1949,WTW,h2o,4.62899780206916e-05,Mt
SLCP Forward lower,Aviation,1950,WTW,h2o,5.019757356789284e-05,Mt
SLCP Forward lower,Aviation,1951,WTW,h2o,5.410516911509409e-05,Mt
SLCP Forward lower,Aviation,1952,WTW,h2o,5.831334893515694e-05,Mt
SLCP Forward lower,Aviation,1953,WTW,h2o,6.31226973009431e-05,Mt
SLCP Forward lower,Aviation,1954,WTW,h2o,6.823262993959085e-05,Mt
SLCP Forward lower,Aviation,1955,WTW,h2o,7.364314685110026e-05,Mt
SLCP Forward lower,Aviation,1956,WTW,h2o,7.965483230833295e-05,Mt
SLCP Forward lower,Aviation,1957,WTW,h2o,8.596710203842725e-05,Mt
SLCP Forward lower,Aviation,1958,WTW,h2o,9.288054031424482e-05,Mt
SLCP Forward lower,Aviation,1959,WTW,h2o,0.0001000945628629,Mt
SLCP Forward lower,Aviation,1960,WTW,h2o,0.0001082103382301,Mt
