timebounds,scenario,temp,scenario_ssp119,temp_ssp119,Avoided,Pollutant,Actual Pollutant,Sector,temp_zero,BAU_temp_attribution,Striving_temp_attribution
1790.0,ssp119_CO2 FFI_on-road_striving,0.045481160811771296,ssp119,0.045481160811771296,0.0,CO2,CO2 FFI,on-road,0.045481160811771296,0.0,0.0
1790.0,ssp119_N2O_Aviation_striving,0.045481160811771296,ssp119,0.045481160811771296,0.0,non-CO2,N2O,Aviation,0.045481160811771296,0.0,0.0
1790.0,ssp119_N2O_Marine_striving,0.045481160811771296,ssp119,0.045481160811771296,0.0,non-CO2,N2O,Marine,0.045481160811771296,0.0,0.0
1790.0,ssp119_N2O_off-road_striving,0.045481160811771296,ssp119,0.045481160811771296,0.0,non-CO2,N2O,off-road,0.045481160811771296,0.0,0.0
1790.0,ssp119_N2O_on-road_striving,0.045481160811771296,ssp119,0.045481160811771296,0.0,non-CO2,N2O,on-road,0.045481160811771296,0.0,0.0
1790.0,ssp119_NOx_Aviation_striving,0.045481160811771296,ssp119,0.045481160811771296,0.0,non-CO2,NOx,Aviation,0.045481160811771296,0.0,0.0
1790.0,ssp119_Sulfur_Aviation_striving,0.045481160811771296,ssp119,0.045481160811771296,0.0,non-CO2,Sulfur,Aviation,0.045481160811771296,0.0,0.0
1790.0,ssp119_contrails_Aviation_striving,0.045481160811771296,ssp119,0.045481160811771296,0.0,non-CO2,contrails,Aviation,0.045481160811771296,0.0,0.0
1790.0,ssp119_striving,0.045481160811771296,ssp119,0.045481160811771296,0.0,,,Other,,,
1790.0,ssp119_zero_tra,0.045481160811771296,ssp119,0.045481160811771296,0.0,,,Other,,,
1791.0,ssp119,0.0483671785958714,ssp119,0.0483671785958714,0.0,,,Other,,,
1791.0,ssp119_BC_Aviation_striving,0.0483671785958714,ssp119,0.0483671785958714,0.0,non-CO2,BC,Aviation,0.0483671785958714,0.0,0.0
1791.0,ssp119_BC_Marine_striving,0.0483671785958714,ssp119,0.0483671785958714,0.0,non-CO2,BC,Marine,0.0483671785958714,0.0,0.0
1791.0,ssp119_BC_off-road_striving,0.0483671785958714,ssp119,0.0483671785958714,0.0,non-CO2,BC,off-road,0.0483671785958714,0.0,0.0
1791.0,ssp119_BC_on-road_striving,0.0483671785958714,ssp119,0.0483671785958714,0.0,non-CO2,BC,on-road,0.0483671785958714,0.0,0.0
1791.0,ssp119_CH4_Aviation_striving,0.0483671785958714,ssp119,0.0483671785958714,0.0,non-CO2,CH4,Aviation,0.0483671785958714,0.0,0.0
1791.0,ssp119_CH4_Marine_striving,0.0483671785958714,ssp119,0.0483671785958714,0.0,non-CO2,CH4,Marine,0.0483671785958714,0.0,0.0
1791.0,ssp119_CH4_off-road_striving,0.0483671785958714,ssp119,0.0483671785958714,0.0,non-CO2,CH4,off-road,0.0483671785958714,0.0,0.0
1791.0,ssp119_CH4_on-road_striving,0.0483671785958714,ssp119,0.0483671785958714,0.0,non-CO2,CH4,on-road,0.0483671785958714,0.0,0.0
1791.0,ssp119_CO2 FFI_Aviation_striving,0.0483671785958714,ssp119,0.0483671785958714,0.0,CO2,CO2 FFI,Aviation,0.0483671785958714,0.0,0.0
1791.0,ssp119_CO2 FFI_Marine_striving,0.0483671785958714,ssp119,0.0483671785958714,0.0,CO2,CO2 FFI,Marine,0.0483671785958714,0.0,0.0
1791.0,ssp119_CO2 FFI_off-road_striving,0.0483671785958714,ssp119,0.0483671785958714,0.0,CO2,CO2 FFI,off-road,0.0483671785958714,0.0,0.0
1791.0,ssp119_CO2 FFI_on-road_striving,0.0483671785958714,ssp119,0.0483671785958714,0.0,CO2,CO2 FFI,on-road,0.0483671785958714,0.0,0.0
1791.0,ssp119_N2O_Aviation_striving,0.0483671785958714,ssp119,0.0483671785958714,0.0,non-CO2,N2O,Aviation,0.0483671785958714,0.0,0.0
1791.0,ssp119_N2O_Marine_striving,0.0483671785958714,ssp119,0.0483671785958714,0.0,non-CO2,N2O,Marine,0.0483671785958714,0.0,0.0
1791.0,ssp119_N2O_off-road_striving,0.0483671785958714,ssp119,0.0483671785958714,0.0,non-CO2,N2O,off-road,0.0483671785958714,0.0,0.0
1791.0,ssp119_N2O_on-road_striving,0.0483671785958714,ssp119,0.0483671785958714,0.0,non-CO2,N2O,on-road,0.0483671785958714,0.0,0.0
1791.0,ssp119_NOx_Aviation_striving,0.0483671785958714,ssp119,0.0483671785958714,0.0,non-CO2,NOx,Aviation,0.0483671785958714,0.0,0.0
1791.0,ssp119_Sulfur_Aviation_striving,0.0483671785958714,ssp119,0.0483671785958714,0.0,non-CO2,Sulfur,Aviation,0.0483671785958714,0.0,0.0
1791.0,ssp119_contrails_Aviation_striving,0.0483671785958714,ssp119,0.0483671785958714,0.0,non-CO2,contrails,Aviation,0.0483671785958714,0.0,0.0
1791.0,ssp119_striving,0.0483671785958714,ssp119,0.0483671785958714,0.0,,,Other,,,
1791.0,ssp119_zero_tra,0.0483671785958714,ssp119,0.0483671785958714,0.0,,,Other,,,
1792.0,ssp119,0.07379441505602746,ssp119,0.07379441505602746,0.0,,,Other,,,
1792.0,ssp119_BC_Aviation_striving,0.07379441505602746,ssp119,0.07379441505602746,0.0,non-CO2,BC,Aviation,0.07379441505602746,0.0,0.0
1792.0,ssp119_BC_Marine_striving,0.07379441505602746,ssp119,0.07379441505602746,0.0,non-CO2,BC,Marine,0.07379441505602746,0.0,0.0
1792.0,ssp119_BC_off-road_striving,0.07379441505602746,ssp119,0.07379441505602746,0.0,non-CO2,BC,off-road,0.07379441505602746,0.0,0.0
1792.0,ssp119_BC_on-road_striving,0.07379441505602746,ssp119,0.07379441505602746,0.0,non-CO2,BC,on-road,0.07379441505602746,0.0,0.0
1792.0,ssp119_CH4_Aviation_striving,0.07379441505602746,ssp119,0.07379441505602746,0.0,non-CO2,CH4,Aviation,0.07379441505602746,0.0,0.0
1792.0,ssp119_CH4_Marine_striving,0.07379441505602746,ssp119,0.07379441505602746,0.0,non-CO2,CH4,Marine,0.07379441505602746,0.0,0.0
1792.0,ssp119_CH4_off-road_striving,0.07379441505602746,ssp119,0.07379441505602746,0.0,non-CO2,CH4,off-road,0.07379441505602746,0.0,0.0
1792.0,ssp119_CH4_on-road_striving,0.07379441505602746,ssp119,0.07379441505602746,0.0,non-CO2,CH4,on-road,0.07379441505602746,0.0,0.0
1792.0,ssp119_CO2 FFI_Aviation_striving,0.07379441505602746,ssp119,0.07379441505602746,0.0,CO2,CO2 FFI,Aviation,0.07379441505602746,0.0,0.0
1792.0,ssp119_CO2 FFI_Marine_striving,0.07379441505602746,ssp119,0.07379441505602746,0.0,CO2,CO2 FFI,Marine,0.07379441505602746,0.0,0.0
1792.0,ssp119_CO2 FFI_off-road_striving,0.07379441505602746,ssp119,0.07379441505602746,0.0,CO2,CO2 FFI,off-road,0.07379441505602746,0.0,0.0
1792.0,ssp119_CO2 FFI_on-road_striving,0.07379441505602746,ssp119,0.07379441505602746,0.0,CO2,CO2 FFI,on-road,0.07379441505602746,0.0,0.0
1792.0,ssp119_N2O_Aviation_striving,0.07379441505602746,ssp119,0.07379441505602746,0.0,non-CO2,N2O,Aviation,0.07379441505602746,0.0,0.0
1792.0,ssp119_N2O_Marine_striving,0.07379441505602746,ssp119,0.07379441505602746,0.0,non-CO2,N2O,Marine,0.07379441505602746,0.0,0.0
1792.0,ssp119_N2O_off-road_striving,0.07379441505602746,ssp119,0.07379441505602746,0.0,non-CO2,N2O,off-road,0.07379441505602746,0.0,0.0
1792.0,ssp119_N2O_on-road_striving,0.07379441505602746,ssp119,0.07379441505602746,0.0,non-CO2,N2O,on-road,0.07379441505602746,0.0,0.0
1792.0,ssp119_NOx_Aviation_striving,0.07379441505602746,ssp119,0.07379441505602746,0.0,non-CO2,NOx,Aviation,0.07379441505602746,0.0,0.0
1792.0,ssp119_Sulfur_Aviation_striving,0.07379441505602746,ssp119,0.07379441505602746,0.0,non-CO2,Sulfur,Aviation,0.07379441505602746,0.0,0.0
1792.0,ssp119_contrails_Aviation_striving,0.07379441505602746,ssp119,0.07379441505602746,0.0,non-CO2,contrails,Aviation,0.07379441505602746,0.0,0.0
1792.0,ssp119_striving,0.07379441505602746,ssp119,0.07379441505602746,0.0,,,Other,,,
1792.0,ssp119_zero_tra,0.07379441505602746,ssp119,0.07379441505602746,0.0,,,Other,,,
1793.0,ssp119,0.09540473467999028,ssp119,0.09540473467999028,0.0,,,Other,,,
1793.0,ssp119_BC_Aviation_striving,0.09540473467999028,ssp119,0.09540473467999028,0.0,non-CO2,BC,Aviation,0.09540473467999028,0.0,0.0
1793.0,ssp119_BC_Marine_striving,0.09540473467999028,ssp119,0.09540473467999028,0.0,non-CO2,BC,Marine,0.09540473467999028,0.0,0.0
1793.0,ssp119_BC_off-road_striving,0.09540473467999028,ssp119,0.09540473467999028,0.0,non-CO2,BC,off-road,0.09540473467999028,0.0,0.0
1793.0,ssp119_BC_on-road_striving,0.09540473467999028,ssp119,0.09540473467999028,0.0,non-CO2,BC,on-road,0.09540473467999028,0.0,0.0
1793.0,ssp119_CH4_Aviation_striving,0.09540473467999028,ssp119,0.09540473467999028,0.0,non-CO2,CH4,Aviation,0.09540473467999028,0.0,0.0
1793.0,ssp119_CH4_Marine_striving,0.09540473467999028,ssp119,0.09540473467999028,0.0,non-CO2,CH4,Marine,0.09540473467999028,0.0,0.0
1793.0,ssp119_CH4_off-road_striving,0.09540473467999028,ssp119,0.09540473467999028,0.0,non-CO2,CH4,off-road,0.09540473467999028,0.0,0.0
1793.0,ssp119_CH4_on-road_striving,0.09540473467999028,ssp119,0.09540473467999028,0.0,non-CO2,CH4,on-road,0.09540473467999028,0.0,0.0
1793.0,ssp119_CO2 FFI_Aviation_striving,0.09540473467999028,ssp119,0.09540473467999028,0.0,CO2,CO2 FFI,Aviation,0.09540473467999028,0.0,0.0
1793.0,ssp119_CO2 FFI_Marine_striving,0.09540473467999028,ssp119,0.09540473467999028,0.0,CO2,CO2 FFI,Marine,0.09540473467999028,0.0,0.0
1793.0,ssp119_CO2 FFI_off-road_striving,0.09540473467999028,ssp119,0.09540473467999028,0.0,CO2,CO2 FFI,off-road,0.09540473467999028,0.0,0.0
1793.0,ssp119_CO2 FFI_on-road_striving,0.09540473467999028,ssp119,0.09540473467999028,0.0,CO2,CO2 FFI,on-road,0.09540473467999028,0.0,0.0
1793.0,ssp119_N2O_Aviation_striving,0.09540473467999028,ssp119,0.09540473467999028,0.0,non-CO2,N2O,Aviation,0.09540473467999028,0.0,0.0
1793.0,ssp119_N2O_Marine_striving,0.09540473467999028,ssp119,0.09540473467999028,0.0,non-CO2,N2O,Marine,0.09540473467999028,0.0,0.0
1793.0,ssp119_N2O_off-road_striving,0.09540473467999028,ssp119,0.09540473467999028,0.0,non-CO2,N2O,off-road,0.09540473467999028,0.0,0.0
1793.0,ssp119_N2O_on-road_striving,0.09540473467999028,ssp119,0.09540473467999028,0.0,non-CO2,N2O,on-road,0.09540473467999028,0.0,0.0
1793.0,ssp119_NOx_Aviation_striving,0.09540473467999028,ssp119,0.09540473467999028,0.0,non-CO2,NOx,Aviation,0.09540473467999028,0.0,0.0
1793.0,ssp119_Sulfur_Aviation_striving,0.09540473467999028,ssp119,0.09540473467999028,0.0,non-CO2,Sulfur,Aviation,0.09540473467999028,0.0,0.0
1793.0,ssp119_contrails_Aviation_striving,0.09540473467999028,ssp119,0.09540473467999028,0.0,non-CO2,contrails,Aviation,0.09540473467999028,0.0,0.0
1793.0,ssp119_striving,0.09540473467999028,ssp119,0.09540473467999028,0.0,,,Other,,,
1793.0,ssp119_zero_tra,0.09540473467999028,ssp119,0.09540473467999028,0.0,,,Other,,,
1794.0,ssp119,0.0985834661154206,ssp119,0.0985834661154206,0.0,,,Other,,,
1794.0,ssp119_BC_Aviation_striving,0.0985834661154206,ssp119,0.0985834661154206,0.0,non-CO2,BC,Aviation,0.0985834661154206,0.0,0.0
1794.0,ssp119_BC_Marine_striving,0.0985834661154206,ssp119,0.0985834661154206,0.0,non-CO2,BC,Marine,0.0985834661154206,0.0,0.0
1794.0,ssp119_BC_off-road_striving,0.0985834661154206,ssp119,0.0985834661154206,0.0,non-CO2,BC,off-road,0.0985834661154206,0.0,0.0
1794.0,ssp119_BC_on-road_striving,0.0985834661154206,ssp119,0.0985834661154206,0.0,non-CO2,BC,on-road,0.0985834661154206,0.0,0.0
1794.0,ssp119_CH4_Aviation_striving,0.0985834661154206,ssp119,0.0985834661154206,0.0,non-CO2,CH4,Aviation,0.0985834661154206,0.0,0.0
1794.0,ssp119_CH4_Marine_striving,0.0985834661154206,ssp119,0.0985834661154206,0.0,non-CO2,CH4,Marine,0.0985834661154206,0.0,0.0
1794.0,ssp119_CH4_off-road_striving,0.0985834661154206,ssp119,0.0985834661154206,0.0,non-CO2,CH4,off-road,0.0985834661154206,0.0,0.0
1794.0,ssp119_CH4_on-road_striving,0.0985834661154206,ssp119,0.0985834661154206,0.0,non-CO2,CH4,on-road,0.0985834661154206,0.0,0.0
1794.0,ssp119_CO2 FFI_Aviation_striving,0.0985834661154206,ssp119,0.0985834661154206,0.0,CO2,CO2 FFI,Aviation,0.0985834661154206,0.0,0.0
1794.0,ssp119_CO2 FFI_Marine_striving,0.0985834661154206,ssp119,0.0985834661154206,0.0,CO2,CO2 FFI,Marine,0.0985834661154206,0.0,0.0
1794.0,ssp119_CO2 FFI_off-road_striving,0.0985834661154206,ssp119,0.0985834661154206,0.0,CO2,CO2 FFI,off-road,0.0985834661154206,0.0,0.0
1794.0,ssp119_CO2 FFI_on-road_striving,0.0985834661154206,ssp119,0.0985834661154206,0.0,CO2,CO2 FFI,on-road,0.0985834661154206,0.0,0.0
1794.0,ssp119_N2O_Aviation_striving,0.0985834661154206,ssp119,0.0985834661154206,0.0,non-CO2,N2O,Aviation,0.0985834661154206,0.0,0.0
1794.0,ssp119_N2O_Marine_striving,0.0985834661154206,ssp119,0.0985834661154206,0.0,non-CO2,N2O,Marine,0.0985834661154206,0.0,0.0
1794.0,ssp119_N2O_off-road_striving,0.0985834661154206,ssp119,0.0985834661154206,0.0,non-CO2,N2O,off-road,0.0985834661154206,0.0,0.0
1794.0,ssp119_N2O_on-road_striving,0.0985834661154206,ssp119,0.0985834661154206,0.0,non-CO2,N2O,on-road,0.0985834661154206,0.0,0.0
1794.0,ssp119_NOx_Aviation_striving,0.0985834661154206,ssp119,0.0985834661154206,0.0,non-CO2,NOx,Aviation,0.0985834661154206,0.0,0.0
1794.0,ssp119_Sulfur_Aviation_striving,0.0985834661154206,ssp119,0.0985834661154206,0.0,non-CO2,Sulfur,Aviation,0.0985834661154206,0.0,0.0
1794.0,ssp119_contrails_Aviation_striving,0.0985834661154206,ssp119,0.0985834661154206,0.0,non-CO2,contrails,Aviation,0.0985834661154206,0.0,0.0
1794.0,ssp119_striving,0.0985834661154206,ssp119,0.0985834661154206,0.0,,,Other,,,
1794.0,ssp119_zero_tra,0.0985834661154206,ssp119,0.0985834661154206,0.0,,,Other,,,
1795.0,ssp119,0.10390528229014366,ssp119,0.10390528229014366,0.0,,,Other,,,
1795.0,ssp119_BC_Aviation_striving,0.10390528229014366,ssp119,0.10390528229014366,0.0,non-CO2,BC,Aviation,0.10390528229014366,0.0,0.0
1795.0,ssp119_BC_Marine_striving,0.10390528229014366,ssp119,0.10390528229014366,0.0,non-CO2,BC,Marine,0.10390528229014366,0.0,0.0
1795.0,ssp119_BC_off-road_striving,0.10390528229014366,ssp119,0.10390528229014366,0.0,non-CO2,BC,off-road,0.10390528229014366,0.0,0.0
1795.0,ssp119_BC_on-road_striving,0.10390528229014366,ssp119,0.10390528229014366,0.0,non-CO2,BC,on-road,0.10390528229014366,0.0,0.0
1795.0,ssp119_CH4_Aviation_striving,0.10390528229014366,ssp119,0.10390528229014366,0.0,non-CO2,CH4,Aviation,0.10390528229014366,0.0,0.0
1795.0,ssp119_CH4_Marine_striving,0.10390528229014366,ssp119,0.10390528229014366,0.0,non-CO2,CH4,Marine,0.10390528229014366,0.0,0.0
1795.0,ssp119_CH4_off-road_striving,0.10390528229014366,ssp119,0.10390528229014366,0.0,non-CO2,CH4,off-road,0.10390528229014366,0.0,0.0
1795.0,ssp119_CH4_on-road_striving,0.10390528229014366,ssp119,0.10390528229014366,0.0,non-CO2,CH4,on-road,0.10390528229014366,0.0,0.0
1795.0,ssp119_CO2 FFI_Aviation_striving,0.10390528229014366,ssp119,0.10390528229014366,0.0,CO2,CO2 FFI,Aviation,0.10390528229014366,0.0,0.0
1795.0,ssp119_CO2 FFI_Marine_striving,0.10390528229014366,ssp119,0.10390528229014366,0.0,CO2,CO2 FFI,Marine,0.10390528229014366,0.0,0.0
1795.0,ssp119_CO2 FFI_off-road_striving,0.10390528229014366,ssp119,0.10390528229014366,0.0,CO2,CO2 FFI,off-road,0.10390528229014366,0.0,0.0
1795.0,ssp119_CO2 FFI_on-road_striving,0.10390528229014366,ssp119,0.10390528229014366,0.0,CO2,CO2 FFI,on-road,0.10390528229014366,0.0,0.0
1795.0,ssp119_N2O_Aviation_striving,0.10390528229014366,ssp119,0.10390528229014366,0.0,non-CO2,N2O,Aviation,0.10390528229014366,0.0,0.0
1795.0,ssp119_N2O_Marine_striving,0.10390528229014366,ssp119,0.10390528229014366,0.0,non-CO2,N2O,Marine,0.10390528229014366,0.0,0.0
1795.0,ssp119_N2O_off-road_striving,0.10390528229014366,ssp119,0.10390528229014366,0.0,non-CO2,N2O,off-road,0.10390528229014366,0.0,0.0
1795.0,ssp119_N2O_on-road_striving,0.10390528229014366,ssp119,0.10390528229014366,0.0,non-CO2,N2O,on-road,0.10390528229014366,0.0,0.0
1795.0,ssp119_NOx_Aviation_striving,0.10390528229014366,ssp119,0.10390528229014366,0.0,non-CO2,NOx,Aviation,0.10390528229014366,0.0,0.0
1795.0,ssp119_Sulfur_Aviation_striving,0.10390528229014366,ssp119,0.10390528229014366,0.0,non-CO2,Sulfur,Aviation,0.10390528229014366,0.0,0.0
1795.0,ssp119_contrails_Aviation_striving,0.10390528229014366,ssp119,0.10390528229014366,0.0,non-CO2,contrails,Aviation,0.10390528229014366,0.0,0.0
1795.0,ssp119_striving,0.10390528229014366,ssp119,0.10390528229014366,0.0,,,Other,,,
1795.0,ssp119_zero_tra,0.10390528229014366,ssp119,0.10390528229014366,0.0,,,Other,,,
1796.0,ssp119,0.05473331161342465,ssp119,0.05473331161342465,0.0,,,Other,,,
1796.0,ssp119_BC_Aviation_striving,0.05473331161342465,ssp119,0.05473331161342465,0.0,non-CO2,BC,Aviation,0.05473331161342465,0.0,0.0
1796.0,ssp119_BC_Marine_striving,0.05473331161342465,ssp119,0.05473331161342465,0.0,non-CO2,BC,Marine,0.05473331161342465,0.0,0.0
1796.0,ssp119_BC_off-road_striving,0.05473331161342465,ssp119,0.05473331161342465,0.0,non-CO2,BC,off-road,0.05473331161342465,0.0,0.0
1796.0,ssp119_BC_on-road_striving,0.05473331161342465,ssp119,0.05473331161342465,0.0,non-CO2,BC,on-road,0.05473331161342465,0.0,0.0
1796.0,ssp119_CH4_Aviation_striving,0.05473331161342465,ssp119,0.05473331161342465,0.0,non-CO2,CH4,Aviation,0.05473331161342465,0.0,0.0
1796.0,ssp119_CH4_Marine_striving,0.05473331161342465,ssp119,0.05473331161342465,0.0,non-CO2,CH4,Marine,0.05473331161342465,0.0,0.0
1796.0,ssp119_CH4_off-road_striving,0.05473331161342465,ssp119,0.05473331161342465,0.0,non-CO2,CH4,off-road,0.05473331161342465,0.0,0.0
1796.0,ssp119_CH4_on-road_striving,0.05473331161342465,ssp119,0.05473331161342465,0.0,non-CO2,CH4,on-road,0.05473331161342465,0.0,0.0
1796.0,ssp119_CO2 FFI_Aviation_striving,0.05473331161342465,ssp119,0.05473331161342465,0.0,CO2,CO2 FFI,Aviation,0.05473331161342465,0.0,0.0
1796.0,ssp119_CO2 FFI_Marine_striving,0.05473331161342465,ssp119,0.05473331161342465,0.0,CO2,CO2 FFI,Marine,0.05473331161342465,0.0,0.0
1796.0,ssp119_CO2 FFI_off-road_striving,0.05473331161342465,ssp119,0.05473331161342465,0.0,CO2,CO2 FFI,off-road,0.05473331161342465,0.0,0.0
1796.0,ssp119_CO2 FFI_on-road_striving,0.05473331161342465,ssp119,0.05473331161342465,0.0,CO2,CO2 FFI,on-road,0.05473331161342465,0.0,0.0
1796.0,ssp119_N2O_Aviation_striving,0.05473331161342465,ssp119,0.05473331161342465,0.0,non-CO2,N2O,Aviation,0.05473331161342465,0.0,0.0
1796.0,ssp119_N2O_Marine_striving,0.05473331161342465,ssp119,0.05473331161342465,0.0,non-CO2,N2O,Marine,0.05473331161342465,0.0,0.0
1796.0,ssp119_N2O_off-road_striving,0.05473331161342465,ssp119,0.05473331161342465,0.0,non-CO2,N2O,off-road,0.05473331161342465,0.0,0.0
1796.0,ssp119_N2O_on-road_striving,0.05473331161342465,ssp119,0.05473331161342465,0.0,non-CO2,N2O,on-road,0.05473331161342465,0.0,0.0
1796.0,ssp119_NOx_Aviation_striving,0.05473331161342465,ssp119,0.05473331161342465,0.0,non-CO2,NOx,Aviation,0.05473331161342465,0.0,0.0
1796.0,ssp119_Sulfur_Aviation_striving,0.05473331161342465,ssp119,0.05473331161342465,0.0,non-CO2,Sulfur,Aviation,0.05473331161342465,0.0,0.0
1796.0,ssp119_contrails_Aviation_striving,0.05473331161342465,ssp119,0.05473331161342465,0.0,non-CO2,contrails,Aviation,0.05473331161342465,0.0,0.0
1796.0,ssp119_striving,0.05473331161342465,ssp119,0.05473331161342465,0.0,,,Other,,,
1796.0,ssp119_zero_tra,0.05473331161342465,ssp119,0.05473331161342465,0.0,,,Other,,,
1797.0,ssp119,0.04395393894193159,ssp119,0.04395393894193159,0.0,,,Other,,,
1797.0,ssp119_BC_Aviation_striving,0.04395393894193159,ssp119,0.04395393894193159,0.0,non-CO2,BC,Aviation,0.04395393894193159,0.0,0.0
1797.0,ssp119_BC_Marine_striving,0.04395393894193159,ssp119,0.04395393894193159,0.0,non-CO2,BC,Marine,0.04395393894193159,0.0,0.0
1797.0,ssp119_BC_off-road_striving,0.04395393894193159,ssp119,0.04395393894193159,0.0,non-CO2,BC,off-road,0.04395393894193159,0.0,0.0
1797.0,ssp119_BC_on-road_striving,0.04395393894193159,ssp119,0.04395393894193159,0.0,non-CO2,BC,on-road,0.04395393894193159,0.0,0.0
1797.0,ssp119_CH4_Aviation_striving,0.04395393894193159,ssp119,0.04395393894193159,0.0,non-CO2,CH4,Aviation,0.04395393894193159,0.0,0.0
1797.0,ssp119_CH4_Marine_striving,0.04395393894193159,ssp119,0.04395393894193159,0.0,non-CO2,CH4,Marine,0.04395393894193159,0.0,0.0
1797.0,ssp119_CH4_off-road_striving,0.04395393894193159,ssp119,0.04395393894193159,0.0,non-CO2,CH4,off-road,0.04395393894193159,0.0,0.0
1797.0,ssp119_CH4_on-road_striving,0.04395393894193159,ssp119,0.04395393894193159,0.0,non-CO2,CH4,on-road,0.04395393894193159,0.0,0.0
1797.0,ssp119_CO2 FFI_Aviation_striving,0.04395393894193159,ssp119,0.04395393894193159,0.0,CO2,CO2 FFI,Aviation,0.04395393894193159,0.0,0.0
1797.0,ssp119_CO2 FFI_Marine_striving,0.04395393894193159,ssp119,0.04395393894193159,0.0,CO2,CO2 FFI,Marine,0.04395393894193159,0.0,0.0
1797.0,ssp119_CO2 FFI_off-road_striving,0.04395393894193159,ssp119,0.04395393894193159,0.0,CO2,CO2 FFI,off-road,0.04395393894193159,0.0,0.0
1797.0,ssp119_CO2 FFI_on-road_striving,0.04395393894193159,ssp119,0.04395393894193159,0.0,CO2,CO2 FFI,on-road,0.04395393894193159,0.0,0.0
1797.0,ssp119_N2O_Aviation_striving,0.04395393894193159,ssp119,0.04395393894193159,0.0,non-CO2,N2O,Aviation,0.04395393894193159,0.0,0.0
1797.0,ssp119_N2O_Marine_striving,0.04395393894193159,ssp119,0.04395393894193159,0.0,non-CO2,N2O,Marine,0.04395393894193159,0.0,0.0
1797.0,ssp119_N2O_off-road_striving,0.04395393894193159,ssp119,0.04395393894193159,0.0,non-CO2,N2O,off-road,0.04395393894193159,0.0,0.0
1797.0,ssp119_N2O_on-road_striving,0.04395393894193159,ssp119,0.04395393894193159,0.0,non-CO2,N2O,on-road,0.04395393894193159,0.0,0.0
1797.0,ssp119_NOx_Aviation_striving,0.04395393894193159,ssp119,0.04395393894193159,0.0,non-CO2,NOx,Aviation,0.04395393894193159,0.0,0.0
1797.0,ssp119_Sulfur_Aviation_striving,0.04395393894193159,ssp119,0.04395393894193159,0.0,non-CO2,Sulfur,Aviation,0.04395393894193159,0.0,0.0
1797.0,ssp119_contrails_Aviation_striving,0.04395393894193159,ssp119,0.04395393894193159,0.0,non-CO2,contrails,Aviation,0.04395393894193159,0.0,0.0
1797.0,ssp119_striving,0.04395393894193159,ssp119,0.04395393894193159,0.0,,,Other,,,
1797.0,ssp119_zero_tra,0.04395393894193159,ssp119,0.04395393894193159,0.0,,,Other,,,
1798.0,ssp119,0.04791343295911215,ssp119,0.04791343295911215,0.0,,,Other,,,
1798.0,ssp119_BC_Aviation_striving,0.04791343295911215,ssp119,0.04791343295911215,0.0,non-CO2,BC,Aviation,0.04791343295911215,0.0,0.0
1798.0,ssp119_BC_Marine_striving,0.04791343295911215,ssp119,0.04791343295911215,0.0,non-CO2,BC,Marine,0.04791343295911215,0.0,0.0
1798.0,ssp119_BC_off-road_striving,0.04791343295911215,ssp119,0.04791343295911215,0.0,non-CO2,BC,off-road,0.04791343295911215,0.0,0.0
1798.0,ssp119_BC_on-road_striving,0.04791343295911215,ssp119,0.04791343295911215,0.0,non-CO2,BC,on-road,0.04791343295911215,0.0,0.0
1798.0,ssp119_CH4_Aviation_striving,0.04791343295911215,ssp119,0.04791343295911215,0.0,non-CO2,CH4,Aviation,0.04791343295911215,0.0,0.0
1798.0,ssp119_CH4_Marine_striving,0.04791343295911215,ssp119,0.04791343295911215,0.0,non-CO2,CH4,Marine,0.04791343295911215,0.0,0.0
1798.0,ssp119_CH4_off-road_striving,0.04791343295911215,ssp119,0.04791343295911215,0.0,non-CO2,CH4,off-road,0.04791343295911215,0.0,0.0
1798.0,ssp119_CH4_on-road_striving,0.04791343295911215,ssp119,0.04791343295911215,0.0,non-CO2,CH4,on-road,0.04791343295911215,0.0,0.0
1798.0,ssp119_CO2 FFI_Aviation_striving,0.04791343295911215,ssp119,0.04791343295911215,0.0,CO2,CO2 FFI,Aviation,0.04791343295911215,0.0,0.0
1798.0,ssp119_CO2 FFI_Marine_striving,0.04791343295911215,ssp119,0.04791343295911215,0.0,CO2,CO2 FFI,Marine,0.04791343295911215,0.0,0.0
1798.0,ssp119_CO2 FFI_off-road_striving,0.04791343295911215,ssp119,0.04791343295911215,0.0,CO2,CO2 FFI,off-road,0.04791343295911215,0.0,0.0
1798.0,ssp119_CO2 FFI_on-road_striving,0.04791343295911215,ssp119,0.04791343295911215,0.0,CO2,CO2 FFI,on-road,0.04791343295911215,0.0,0.0
1798.0,ssp119_N2O_Aviation_striving,0.04791343295911215,ssp119,0.04791343295911215,0.0,non-CO2,N2O,Aviation,0.04791343295911215,0.0,0.0
1798.0,ssp119_N2O_Marine_striving,0.04791343295911215,ssp119,0.04791343295911215,0.0,non-CO2,N2O,Marine,0.04791343295911215,0.0,0.0
1798.0,ssp119_N2O_off-road_striving,0.04791343295911215,ssp119,0.04791343295911215,0.0,non-CO2,N2O,off-road,0.04791343295911215,0.0,0.0
1798.0,ssp119_N2O_on-road_striving,0.04791343295911215,ssp119,0.04791343295911215,0.0,non-CO2,N2O,on-road,0.04791343295911215,0.0,0.0
1798.0,ssp119_NOx_Aviation_striving,0.04791343295911215,ssp119,0.04791343295911215,0.0,non-CO2,NOx,Aviation,0.04791343295911215,0.0,0.0
