Scenario,Sector,Year,Source,Species,ems,Units
BAU,Aviation,2023,WTW,co2,1.005358454,Gt
BAU,Aviation,2024,WTW,co2,1.088815881,Gt
BAU,Aviation,2025,WTW,co2,1.1628456880000002,Gt
BAU,Aviation,2026,WTW,co2,1.1878903909999998,Gt
BAU,Aviation,2027,WTW,co2,1.215064091,Gt
BAU,Aviation,2028,WTW,co2,1.243515519,Gt
BAU,Aviation,2029,WTW,co2,1.2729005820000001,Gt
BAU,Aviation,2030,WTW,co2,1.303190431,Gt
BAU,Aviation,2031,WTW,co2,1.3343639680000001,Gt
BAU,Aviation,2032,WTW,co2,1.366416532,Gt
BAU,Aviation,2033,WTW,co2,1.3993893350000002,Gt
BAU,Aviation,2034,WTW,co2,1.433363839,Gt
BAU,Aviation,2035,WTW,co2,1.468465371,Gt
BAU,Aviation,2036,WTW,co2,1.504853901,Gt
BAU,Aviation,2037,WTW,co2,1.5427091419999999,Gt
BAU,Aviation,2038,WTW,co2,1.582193838,Gt
BAU,Aviation,2039,WTW,co2,1.623446319,Gt
BAU,Aviation,2040,WTW,co2,1.666529444,Gt
BAU,Aviation,2041,WTW,co2,1.71143939,Gt
BAU,Aviation,2042,WTW,co2,1.758084128,Gt
BAU,Aviation,2043,WTW,co2,1.806336256,Gt
BAU,Aviation,2044,WTW,co2,1.856065081,Gt
BAU,Aviation,2045,WTW,co2,1.907166559,Gt
BAU,Aviation,2046,WTW,co2,1.959623244,Gt
BAU,Aviation,2047,WTW,co2,2.013508568,Gt
BAU,Aviation,2048,WTW,co2,2.068990667,Gt
BAU,Aviation,2049,WTW,co2,2.12627635,Gt
BAU,Aviation,2050,WTW,co2,2.1855702790000002,Gt
Continuation,Aviation,2023,WTW,co2,1.005358454,Gt
Continuation,Aviation,2024,WTW,co2,1.070718456,Gt
Continuation,Aviation,2025,WTW,co2,1.134230169,Gt
Continuation,Aviation,2026,WTW,co2,1.151571696,Gt
Continuation,Aviation,2027,WTW,co2,1.170897412,Gt
Continuation,Aviation,2028,WTW,co2,1.191185035,Gt
Continuation,Aviation,2029,WTW,co2,1.21202333,Gt
Continuation,Aviation,2030,WTW,co2,1.233472486,Gt
Continuation,Aviation,2031,WTW,co2,1.25340295,Gt
Continuation,Aviation,2032,WTW,co2,1.2738313330000002,Gt
Continuation,Aviation,2033,WTW,co2,1.294758286,Gt
Continuation,Aviation,2034,WTW,co2,1.316222661,Gt
Continuation,Aviation,2035,WTW,co2,1.3380729630000001,Gt
Continuation,Aviation,2036,WTW,co2,1.360138057,Gt
Continuation,Aviation,2037,WTW,co2,1.3819686160000002,Gt
Continuation,Aviation,2038,WTW,co2,1.403192819,Gt
Continuation,Aviation,2039,WTW,co2,1.423802604,Gt
Continuation,Aviation,2040,WTW,co2,1.444655612,Gt
Continuation,Aviation,2041,WTW,co2,1.466577331,Gt
Continuation,Aviation,2042,WTW,co2,1.4885951290000001,Gt
Continuation,Aviation,2043,WTW,co2,1.510462505,Gt
Continuation,Aviation,2044,WTW,co2,1.531845637,Gt
Continuation,Aviation,2045,WTW,co2,1.552714665,Gt
Continuation,Aviation,2046,WTW,co2,1.5725054920000001,Gt
Continuation,Aviation,2047,WTW,co2,1.591693556,Gt
Continuation,Aviation,2048,WTW,co2,1.610333252,Gt
Continuation,Aviation,2049,WTW,co2,1.6293820860000001,Gt
Continuation,Aviation,2050,WTW,co2,1.649507942,Gt
GHG Forward,Aviation,2023,WTW,co2,1.005358454,Gt
GHG Forward,Aviation,2024,WTW,co2,1.0547302319999998,Gt
GHG Forward,Aviation,2025,WTW,co2,1.0959519370000002,Gt
GHG Forward,Aviation,2026,WTW,co2,1.100698967,Gt
GHG Forward,Aviation,2027,WTW,co2,1.1068506230000001,Gt
GHG Forward,Aviation,2028,WTW,co2,1.113490764,Gt
GHG Forward,Aviation,2029,WTW,co2,1.120222714,Gt
GHG Forward,Aviation,2030,WTW,co2,1.124504759,Gt
GHG Forward,Aviation,2031,WTW,co2,1.10575607,Gt
GHG Forward,Aviation,2032,WTW,co2,1.0860537300000002,Gt
GHG Forward,Aviation,2033,WTW,co2,1.06536497,Gt
GHG Forward,Aviation,2034,WTW,co2,1.0436879449999998,Gt
GHG Forward,Aviation,2035,WTW,co2,1.019885588,Gt
GHG Forward,Aviation,2036,WTW,co2,0.9928788869999999,Gt
GHG Forward,Aviation,2037,WTW,co2,0.9628378694,Gt
GHG Forward,Aviation,2038,WTW,co2,0.9292887084,Gt
GHG Forward,Aviation,2039,WTW,co2,0.8926586721,Gt
GHG Forward,Aviation,2040,WTW,co2,0.8548452675,Gt
GHG Forward,Aviation,2041,WTW,co2,0.8163018161,Gt
GHG Forward,Aviation,2042,WTW,co2,0.7772211539,Gt
GHG Forward,Aviation,2043,WTW,co2,0.7373874675,Gt
GHG Forward,Aviation,2044,WTW,co2,0.6970861604,Gt
GHG Forward,Aviation,2045,WTW,co2,0.6564165568,Gt
GHG Forward,Aviation,2046,WTW,co2,0.6149256779,Gt
GHG Forward,Aviation,2047,WTW,co2,0.5731294087000001,Gt
GHG Forward,Aviation,2048,WTW,co2,0.531178316,Gt
GHG Forward,Aviation,2049,WTW,co2,0.48920905740000004,Gt
GHG Forward,Aviation,2050,WTW,co2,0.447300018,Gt
SLCP Forward,Aviation,2023,WTW,co2,1.005358454,Gt
SLCP Forward,Aviation,2024,WTW,co2,1.070718456,Gt
SLCP Forward,Aviation,2025,WTW,co2,1.134230169,Gt
SLCP Forward,Aviation,2026,WTW,co2,1.151571696,Gt
SLCP Forward,Aviation,2027,WTW,co2,1.171274991,Gt
SLCP Forward,Aviation,2028,WTW,co2,1.191950687,Gt
SLCP Forward,Aviation,2029,WTW,co2,1.213798325,Gt
SLCP Forward,Aviation,2030,WTW,co2,1.2362958410000002,Gt
SLCP Forward,Aviation,2031,WTW,co2,1.2566943750000001,Gt
SLCP Forward,Aviation,2032,WTW,co2,1.2776269480000002,Gt
SLCP Forward,Aviation,2033,WTW,co2,1.299109265,Gt
SLCP Forward,Aviation,2034,WTW,co2,1.321214224,Gt
SLCP Forward,Aviation,2035,WTW,co2,1.343863985,Gt
SLCP Forward,Aviation,2036,WTW,co2,1.365928159,Gt
SLCP Forward,Aviation,2037,WTW,co2,1.3881630500000002,Gt
SLCP Forward,Aviation,2038,WTW,co2,1.410216829,Gt
SLCP Forward,Aviation,2039,WTW,co2,1.43189332,Gt
SLCP Forward,Aviation,2040,WTW,co2,1.45380289,Gt
SLCP Forward,Aviation,2041,WTW,co2,1.476664346,Gt
SLCP Forward,Aviation,2042,WTW,co2,1.4995447549999998,Gt
SLCP Forward,Aviation,2043,WTW,co2,1.5222282310000002,Gt
SLCP Forward,Aviation,2044,WTW,co2,1.544332902,Gt
SLCP Forward,Aviation,2045,WTW,co2,1.5657407820000002,Gt
SLCP Forward,Aviation,2046,WTW,co2,1.585842052,Gt
SLCP Forward,Aviation,2047,WTW,co2,1.60513586,Gt
SLCP Forward,Aviation,2048,WTW,co2,1.62372019,Gt
SLCP Forward,Aviation,2049,WTW,co2,1.642617992,Gt
SLCP Forward,Aviation,2050,WTW,co2,1.662547382,Gt
Full Breakthrough,Aviation,2023,WTW,co2,1.005358454,Gt
Full Breakthrough,Aviation,2024,WTW,co2,1.0547302319999998,Gt
Full Breakthrough,Aviation,2025,WTW,co2,1.0959519370000002,Gt
Full Breakthrough,Aviation,2026,WTW,co2,1.100698967,Gt
Full Breakthrough,Aviation,2027,WTW,co2,1.107219157,Gt
Full Breakthrough,Aviation,2028,WTW,co2,1.114235688,Gt
Full Breakthrough,Aviation,2029,WTW,co2,1.1219440139999999,Gt
Full Breakthrough,Aviation,2030,WTW,co2,1.1272265090000002,Gt
Full Breakthrough,Aviation,2031,WTW,co2,1.109503531,Gt
Full Breakthrough,Aviation,2032,WTW,co2,1.090856796,Gt
Full Breakthrough,Aviation,2033,WTW,co2,1.0712639529999999,Gt
Full Breakthrough,Aviation,2034,WTW,co2,1.050747146,Gt
Full Breakthrough,Aviation,2035,WTW,co2,1.028209721,Gt
Full Breakthrough,Aviation,2036,WTW,co2,1.001621179,Gt
Full Breakthrough,Aviation,2037,WTW,co2,0.9722336970000001,Gt
Full Breakthrough,Aviation,2038,WTW,co2,0.9395374035999999,Gt
Full Breakthrough,Aviation,2039,WTW,co2,0.9037898066000001,Gt
Full Breakthrough,Aviation,2040,WTW,co2,0.8667330627000001,Gt
Full Breakthrough,Aviation,2041,WTW,co2,0.828760085,Gt
Full Breakthrough,Aviation,2042,WTW,co2,0.7901058130999999,Gt
Full Breakthrough,Aviation,2043,WTW,co2,0.7505754423,Gt
Full Breakthrough,Aviation,2044,WTW,co2,0.7104455054000001,Gt
Full Breakthrough,Aviation,2045,WTW,co2,0.6697913041000001,Gt
Full Breakthrough,Aviation,2046,WTW,co2,0.6281519626000001,Gt
Full Breakthrough,Aviation,2047,WTW,co2,0.5860863969,Gt
Full Breakthrough,Aviation,2048,WTW,co2,0.5437836309,Gt
Full Breakthrough,Aviation,2049,WTW,co2,0.5014142099,Gt
Full Breakthrough,Aviation,2050,WTW,co2,0.4590799325,Gt
BAU,Aviation,2023,WTW,h2o,0.0017305830932,W/m2
BAU,Aviation,2024,WTW,h2o,0.0018782777572,W/m2
BAU,Aviation,2025,WTW,h2o,0.0019999635707999997,W/m2
BAU,Aviation,2026,WTW,h2o,0.00204303982636,W/m2
BAU,Aviation,2027,WTW,h2o,0.0020897774133599996,W/m2
BAU,Aviation,2028,WTW,h2o,0.0021387120091999998,W/m2
BAU,Aviation,2029,WTW,h2o,0.0021892519443599996,W/m2
BAU,Aviation,2030,WTW,h2o,0.00224134804296,W/m2
BAU,Aviation,2031,WTW,h2o,0.0022949641883999996,W/m2
BAU,Aviation,2032,WTW,h2o,0.00235009236384,W/m2
BAU,Aviation,2033,WTW,h2o,0.0024068034432,W/m2
BAU,Aviation,2034,WTW,h2o,0.0024652375253999994,W/m2
BAU,Aviation,2035,WTW,h2o,0.0025256101306799996,W/m2
BAU,Aviation,2036,WTW,h2o,0.00258819633696,W/m2
BAU,Aviation,2037,WTW,h2o,0.0026533051688,W/m2
BAU,Aviation,2038,WTW,h2o,0.0027212164579599996,W/m2
BAU,Aviation,2039,WTW,h2o,0.0027921680529600004,W/m2
BAU,Aviation,2040,WTW,h2o,0.0028662680155199997,W/m2
BAU,Aviation,2041,WTW,h2o,0.0029435097515200003,W/m2
BAU,Aviation,2042,WTW,h2o,0.00302373498024,W/m2
BAU,Aviation,2043,WTW,h2o,0.0031067245986399995,W/m2
BAU,Aviation,2044,WTW,h2o,0.00319225384816,W/m2
BAU,Aviation,2045,WTW,h2o,0.00328014379628,W/m2
BAU,Aviation,2046,WTW,h2o,0.00337036444888,W/m2
BAU,Aviation,2047,WTW,h2o,0.00346304209368,W/m2
BAU,Aviation,2048,WTW,h2o,0.0035584659094399997,W/m2
BAU,Aviation,2049,WTW,h2o,0.00365699161412,W/m2
BAU,Aviation,2050,WTW,h2o,0.0037589712825599995,W/m2
Continuation,Aviation,2023,WTW,h2o,0.0017305830932,W/m2
Continuation,Aviation,2024,WTW,h2o,0.00184620332624,W/m2
Continuation,Aviation,2025,WTW,h2o,0.0019579927509999996,W/m2
Continuation,Aviation,2026,WTW,h2o,0.00199282624268,W/m2
Continuation,Aviation,2027,WTW,h2o,0.00203124272624,W/m2
Continuation,Aviation,2028,WTW,h2o,0.00207169781624,W/m2
Continuation,Aviation,2029,WTW,h2o,0.0021135402163200002,W/m2
Continuation,Aviation,2030,WTW,h2o,0.00215663241352,W/m2
Continuation,Aviation,2031,WTW,h2o,0.00220084755852,W/m2
Continuation,Aviation,2032,WTW,h2o,0.00224618504656,W/m2
Continuation,Aviation,2033,WTW,h2o,0.0022926501884000003,W/m2
Continuation,Aviation,2034,WTW,h2o,0.00234031589636,W/m2
Continuation,Aviation,2035,WTW,h2o,0.0023890604561199996,W/m2
Continuation,Aviation,2036,WTW,h2o,0.00243870808168,W/m2
Continuation,Aviation,2037,WTW,h2o,0.00248835683928,W/m2
Continuation,Aviation,2038,WTW,h2o,0.0025370074776799997,W/m2
Continuation,Aviation,2039,WTW,h2o,0.0025849445278799997,W/m2
Continuation,Aviation,2040,WTW,h2o,0.0026337168806,W/m2
Continuation,Aviation,2041,WTW,h2o,0.0026837178492799996,W/m2
Continuation,Aviation,2042,WTW,h2o,0.00273427330176,W/m2
Continuation,Aviation,2043,WTW,h2o,0.0027849324937199997,W/m2
Continuation,Aviation,2044,WTW,h2o,0.00283507744364,W/m2
Continuation,Aviation,2045,WTW,h2o,0.0028846448987199995,W/m2
Continuation,Aviation,2046,WTW,h2o,0.00293257840408,W/m2
Continuation,Aviation,2047,WTW,h2o,0.0029797707108,W/m2
Continuation,Aviation,2048,WTW,h2o,0.0030263212361199996,W/m2
Continuation,Aviation,2049,WTW,h2o,0.00307400918448,W/m2
Continuation,Aviation,2050,WTW,h2o,0.0031240916990399998,W/m2
GHG Forward,Aviation,2023,WTW,h2o,0.0017305830932,W/m2
GHG Forward,Aviation,2024,WTW,h2o,0.00181863539468,W/m2
GHG Forward,Aviation,2025,WTW,h2o,0.0019229572986,W/m2
GHG Forward,Aviation,2026,WTW,h2o,0.0019511637787199998,W/m2
GHG Forward,Aviation,2027,WTW,h2o,0.0019825982383999997,W/m2
GHG Forward,Aviation,2028,WTW,h2o,0.00201571019572,W/m2
GHG Forward,Aviation,2029,WTW,h2o,0.00204983433148,W/m2
GHG Forward,Aviation,2030,WTW,h2o,0.00208030928924,W/m2
GHG Forward,Aviation,2031,WTW,h2o,0.0021139396043999997,W/m2
GHG Forward,Aviation,2032,WTW,h2o,0.0021480112336800003,W/m2
GHG Forward,Aviation,2033,WTW,h2o,0.00218250453512,W/m2
GHG Forward,Aviation,2034,WTW,h2o,0.0022174626734,W/m2
GHG Forward,Aviation,2035,WTW,h2o,0.00225055838176,W/m2
GHG Forward,Aviation,2036,WTW,h2o,0.0022800456910399996,W/m2
GHG Forward,Aviation,2037,WTW,h2o,0.00230510006792,W/m2
GHG Forward,Aviation,2038,WTW,h2o,0.0023239432949199996,W/m2
GHG Forward,Aviation,2039,WTW,h2o,0.0023368206352400002,W/m2
GHG Forward,Aviation,2040,WTW,h2o,0.0023480544011599998,W/m2
GHG Forward,Aviation,2041,WTW,h2o,0.0023570300499199995,W/m2
GHG Forward,Aviation,2042,WTW,h2o,0.0023653912011600002,W/m2
GHG Forward,Aviation,2043,WTW,h2o,0.0023723245936,W/m2
GHG Forward,Aviation,2044,WTW,h2o,0.00237852684628,W/m2
GHG Forward,Aviation,2045,WTW,h2o,0.00238508075624,W/m2
GHG Forward,Aviation,2046,WTW,h2o,0.0023900438525599997,W/m2
GHG Forward,Aviation,2047,WTW,h2o,0.00239604008124,W/m2
GHG Forward,Aviation,2048,WTW,h2o,0.0024036341295199997,W/m2
GHG Forward,Aviation,2049,WTW,h2o,0.0024135314028799998,W/m2
GHG Forward,Aviation,2050,WTW,h2o,0.00242640861736,W/m2
SLCP Forward,Aviation,2023,WTW,h2o,0.0017305830932,W/m2
SLCP Forward,Aviation,2024,WTW,h2o,0.00184620332624,W/m2
SLCP Forward,Aviation,2025,WTW,h2o,0.0019579927509999996,W/m2
SLCP Forward,Aviation,2026,WTW,h2o,0.00199282624268,W/m2
SLCP Forward,Aviation,2027,WTW,h2o,0.00203124272624,W/m2
SLCP Forward,Aviation,2028,WTW,h2o,0.0020716985161599996,W/m2
SLCP Forward,Aviation,2029,WTW,h2o,0.00211354389532,W/m2
SLCP Forward,Aviation,2030,WTW,h2o,0.00215665934224,W/m2
SLCP Forward,Aviation,2031,WTW,h2o,0.00219982303788,W/m2
SLCP Forward,Aviation,2032,WTW,h2o,0.002244110232,W/m2
SLCP Forward,Aviation,2033,WTW,h2o,0.00228955207,W/m2
SLCP Forward,Aviation,2034,WTW,h2o,0.0023362812168799996,W/m2
SLCP Forward,Aviation,2035,WTW,h2o,0.00238430881052,W/m2
SLCP Forward,Aviation,2036,WTW,h2o,0.0024336996845200002,W/m2
SLCP Forward,Aviation,2037,WTW,h2o,0.00248382118036,W/m2
SLCP Forward,Aviation,2038,WTW,h2o,0.00253373157596,W/m2
SLCP Forward,Aviation,2039,WTW,h2o,0.00258337868724,W/m2
SLCP Forward,Aviation,2040,WTW,h2o,0.0026338531195599997,W/m2
SLCP Forward,Aviation,2041,WTW,h2o,0.00268534596096,W/m2
SLCP Forward,Aviation,2042,WTW,h2o,0.00273724991852,W/m2
SLCP Forward,Aviation,2043,WTW,h2o,0.0027891647206800003,W/m2
SLCP Forward,Aviation,2044,WTW,h2o,0.00284038300312,W/m2
SLCP Forward,Aviation,2045,WTW,h2o,0.00289067809056,W/m2
SLCP Forward,Aviation,2046,WTW,h2o,0.00293891572728,W/m2
SLCP Forward,Aviation,2047,WTW,h2o,0.00298602587192,W/m2
SLCP Forward,Aviation,2048,WTW,h2o,0.0030321868324799995,W/m2
SLCP Forward,Aviation,2049,WTW,h2o,0.00307928623704,W/m2
SLCP Forward,Aviation,2050,WTW,h2o,0.0031286643252799997,W/m2
Full Breakthrough,Aviation,2023,WTW,h2o,0.0017305830932,W/m2
Full Breakthrough,Aviation,2024,WTW,h2o,0.00181863539468,W/m2
Full Breakthrough,Aviation,2025,WTW,h2o,0.0019229572986,W/m2
Full Breakthrough,Aviation,2026,WTW,h2o,0.0019511637787199998,W/m2
Full Breakthrough,Aviation,2027,WTW,h2o,0.0019825982383999997,W/m2
Full Breakthrough,Aviation,2028,WTW,h2o,0.0020157108608000003,W/m2
Full Breakthrough,Aviation,2029,WTW,h2o,0.00204983779884,W/m2
Full Breakthrough,Aviation,2030,WTW,h2o,0.0020803348014799996,W/m2
Full Breakthrough,Aviation,2031,WTW,h2o,0.00211399980584,W/m2
Full Breakthrough,Aviation,2032,WTW,h2o,0.0021481336661200003,W/m2
Full Breakthrough,Aviation,2033,WTW,h2o,0.0021827414673999995,W/m2
Full Breakthrough,Aviation,2034,WTW,h2o,0.0022179229030399998,W/m2
Full Breakthrough,Aviation,2035,WTW,h2o,0.0022514713400399997,W/m2
Full Breakthrough,Aviation,2036,WTW,h2o,0.00228185787076,W/m2
Full Breakthrough,Aviation,2037,WTW,h2o,0.0023084883863599996,W/m2
Full Breakthrough,Aviation,2038,WTW,h2o,0.002329600026,W/m2
Full Breakthrough,Aviation,2039,WTW,h2o,0.00234509241772,W/m2
Full Breakthrough,Aviation,2040,WTW,h2o,0.0023588760129999997,W/m2
Full Breakthrough,Aviation,2041,WTW,h2o,0.00237014962392,W/m2
Full Breakthrough,Aviation,2042,WTW,h2o,0.00238063084064,W/m2
Full Breakthrough,Aviation,2043,WTW,h2o,0.0023895511842800003,W/m2
Full Breakthrough,Aviation,2044,WTW,h2o,0.0023975457110799996,W/m2
Full Breakthrough,Aviation,2045,WTW,h2o,0.0024055793262799997,W/m2
Full Breakthrough,Aviation,2046,WTW,h2o,0.00241165116608,W/m2
Full Breakthrough,Aviation,2047,WTW,h2o,0.0024184471766,W/m2
Full Breakthrough,Aviation,2048,WTW,h2o,0.0024266165435199998,W/m2
Full Breakthrough,Aviation,2049,WTW,h2o,0.00243695464324,W/m2
Full Breakthrough,Aviation,2050,WTW,h2o,0.0024502083845199998,W/m2
BAU,Aviation,2023,WTW,sox,0.324425431,Mt
BAU,Aviation,2024,WTW,sox,0.351056879,Mt
BAU,Aviation,2025,WTW,sox,0.374925628,Mt
BAU,Aviation,2026,WTW,sox,0.383000561,Mt
BAU,Aviation,2027,WTW,sox,0.391761927,Mt
BAU,Aviation,2028,WTW,sox,0.400935258,Mt
BAU,Aviation,2029,WTW,sox,0.410409613,Mt
BAU,Aviation,2030,WTW,sox,0.420175691,Mt
BAU,Aviation,2031,WTW,sox,0.430226687,Mt
BAU,Aviation,2032,WTW,sox,0.4405611,Mt
BAU,Aviation,2033,WTW,sox,0.451192217,Mt
BAU,Aviation,2034,WTW,sox,0.462146304,Mt
BAU,Aviation,2035,WTW,sox,0.473463768,Mt
BAU,Aviation,2036,WTW,sox,0.485196186,Mt
BAU,Aviation,2037,WTW,sox,0.497401503,Mt
BAU,Aviation,2038,WTW,sox,0.51013219,Mt
BAU,Aviation,2039,WTW,sox,0.523432848,Mt
BAU,Aviation,2040,WTW,sox,0.537323743,Mt
BAU,Aviation,2041,WTW,sox,0.551803643,Mt
BAU,Aviation,2042,WTW,sox,0.566842877,Mt
BAU,Aviation,2043,WTW,sox,0.582400366,Mt
BAU,Aviation,2044,WTW,sox,0.598433973,Mt
BAU,Aviation,2045,WTW,sox,0.614910152,Mt
BAU,Aviation,2046,WTW,sox,0.631823278,Mt
BAU,Aviation,2047,WTW,sox,0.649197027,Mt
BAU,Aviation,2048,WTW,sox,0.667085609,Mt
BAU,Aviation,2049,WTW,sox,0.685555705,Mt
BAU,Aviation,2050,WTW,sox,0.7046733,Mt
Continuation,Aviation,2023,WTW,sox,0.324425431,Mt
Continuation,Aviation,2024,WTW,sox,0.3450636,Mt
Continuation,Aviation,2025,WTW,sox,0.365469201,Mt
Continuation,Aviation,2026,WTW,sox,0.370915394,Mt
Continuation,Aviation,2027,WTW,sox,0.377003325,Mt
Continuation,Aviation,2028,WTW,sox,0.383396982,Mt
Continuation,Aviation,2029,WTW,sox,0.389970264,Mt
Continuation,Aviation,2030,WTW,sox,0.396743081,Mt
Continuation,Aviation,2031,WTW,sox,0.403022674,Mt
Continuation,Aviation,2032,WTW,sox,0.409459013,Mt
Continuation,Aviation,2033,WTW,sox,0.416052253,Mt
Continuation,Aviation,2034,WTW,sox,0.422814827,Mt
Continuation,Aviation,2035,WTW,sox,0.429691034,Mt
Continuation,Aviation,2036,WTW,sox,0.436648952,Mt
Continuation,Aviation,2037,WTW,sox,0.443527828,Mt
Continuation,Aviation,2038,WTW,sox,0.450219053,Mt
Continuation,Aviation,2039,WTW,sox,0.456712774,Mt
Continuation,Aviation,2040,WTW,sox,0.463285862,Mt
Continuation,Aviation,2041,WTW,sox,0.470228607,Mt
Continuation,Aviation,2042,WTW,sox,0.477206607,Mt
Continuation,Aviation,2043,WTW,sox,0.484142429,Mt
Continuation,Aviation,2044,WTW,sox,0.490930703,Mt
Continuation,Aviation,2045,WTW,sox,0.497563552,Mt
Continuation,Aviation,2046,WTW,sox,0.503860286,Mt
Continuation,Aviation,2047,WTW,sox,0.509976325,Mt
Continuation,Aviation,2048,WTW,sox,0.515930754,Mt
Continuation,Aviation,2049,WTW,sox,0.522032191,Mt
Continuation,Aviation,2050,WTW,sox,0.528496342,Mt
GHG Forward,Aviation,2023,WTW,sox,0.324425431,Mt
GHG Forward,Aviation,2024,WTW,sox,0.339911027,Mt
GHG Forward,Aviation,2025,WTW,sox,0.352252022,Mt
GHG Forward,Aviation,2026,WTW,sox,0.35323866,Mt
GHG Forward,Aviation,2027,WTW,sox,0.354681849,Mt
GHG Forward,Aviation,2028,WTW,sox,0.356286867,Mt
GHG Forward,Aviation,2029,WTW,sox,0.357926755,Mt
GHG Forward,Aviation,2030,WTW,sox,0.358790914,Mt
GHG Forward,Aviation,2031,WTW,sox,0.351513452,Mt
GHG Forward,Aviation,2032,WTW,sox,0.343890499,Mt
GHG Forward,Aviation,2033,WTW,sox,0.335910851,Mt
GHG Forward,Aviation,2034,WTW,sox,0.327573065,Mt
GHG Forward,Aviation,2035,WTW,sox,0.318514615,Mt
GHG Forward,Aviation,2036,WTW,sox,0.308536969,Mt
GHG Forward,Aviation,2037,WTW,sox,0.297603879,Mt
GHG Forward,Aviation,2038,WTW,sox,0.285582193,Mt
GHG Forward,Aviation,2039,WTW,sox,0.272619059,Mt
GHG Forward,Aviation,2040,WTW,sox,0.259306513,Mt
GHG Forward,Aviation,2041,WTW,sox,0.246937094,Mt
GHG Forward,Aviation,2042,WTW,sox,0.234402397,Mt
GHG Forward,Aviation,2043,WTW,sox,0.2216395,Mt
GHG Forward,Aviation,2044,WTW,sox,0.208736783,Mt
GHG Forward,Aviation,2045,WTW,sox,0.195713638,Mt
GHG Forward,Aviation,2046,WTW,sox,0.182438267,Mt
GHG Forward,Aviation,2047,WTW,sox,0.169075337,Mt
GHG Forward,Aviation,2048,WTW,sox,0.15568557,Mt
GHG Forward,Aviation,2049,WTW,sox,0.14232361,Mt
GHG Forward,Aviation,2050,WTW,sox,0.129024835,Mt
SLCP Forward,Aviation,2023,WTW,sox,0.324425431,Mt
SLCP Forward,Aviation,2024,WTW,sox,0.3450636,Mt
SLCP Forward,Aviation,2025,WTW,sox,0.365469201,Mt
SLCP Forward,Aviation,2026,WTW,sox,0.370915394,Mt
SLCP Forward,Aviation,2027,WTW,sox,0.374414445,Mt
SLCP Forward,Aviation,2028,WTW,sox,0.378150165,Mt
SLCP Forward,Aviation,2029,WTW,sox,0.377815125,Mt
SLCP Forward,Aviation,2030,WTW,sox,0.377495097,Mt
SLCP Forward,Aviation,2031,WTW,sox,0.37631689,Mt
SLCP Forward,Aviation,2032,WTW,sox,0.375115008,Mt
SLCP Forward,Aviation,2033,WTW,sox,0.373890551,Mt
SLCP Forward,Aviation,2034,WTW,sox,0.372660365,Mt
SLCP Forward,Aviation,2035,WTW,sox,0.37139131,Mt
SLCP Forward,Aviation,2036,WTW,sox,0.377571968,Mt
SLCP Forward,Aviation,2037,WTW,sox,0.383806818,Mt
SLCP Forward,Aviation,2038,WTW,sox,0.390016984,Mt
SLCP Forward,Aviation,2039,WTW,sox,0.39613645,Mt
SLCP Forward,Aviation,2040,WTW,sox,0.402340135,Mt
SLCP Forward,Aviation,2041,WTW,sox,0.40888253,Mt
SLCP Forward,Aviation,2042,WTW,sox,0.415458521,Mt
SLCP Forward,Aviation,2043,WTW,sox,0.422011649,Mt
SLCP Forward,Aviation,2044,WTW,sox,0.428437549,Mt
SLCP Forward,Aviation,2045,WTW,sox,0.434703184,Mt
SLCP Forward,Aviation,2046,WTW,sox,0.440633666,Mt
SLCP Forward,Aviation,2047,WTW,sox,0.446362885,Mt
SLCP Forward,Aviation,2048,WTW,sox,0.4519171,Mt
SLCP Forward,Aviation,2049,WTW,sox,0.457585657,Mt
SLCP Forward,Aviation,2050,WTW,sox,0.463573362,Mt
Full Breakthrough,Aviation,2023,WTW,sox,0.324425431,Mt
Full Breakthrough,Aviation,2024,WTW,sox,0.339911027,Mt
Full Breakthrough,Aviation,2025,WTW,sox,0.352252022,Mt
Full Breakthrough,Aviation,2026,WTW,sox,0.35323866,Mt
Full Breakthrough,Aviation,2027,WTW,sox,0.352154993,Mt
Full Breakthrough,Aviation,2028,WTW,sox,0.351181919,Mt
Full Breakthrough,Aviation,2029,WTW,sox,0.346138229,Mt
Full Breakthrough,Aviation,2030,WTW,sox,0.340228146,Mt
Full Breakthrough,Aviation,2031,WTW,sox,0.326044849,Mt
Full Breakthrough,Aviation,2032,WTW,sox,0.311402246,Mt
Full Breakthrough,Aviation,2033,WTW,sox,0.296293866,Mt
Full Breakthrough,Aviation,2034,WTW,sox,0.280724808,Mt
Full Breakthrough,Aviation,2035,WTW,sox,0.264406116,Mt
Full Breakthrough,Aviation,2036,WTW,sox,0.254251477,Mt
Full Breakthrough,Aviation,2037,WTW,sox,0.243322762,Mt
Full Breakthrough,Aviation,2038,WTW,sox,0.231515716,Mt
Full Breakthrough,Aviation,2039,WTW,sox,0.218926236,Mt
Full Breakthrough,Aviation,2040,WTW,sox,0.206001312,Mt
Full Breakthrough,Aviation,2041,WTW,sox,0.194037876,Mt
Full Breakthrough,Aviation,2042,WTW,sox,0.181893598,Mt
Full Breakthrough,Aviation,2043,WTW,sox,0.169529851,Mt
Full Breakthrough,Aviation,2044,WTW,sox,0.157017925,Mt
Full Breakthrough,Aviation,2045,WTW,sox,0.144370424,Mt
Full Breakthrough,Aviation,2046,WTW,sox,0.131523088,Mt
