Scenario,Sector,Source,Species,Units,Year,ems
BAU_off-road_TTW_ch4,off-road,TTW,ch4,Mt,2020,0.045590000000000006
BAU_off-road_TTW_ch4,off-road,TTW,ch4,Mt,2021,0.045537999999999995
BAU_off-road_TTW_ch4,off-road,TTW,ch4,Mt,2022,0.045486
BAU_off-road_TTW_ch4,off-road,TTW,ch4,Mt,2023,0.045433999999999995
BAU_off-road_TTW_ch4,off-road,TTW,ch4,Mt,2024,0.045382000000000006
BAU_off-road_TTW_ch4,off-road,TTW,ch4,Mt,2025,0.04533
BAU_off-road_TTW_ch4,off-road,TTW,ch4,Mt,2026,0.045194000000000005
BAU_off-road_TTW_ch4,off-road,TTW,ch4,Mt,2027,0.045058
BAU_off-road_TTW_ch4,off-road,TTW,ch4,Mt,2028,0.044922
BAU_off-road_TTW_ch4,off-road,TTW,ch4,Mt,2029,0.044786
BAU_off-road_TTW_ch4,off-road,TTW,ch4,Mt,2030,0.04465
BAU_off-road_TTW_ch4,off-road,TTW,ch4,Mt,2031,0.04475
BAU_off-road_TTW_ch4,off-road,TTW,ch4,Mt,2032,0.04485
BAU_off-road_TTW_ch4,off-road,TTW,ch4,Mt,2033,0.044950000000000004
BAU_off-road_TTW_ch4,off-road,TTW,ch4,Mt,2034,0.04505
BAU_off-road_TTW_ch4,off-road,TTW,ch4,Mt,2035,0.04515
BAU_off-road_TTW_ch4,off-road,TTW,ch4,Mt,2036,0.045246
BAU_off-road_TTW_ch4,off-road,TTW,ch4,Mt,2037,0.045342
BAU_off-road_TTW_ch4,off-road,TTW,ch4,Mt,2038,0.045438000000000006
BAU_off-road_TTW_ch4,off-road,TTW,ch4,Mt,2039,0.045534
BAU_off-road_TTW_ch4,off-road,TTW,ch4,Mt,2040,0.04563
BAU_off-road_TTW_ch4,off-road,TTW,ch4,Mt,2041,0.045528000000000006
BAU_off-road_TTW_ch4,off-road,TTW,ch4,Mt,2042,0.045426
BAU_off-road_TTW_ch4,off-road,TTW,ch4,Mt,2043,0.045323999999999996
BAU_off-road_TTW_ch4,off-road,TTW,ch4,Mt,2044,0.045222
BAU_off-road_TTW_ch4,off-road,TTW,ch4,Mt,2045,0.04512000000000001
BAU_off-road_TTW_ch4,off-road,TTW,ch4,Mt,2046,0.044906
BAU_off-road_TTW_ch4,off-road,TTW,ch4,Mt,2047,0.044692
BAU_off-road_TTW_ch4,off-road,TTW,ch4,Mt,2048,0.044478
BAU_off-road_TTW_ch4,off-road,TTW,ch4,Mt,2049,0.044264
BAU_off-road_TTW_ch4,off-road,TTW,ch4,Mt,2050,0.04405
BAU_off-road_TTW_co2,off-road,TTW,co2,Gt,2020,0.6482380461055365
BAU_off-road_TTW_co2,off-road,TTW,co2,Gt,2021,0.6497518942163478
BAU_off-road_TTW_co2,off-road,TTW,co2,Gt,2022,0.6512657423271592
BAU_off-road_TTW_co2,off-road,TTW,co2,Gt,2023,0.6527795904379705
BAU_off-road_TTW_co2,off-road,TTW,co2,Gt,2024,0.6542934385487817
BAU_off-road_TTW_co2,off-road,TTW,co2,Gt,2025,0.6558072866595931
BAU_off-road_TTW_co2,off-road,TTW,co2,Gt,2026,0.6541809288767021
BAU_off-road_TTW_co2,off-road,TTW,co2,Gt,2027,0.6525545710938111
BAU_off-road_TTW_co2,off-road,TTW,co2,Gt,2028,0.65092821331092
BAU_off-road_TTW_co2,off-road,TTW,co2,Gt,2029,0.6493018555280289
BAU_off-road_TTW_co2,off-road,TTW,co2,Gt,2030,0.647675497745138
BAU_off-road_TTW_co2,off-road,TTW,co2,Gt,2031,0.6502641069722213
BAU_off-road_TTW_co2,off-road,TTW,co2,Gt,2032,0.6528527161993047
BAU_off-road_TTW_co2,off-road,TTW,co2,Gt,2033,0.6554413254263882
BAU_off-road_TTW_co2,off-road,TTW,co2,Gt,2034,0.6580299346534715
BAU_off-road_TTW_co2,off-road,TTW,co2,Gt,2035,0.660618543880555
BAU_off-road_TTW_co2,off-road,TTW,co2,Gt,2036,0.663148611151031
BAU_off-road_TTW_co2,off-road,TTW,co2,Gt,2037,0.6656786784215072
BAU_off-road_TTW_co2,off-road,TTW,co2,Gt,2038,0.6682087456919832
BAU_off-road_TTW_co2,off-road,TTW,co2,Gt,2039,0.6707388129624592
BAU_off-road_TTW_co2,off-road,TTW,co2,Gt,2040,0.6732688802329353
BAU_off-road_TTW_co2,off-road,TTW,co2,Gt,2041,0.6729893871734514
BAU_off-road_TTW_co2,off-road,TTW,co2,Gt,2042,0.6727098941139674
BAU_off-road_TTW_co2,off-road,TTW,co2,Gt,2043,0.6724304010544835
BAU_off-road_TTW_co2,off-road,TTW,co2,Gt,2044,0.6721509079949995
BAU_off-road_TTW_co2,off-road,TTW,co2,Gt,2045,0.6718714149355155
BAU_off-road_TTW_co2,off-road,TTW,co2,Gt,2046,0.669583110716949
BAU_off-road_TTW_co2,off-road,TTW,co2,Gt,2047,0.6672948064983825
BAU_off-road_TTW_co2,off-road,TTW,co2,Gt,2048,0.6650065022798158
BAU_off-road_TTW_co2,off-road,TTW,co2,Gt,2049,0.6627181980612492
BAU_off-road_TTW_co2,off-road,TTW,co2,Gt,2050,0.6604298938426826
Striving_off-road_TTW_ch4,off-road,TTW,ch4,Mt,2020,0.045590000000000006
Striving_off-road_TTW_ch4,off-road,TTW,ch4,Mt,2021,0.045537999999999995
Striving_off-road_TTW_ch4,off-road,TTW,ch4,Mt,2022,0.045486
Striving_off-road_TTW_ch4,off-road,TTW,ch4,Mt,2023,0.045433999999999995
Striving_off-road_TTW_ch4,off-road,TTW,ch4,Mt,2024,0.045382000000000006
Striving_off-road_TTW_ch4,off-road,TTW,ch4,Mt,2025,0.04533
Striving_off-road_TTW_ch4,off-road,TTW,ch4,Mt,2026,0.04360144
Striving_off-road_TTW_ch4,off-road,TTW,ch4,Mt,2027,0.04188216
Striving_off-road_TTW_ch4,off-road,TTW,ch4,Mt,2028,0.04017216
Striving_off-road_TTW_ch4,off-road,TTW,ch4,Mt,2029,0.03847144
Striving_off-road_TTW_ch4,off-road,TTW,ch4,Mt,2030,0.03678
Striving_off-road_TTW_ch4,off-road,TTW,ch4,Mt,2031,0.035281999999999994
Striving_off-road_TTW_ch4,off-road,TTW,ch4,Mt,2032,0.033775999999999994
Striving_off-road_TTW_ch4,off-road,TTW,ch4,Mt,2033,0.032262
Striving_off-road_TTW_ch4,off-road,TTW,ch4,Mt,2034,0.030740000000000003
Striving_off-road_TTW_ch4,off-road,TTW,ch4,Mt,2035,0.02921
Striving_off-road_TTW_ch4,off-road,TTW,ch4,Mt,2036,0.02767152
Striving_off-road_TTW_ch4,off-road,TTW,ch4,Mt,2037,0.026125680000000002
Striving_off-road_TTW_ch4,off-road,TTW,ch4,Mt,2038,0.02457248
Striving_off-road_TTW_ch4,off-road,TTW,ch4,Mt,2039,0.023011919999999998
Striving_off-road_TTW_ch4,off-road,TTW,ch4,Mt,2040,0.021443999999999994
Striving_off-road_TTW_ch4,off-road,TTW,ch4,Mt,2041,0.01978976
Striving_off-road_TTW_ch4,off-road,TTW,ch4,Mt,2042,0.01814304
Striving_off-road_TTW_ch4,off-road,TTW,ch4,Mt,2043,0.016503840000000006
Striving_off-road_TTW_ch4,off-road,TTW,ch4,Mt,2044,0.014872159999999999
Striving_off-road_TTW_ch4,off-road,TTW,ch4,Mt,2045,0.013248
Striving_off-road_TTW_ch4,off-road,TTW,ch4,Mt,2046,0.011620159999999997
Striving_off-road_TTW_ch4,off-road,TTW,ch4,Mt,2047,0.010009440000000001
Striving_off-road_TTW_ch4,off-road,TTW,ch4,Mt,2048,0.008415839999999999
Striving_off-road_TTW_ch4,off-road,TTW,ch4,Mt,2049,0.0068393599999999975
Striving_off-road_TTW_ch4,off-road,TTW,ch4,Mt,2050,0.00528
Striving_off-road_TTW_co2,off-road,TTW,co2,Gt,2020,0.6482380461055365
Striving_off-road_TTW_co2,off-road,TTW,co2,Gt,2021,0.6497518942163478
Striving_off-road_TTW_co2,off-road,TTW,co2,Gt,2022,0.6512657423271592
Striving_off-road_TTW_co2,off-road,TTW,co2,Gt,2023,0.6527795904379705
Striving_off-road_TTW_co2,off-road,TTW,co2,Gt,2024,0.6542934385487817
Striving_off-road_TTW_co2,off-road,TTW,co2,Gt,2025,0.6558072866595931
Striving_off-road_TTW_co2,off-road,TTW,co2,Gt,2026,0.6293883502991681
Striving_off-road_TTW_co2,off-road,TTW,co2,Gt,2027,0.6031457482500586
Striving_off-road_TTW_co2,off-road,TTW,co2,Gt,2028,0.5770794805122649
Striving_off-road_TTW_co2,off-road,TTW,co2,Gt,2029,0.5511895470857867
Striving_off-road_TTW_co2,off-road,TTW,co2,Gt,2030,0.5254759479706241
Striving_off-road_TTW_co2,off-road,TTW,co2,Gt,2031,0.5031630541355547
Striving_off-road_TTW_co2,off-road,TTW,co2,Gt,2032,0.480696295931402
Striving_off-road_TTW_co2,off-road,TTW,co2,Gt,2033,0.458075673358166
Striving_off-road_TTW_co2,off-road,TTW,co2,Gt,2034,0.4353011864158467
Striving_off-road_TTW_co2,off-road,TTW,co2,Gt,2035,0.41237283510444395
Striving_off-road_TTW_co2,off-road,TTW,co2,Gt,2036,0.3893012766978042
Striving_off-road_TTW_co2,off-road,TTW,co2,Gt,2037,0.36608843560034543
Striving_off-road_TTW_co2,off-road,TTW,co2,Gt,2038,0.34273431181206754
Striving_off-road_TTW_co2,off-road,TTW,co2,Gt,2039,0.3192389053329706
Striving_off-road_TTW_co2,off-road,TTW,co2,Gt,2040,0.29560221616305465
Striving_off-road_TTW_co2,off-road,TTW,co2,Gt,2041,0.27084942327794687
Striving_off-road_TTW_co2,off-road,TTW,co2,Gt,2042,0.24618469011521843
Striving_off-road_TTW_co2,off-road,TTW,co2,Gt,2043,0.22160801667486943
Striving_off-road_TTW_co2,off-road,TTW,co2,Gt,2044,0.1971194029568997
Striving_off-road_TTW_co2,off-road,TTW,co2,Gt,2045,0.17271884896130935
Striving_off-road_TTW_co2,off-road,TTW,co2,Gt,2046,0.14811064421583034
Striving_off-road_TTW_co2,off-road,TTW,co2,Gt,2047,0.12375365163909413
Striving_off-road_TTW_co2,off-road,TTW,co2,Gt,2048,0.09964787123110048
Striving_off-road_TTW_co2,off-road,TTW,co2,Gt,2049,0.07579330299184951
Striving_off-road_TTW_co2,off-road,TTW,co2,Gt,2050,0.052189946921341275
BAU_Marine_WTT_co2,Marine,WTT,co2,Gt,2020,0.14515096389999999
BAU_Marine_WTT_ch4,Marine,WTT,ch4,Mt,2020,1.35339248
BAU_Marine_WTT_n2o,Marine,WTT,n2o,Mt,2020,0.00246942
BAU_Marine_TTW_co2,Marine,TTW,co2,Gt,2020,0.8488797017
BAU_Marine_TTW_ch4,Marine,TTW,ch4,Mt,2020,0.0593627
BAU_Marine_TTW_n2o,Marine,TTW,n2o,Mt,2020,0.040283339999999994
Striving_Marine_WTT_co2,Marine,WTT,co2,Gt,2020,0.14515096389999999
Striving_Marine_WTT_ch4,Marine,WTT,ch4,Mt,2020,1.35339248
Striving_Marine_WTT_n2o,Marine,WTT,n2o,Mt,2020,0.00246942
Striving_Marine_TTW_co2,Marine,TTW,co2,Gt,2020,0.8488797017
Striving_Marine_TTW_ch4,Marine,TTW,ch4,Mt,2020,0.0593627
Striving_Marine_TTW_n2o,Marine,TTW,n2o,Mt,2020,0.040283339999999994
BAU_Aviation_WTT_co2,Aviation,WTT,co2,Gt,2020,0.09795202541
BAU_Aviation_WTT_ch4,Aviation,WTT,ch4,Mt,2020,0.826326265
BAU_Aviation_WTT_n2o,Aviation,WTT,n2o,Mt,2020,0.001436981
BAU_Aviation_TTW_co2,Aviation,TTW,co2,Gt,2020,0.6058447786272411
Striving_Aviation_WTT_co2,Aviation,WTT,co2,Gt,2020,0.09756236213
Striving_Aviation_WTT_ch4,Aviation,WTT,ch4,Mt,2020,0.823039053
Striving_Aviation_WTT_n2o,Aviation,WTT,n2o,Mt,2020,0.001431265
Striving_Aviation_TTW_co2,Aviation,TTW,co2,Gt,2020,0.6034346655
Striving_on-road_TTW_ch4,on-road,TTW,ch4,Mt,2020,0.961
Striving_on-road_TTW_co2,on-road,TTW,co2,Gt,2020,5.918
Striving_on-road_WTT_co2,on-road,WTT,co2,Gt,2020,2.217
Striving_on-road_TTW_n2o,on-road,TTW,n2o,Mt,2020,0.14
BAU_on-road_TTW_ch4,on-road,TTW,ch4,Mt,2020,0.962
BAU_on-road_TTW_co2,on-road,TTW,co2,Gt,2020,5.917
BAU_on-road_WTT_co2,on-road,WTT,co2,Gt,2020,2.218
BAU_on-road_TTW_n2o,on-road,TTW,n2o,Mt,2020,0.14
BAU_Marine_WTT_co2,Marine,WTT,co2,Gt,2021,0.1492566007
BAU_Marine_WTT_ch4,Marine,WTT,ch4,Mt,2021,1.4080770200000001
BAU_Marine_WTT_n2o,Marine,WTT,n2o,Mt,2021,0.00253769
BAU_Marine_TTW_co2,Marine,TTW,co2,Gt,2021,0.8749622759
BAU_Marine_TTW_ch4,Marine,TTW,ch4,Mt,2021,0.08335827999999999
BAU_Marine_TTW_n2o,Marine,TTW,n2o,Mt,2021,0.04060153
Striving_Marine_WTT_co2,Marine,WTT,co2,Gt,2021,0.1492566007
Striving_Marine_WTT_ch4,Marine,WTT,ch4,Mt,2021,1.4080770200000001
Striving_Marine_WTT_n2o,Marine,WTT,n2o,Mt,2021,0.00253769
Striving_Marine_TTW_co2,Marine,TTW,co2,Gt,2021,0.8749622759
Striving_Marine_TTW_ch4,Marine,TTW,ch4,Mt,2021,0.08335827999999999
Striving_Marine_TTW_n2o,Marine,TTW,n2o,Mt,2021,0.04060153
BAU_Aviation_WTT_co2,Aviation,WTT,co2,Gt,2021,0.108388246139443
BAU_Aviation_WTT_ch4,Aviation,WTT,ch4,Mt,2021,0.91436654
BAU_Aviation_WTT_n2o,Aviation,WTT,n2o,Mt,2021,0.001590083
BAU_Aviation_TTW_co2,Aviation,TTW,co2,Gt,2021,0.6703940292275881
Striving_Aviation_WTT_co2,Aviation,WTT,co2,Gt,2021,0.1072180029
Striving_Aviation_WTT_ch4,Aviation,WTT,ch4,Mt,2021,0.904494332
Striving_Aviation_WTT_n2o,Aviation,WTT,n2o,Mt,2021,0.001572916
Striving_Aviation_TTW_co2,Aviation,TTW,co2,Gt,2021,0.6636178738999999
Striving_on-road_TTW_ch4,on-road,TTW,ch4,Mt,2021,0.961
Striving_on-road_TTW_co2,on-road,TTW,co2,Gt,2021,6.148
Striving_on-road_WTT_co2,on-road,WTT,co2,Gt,2021,2.316
Striving_on-road_TTW_n2o,on-road,TTW,n2o,Mt,2021,0.14300000000000002
BAU_on-road_TTW_ch4,on-road,TTW,ch4,Mt,2021,0.963
BAU_on-road_TTW_co2,on-road,TTW,co2,Gt,2021,6.149
BAU_on-road_WTT_co2,on-road,WTT,co2,Gt,2021,2.316
BAU_on-road_TTW_n2o,on-road,TTW,n2o,Mt,2021,0.14400000000000002
BAU_Marine_WTT_co2,Marine,WTT,co2,Gt,2022,0.1512995258
BAU_Marine_WTT_ch4,Marine,WTT,ch4,Mt,2022,1.42821319
BAU_Marine_WTT_n2o,Marine,WTT,n2o,Mt,2022,0.0025720300000000003
BAU_Marine_TTW_co2,Marine,TTW,co2,Gt,2022,0.8818651005000001
BAU_Marine_TTW_ch4,Marine,TTW,ch4,Mt,2022,0.10266955999999999
BAU_Marine_TTW_n2o,Marine,TTW,n2o,Mt,2022,0.04456614
Striving_Marine_WTT_co2,Marine,WTT,co2,Gt,2022,0.1512995258
Striving_Marine_WTT_ch4,Marine,WTT,ch4,Mt,2022,1.42821319
Striving_Marine_WTT_n2o,Marine,WTT,n2o,Mt,2022,0.0025720300000000003
Striving_Marine_TTW_co2,Marine,TTW,co2,Gt,2022,0.8818651005000001
Striving_Marine_TTW_ch4,Marine,TTW,ch4,Mt,2022,0.10266955999999999
Striving_Marine_TTW_n2o,Marine,TTW,n2o,Mt,2022,0.04456614
BAU_Aviation_WTT_co2,Aviation,WTT,co2,Gt,2022,0.132247391399603
BAU_Aviation_WTT_ch4,Aviation,WTT,ch4,Mt,2022,1.115643015
BAU_Aviation_WTT_n2o,Aviation,WTT,n2o,Mt,2022,0.001940103
BAU_Aviation_TTW_co2,Aviation,TTW,co2,Gt,2022,0.817965644182102
Striving_Aviation_WTT_co2,Aviation,WTT,co2,Gt,2022,0.12992122800000003
Striving_Aviation_WTT_ch4,Aviation,WTT,ch4,Mt,2022,1.09601943
Striving_Aviation_WTT_n2o,Aviation,WTT,n2o,Mt,2022,0.001905978
Striving_Aviation_TTW_co2,Aviation,TTW,co2,Gt,2022,0.8046932606
Striving_on-road_TTW_ch4,on-road,TTW,ch4,Mt,2022,0.9580000000000001
Striving_on-road_TTW_co2,on-road,TTW,co2,Gt,2022,6.224
Striving_on-road_WTT_co2,on-road,WTT,co2,Gt,2022,2.35
Striving_on-road_TTW_n2o,on-road,TTW,n2o,Mt,2022,0.145
BAU_on-road_TTW_ch4,on-road,TTW,ch4,Mt,2022,0.962
BAU_on-road_TTW_co2,on-road,TTW,co2,Gt,2022,6.232
BAU_on-road_WTT_co2,on-road,WTT,co2,Gt,2022,2.355
BAU_on-road_TTW_n2o,on-road,TTW,n2o,Mt,2022,0.145
BAU_Marine_WTT_co2,Marine,WTT,co2,Gt,2023,0.15244949330000002
BAU_Marine_WTT_ch4,Marine,WTT,ch4,Mt,2023,1.45517042
BAU_Marine_WTT_n2o,Marine,WTT,n2o,Mt,2023,0.0025895799999999997
BAU_Marine_TTW_co2,Marine,TTW,co2,Gt,2023,0.9003461537999999
BAU_Marine_TTW_ch4,Marine,TTW,ch4,Mt,2023,0.12473326
BAU_Marine_TTW_n2o,Marine,TTW,n2o,Mt,2023,0.04510652
Striving_Marine_WTT_co2,Marine,WTT,co2,Gt,2023,0.15244949330000002
Striving_Marine_WTT_ch4,Marine,WTT,ch4,Mt,2023,1.45517042
Striving_Marine_WTT_n2o,Marine,WTT,n2o,Mt,2023,0.0025895799999999997
Striving_Marine_TTW_co2,Marine,TTW,co2,Gt,2023,0.9003461537999999
Striving_Marine_TTW_ch4,Marine,TTW,ch4,Mt,2023,0.12473326
Striving_Marine_TTW_n2o,Marine,TTW,n2o,Mt,2023,0.04510652
BAU_Aviation_WTT_co2,Aviation,WTT,co2,Gt,2023,0.154870488254241
BAU_Aviation_WTT_ch4,Aviation,WTT,ch4,Mt,2023,1.306492148
BAU_Aviation_WTT_n2o,Aviation,WTT,n2o,Mt,2023,0.00227199
BAU_Aviation_TTW_co2,Aviation,TTW,co2,Gt,2023,0.9578921546127179
Striving_Aviation_WTT_co2,Aviation,WTT,co2,Gt,2023,0.1510939732
Striving_Aviation_WTT_ch4,Aviation,WTT,ch4,Mt,2023,1.274633351
Striving_Aviation_WTT_n2o,Aviation,WTT,n2o,Mt,2023,0.002216587
Striving_Aviation_TTW_co2,Aviation,TTW,co2,Gt,2023,0.9364718913000001
Striving_on-road_TTW_ch4,on-road,TTW,ch4,Mt,2023,0.9570000000000001
Striving_on-road_TTW_co2,on-road,TTW,co2,Gt,2023,6.236
Striving_on-road_WTT_co2,on-road,WTT,co2,Gt,2023,2.364
Striving_on-road_TTW_n2o,on-road,TTW,n2o,Mt,2023,0.14400000000000002
BAU_on-road_TTW_ch4,on-road,TTW,ch4,Mt,2023,0.968
BAU_on-road_TTW_co2,on-road,TTW,co2,Gt,2023,6.307
BAU_on-road_WTT_co2,on-road,WTT,co2,Gt,2023,2.396
BAU_on-road_TTW_n2o,on-road,TTW,n2o,Mt,2023,0.147
BAU_Marine_WTT_co2,Marine,WTT,co2,Gt,2024,0.154305135
BAU_Marine_WTT_ch4,Marine,WTT,ch4,Mt,2024,1.48293467
BAU_Marine_WTT_n2o,Marine,WTT,n2o,Mt,2024,0.00262076
BAU_Marine_TTW_co2,Marine,TTW,co2,Gt,2024,0.8856850144
BAU_Marine_TTW_ch4,Marine,TTW,ch4,Mt,2024,0.13244108
BAU_Marine_TTW_n2o,Marine,TTW,n2o,Mt,2024,0.049176239999999996
Striving_Marine_WTT_co2,Marine,WTT,co2,Gt,2024,0.1544099627
Striving_Marine_WTT_ch4,Marine,WTT,ch4,Mt,2024,1.4734444
Striving_Marine_WTT_n2o,Marine,WTT,n2o,Mt,2024,0.00262341
Striving_Marine_TTW_co2,Marine,TTW,co2,Gt,2024,0.886980592
Striving_Marine_TTW_ch4,Marine,TTW,ch4,Mt,2024,0.12613436
Striving_Marine_TTW_n2o,Marine,TTW,n2o,Mt,2024,0.049294370000000004
BAU_Aviation_WTT_co2,Aviation,WTT,co2,Gt,2024,0.174331451776061
BAU_Aviation_WTT_ch4,Aviation,WTT,ch4,Mt,2024,1.470665428
BAU_Aviation_WTT_n2o,Aviation,WTT,n2o,Mt,2024,0.002557487
BAU_Aviation_TTW_co2,Aviation,TTW,co2,Gt,2024,1.0782604990848599
Striving_Aviation_WTT_co2,Aviation,WTT,co2,Gt,2024,0.16890115460000002
Striving_Aviation_WTT_ch4,Aviation,WTT,ch4,Mt,2024,1.424855276
Striving_Aviation_WTT_n2o,Aviation,WTT,n2o,Mt,2024,0.002477823
Striving_Aviation_TTW_co2,Aviation,TTW,co2,Gt,2024,1.047549767
Striving_on-road_TTW_ch4,on-road,TTW,ch4,Mt,2024,0.961
Striving_on-road_TTW_co2,on-road,TTW,co2,Gt,2024,6.229
Striving_on-road_WTT_co2,on-road,WTT,co2,Gt,2024,2.369
Striving_on-road_TTW_n2o,on-road,TTW,n2o,Mt,2024,0.14400000000000002
BAU_on-road_TTW_ch4,on-road,TTW,ch4,Mt,2024,0.983
BAU_on-road_TTW_co2,on-road,TTW,co2,Gt,2024,6.378
BAU_on-road_WTT_co2,on-road,WTT,co2,Gt,2024,2.43
BAU_on-road_TTW_n2o,on-road,TTW,n2o,Mt,2024,0.148
BAU_Marine_WTT_co2,Marine,WTT,co2,Gt,2025,0.1569248361
BAU_Marine_WTT_ch4,Marine,WTT,ch4,Mt,2025,1.51955326
BAU_Marine_WTT_n2o,Marine,WTT,n2o,Mt,2025,0.00266401
BAU_Marine_TTW_co2,Marine,TTW,co2,Gt,2025,0.900024232
BAU_Marine_TTW_ch4,Marine,TTW,ch4,Mt,2025,0.14146107
BAU_Marine_TTW_n2o,Marine,TTW,n2o,Mt,2025,0.04999829
Striving_Marine_WTT_co2,Marine,WTT,co2,Gt,2025,0.1540262442
Striving_Marine_WTT_ch4,Marine,WTT,ch4,Mt,2025,1.46990332
Striving_Marine_WTT_n2o,Marine,WTT,n2o,Mt,2025,0.0026167
Striving_Marine_TTW_co2,Marine,TTW,co2,Gt,2025,0.8846030367000001
Striving_Marine_TTW_ch4,Marine,TTW,ch4,Mt,2025,0.14141591
Striving_Marine_TTW_n2o,Marine,TTW,n2o,Mt,2025,0.04925831
BAU_Aviation_WTT_co2,Aviation,WTT,co2,Gt,2025,0.201741421688614
BAU_Aviation_WTT_ch4,Aviation,WTT,ch4,Mt,2025,1.701896767
BAU_Aviation_WTT_n2o,Aviation,WTT,n2o,Mt,2025,0.002959598
BAU_Aviation_TTW_co2,Aviation,TTW,co2,Gt,2025,1.24779438144922
Striving_Aviation_WTT_co2,Aviation,WTT,co2,Gt,2025,0.1869968566
Striving_Aviation_WTT_ch4,Aviation,WTT,ch4,Mt,2025,1.577511168
Striving_Aviation_WTT_n2o,Aviation,WTT,n2o,Mt,2025,0.002743292
Striving_Aviation_TTW_co2,Aviation,TTW,co2,Gt,2025,1.160560545
Striving_on-road_TTW_ch4,on-road,TTW,ch4,Mt,2025,0.969
Striving_on-road_TTW_co2,on-road,TTW,co2,Gt,2025,6.192
Striving_on-road_WTT_co2,on-road,WTT,co2,Gt,2025,2.367
Striving_on-road_TTW_n2o,on-road,TTW,n2o,Mt,2025,0.14300000000000002
BAU_on-road_TTW_ch4,on-road,TTW,ch4,Mt,2025,1.0070000000000001
BAU_on-road_TTW_co2,on-road,TTW,co2,Gt,2025,6.441
BAU_on-road_WTT_co2,on-road,WTT,co2,Gt,2025,2.463
BAU_on-road_TTW_n2o,on-road,TTW,n2o,Mt,2025,0.15
BAU_Marine_WTT_co2,Marine,WTT,co2,Gt,2026,0.1592863141
BAU_Marine_WTT_ch4,Marine,WTT,ch4,Mt,2026,1.55460651
BAU_Marine_WTT_n2o,Marine,WTT,n2o,Mt,2026,0.00270275
BAU_Marine_TTW_co2,Marine,TTW,co2,Gt,2026,0.912753621
BAU_Marine_TTW_ch4,Marine,TTW,ch4,Mt,2026,0.1508007
BAU_Marine_TTW_n2o,Marine,TTW,n2o,Mt,2026,0.05074296
Striving_Marine_WTT_co2,Marine,WTT,co2,Gt,2026,0.15330781840000002
Striving_Marine_WTT_ch4,Marine,WTT,ch4,Mt,2026,1.48845742
Striving_Marine_WTT_n2o,Marine,WTT,n2o,Mt,2026,0.0026495
Striving_Marine_TTW_co2,Marine,TTW,co2,Gt,2026,0.8800976609
Striving_Marine_TTW_ch4,Marine,TTW,ch4,Mt,2026,0.14309563
Striving_Marine_TTW_n2o,Marine,TTW,n2o,Mt,2026,0.049980800000000006
BAU_Aviation_WTT_co2,Aviation,WTT,co2,Gt,2026,0.206200985967232
BAU_Aviation_WTT_ch4,Aviation,WTT,ch4,Mt,2026,1.739517787
BAU_Aviation_WTT_n2o,Aviation,WTT,n2o,Mt,2026,0.003025021
BAU_Aviation_TTW_co2,Aviation,TTW,co2,Gt,2026,1.2753773101507
Striving_Aviation_WTT_co2,Aviation,WTT,co2,Gt,2026,0.184188905
Striving_Aviation_WTT_ch4,Aviation,WTT,ch4,Mt,2026,1.553823203
Striving_Aviation_WTT_n2o,Aviation,WTT,n2o,Mt,2026,0.002702099
Striving_Aviation_TTW_co2,Aviation,TTW,co2,Gt,2026,1.147854191
Striving_on-road_TTW_ch4,on-road,TTW,ch4,Mt,2026,0.986
Striving_on-road_TTW_co2,on-road,TTW,co2,Gt,2026,6.0200000000000005
Striving_on-road_WTT_co2,on-road,WTT,co2,Gt,2026,2.327
Striving_on-road_TTW_n2o,on-road,TTW,n2o,Mt,2026,0.139
BAU_on-road_TTW_ch4,on-road,TTW,ch4,Mt,2026,1.038
BAU_on-road_TTW_co2,on-road,TTW,co2,Gt,2026,6.48
BAU_on-road_WTT_co2,on-road,WTT,co2,Gt,2026,2.487
BAU_on-road_TTW_n2o,on-road,TTW,n2o,Mt,2026,0.151
BAU_Marine_WTT_co2,Marine,WTT,co2,Gt,2027,0.161545509
BAU_Marine_WTT_ch4,Marine,WTT,ch4,Mt,2027,1.58961873
BAU_Marine_WTT_n2o,Marine,WTT,n2o,Mt,2027,0.0027396300000000003
BAU_Marine_TTW_co2,Marine,TTW,co2,Gt,2027,0.9247433571
BAU_Marine_TTW_ch4,Marine,TTW,ch4,Mt,2027,0.16060844
BAU_Marine_TTW_n2o,Marine,TTW,n2o,Mt,2027,0.05146207
Striving_Marine_WTT_co2,Marine,WTT,co2,Gt,2027,0.14593684480000002
Striving_Marine_WTT_ch4,Marine,WTT,ch4,Mt,2027,1.50524103
Striving_Marine_WTT_n2o,Marine,WTT,n2o,Mt,2027,0.00267937
Striving_Marine_TTW_co2,Marine,TTW,co2,Gt,2027,0.8371657468
Striving_Marine_TTW_ch4,Marine,TTW,ch4,Mt,2027,0.14457457999999998
Striving_Marine_TTW_n2o,Marine,TTW,n2o,Mt,2027,0.05067137
BAU_Aviation_WTT_co2,Aviation,WTT,co2,Gt,2027,0.210743475792196
BAU_Aviation_WTT_ch4,Aviation,WTT,ch4,Mt,2027,1.777838369
BAU_Aviation_WTT_n2o,Aviation,WTT,n2o,Mt,2027,0.003091661
BAU_Aviation_TTW_co2,Aviation,TTW,co2,Gt,2027,1.3034731430933701
Striving_Aviation_WTT_co2,Aviation,WTT,co2,Gt,2027,0.1813701685
