Scenario,Sector,Source,Species,Units,Year,ems
BAU,off-road,TTW,bc,Mt,2020,0.2596506241227178
BAU,off-road,TTW,bc,Mt,2021,0.25383821266135886
BAU,off-road,TTW,bc,Mt,2022,0.2480258012
BAU,off-road,TTW,bc,Mt,2023,0.24221338973864112
BAU,off-road,TTW,bc,Mt,2024,0.23640097827728224
BAU,off-road,TTW,bc,Mt,2025,0.23058856681592338
BAU,off-road,TTW,bc,Mt,2026,0.2267503500927866
BAU,off-road,TTW,bc,Mt,2027,0.22291213336964982
BAU,off-road,TTW,bc,Mt,2028,0.21907391664651304
BAU,off-road,TTW,bc,Mt,2029,0.21523569992337624
BAU,off-road,TTW,bc,Mt,2030,0.21139748320023946
BAU,off-road,TTW,bc,Mt,2031,0.2116006720514816
BAU,off-road,TTW,bc,Mt,2032,0.21180386090272374
BAU,off-road,TTW,bc,Mt,2033,0.21200704975396586
BAU,off-road,TTW,bc,Mt,2034,0.21221023860520802
BAU,off-road,TTW,bc,Mt,2035,0.21241342745645017
BAU,off-road,TTW,bc,Mt,2036,0.21306202188207124
BAU,off-road,TTW,bc,Mt,2037,0.2137106163076923
BAU,off-road,TTW,bc,Mt,2038,0.21435921073331338
BAU,off-road,TTW,bc,Mt,2039,0.21500780515893445
BAU,off-road,TTW,bc,Mt,2040,0.2156563995845555
BAU,off-road,TTW,bc,Mt,2041,0.21507769679736607
BAU,off-road,TTW,bc,Mt,2042,0.2144989940101766
BAU,off-road,TTW,bc,Mt,2043,0.2139202912229871
BAU,off-road,TTW,bc,Mt,2044,0.21334158843579767
BAU,off-road,TTW,bc,Mt,2045,0.2127628856486082
BAU,off-road,TTW,bc,Mt,2046,0.21186195592732715
BAU,off-road,TTW,bc,Mt,2047,0.21096102620604612
BAU,off-road,TTW,bc,Mt,2048,0.21006009648476504
BAU,off-road,TTW,bc,Mt,2049,0.209159166763484
BAU,off-road,TTW,bc,Mt,2050,0.20825823704220295
BAU,off-road,TTW,ch4,Mt,2020,0.045590000000000006
BAU,off-road,TTW,ch4,Mt,2021,0.045537999999999995
BAU,off-road,TTW,ch4,Mt,2022,0.045486
BAU,off-road,TTW,ch4,Mt,2023,0.045433999999999995
BAU,off-road,TTW,ch4,Mt,2024,0.045382000000000006
BAU,off-road,TTW,ch4,Mt,2025,0.04533
BAU,off-road,TTW,ch4,Mt,2026,0.045194000000000005
BAU,off-road,TTW,ch4,Mt,2027,0.045058
BAU,off-road,TTW,ch4,Mt,2028,0.044922
BAU,off-road,TTW,ch4,Mt,2029,0.044786
BAU,off-road,TTW,ch4,Mt,2030,0.04465
BAU,off-road,TTW,ch4,Mt,2031,0.04475
BAU,off-road,TTW,ch4,Mt,2032,0.04485
BAU,off-road,TTW,ch4,Mt,2033,0.044950000000000004
BAU,off-road,TTW,ch4,Mt,2034,0.04505
BAU,off-road,TTW,ch4,Mt,2035,0.04515
BAU,off-road,TTW,ch4,Mt,2036,0.045246
BAU,off-road,TTW,ch4,Mt,2037,0.045342
BAU,off-road,TTW,ch4,Mt,2038,0.045438000000000006
BAU,off-road,TTW,ch4,Mt,2039,0.045534
BAU,off-road,TTW,ch4,Mt,2040,0.04563
BAU,off-road,TTW,ch4,Mt,2041,0.045528000000000006
BAU,off-road,TTW,ch4,Mt,2042,0.045426
BAU,off-road,TTW,ch4,Mt,2043,0.045323999999999996
BAU,off-road,TTW,ch4,Mt,2044,0.045222
BAU,off-road,TTW,ch4,Mt,2045,0.04512000000000001
BAU,off-road,TTW,ch4,Mt,2046,0.044906
BAU,off-road,TTW,ch4,Mt,2047,0.044692
BAU,off-road,TTW,ch4,Mt,2048,0.044478
BAU,off-road,TTW,ch4,Mt,2049,0.044264
BAU,off-road,TTW,ch4,Mt,2050,0.04405
BAU,off-road,TTW,co2,Gt,2020,0.6482380461055365
BAU,off-road,TTW,co2,Gt,2021,0.6497518942163478
BAU,off-road,TTW,co2,Gt,2022,0.6512657423271592
BAU,off-road,TTW,co2,Gt,2023,0.6527795904379705
BAU,off-road,TTW,co2,Gt,2024,0.6542934385487817
BAU,off-road,TTW,co2,Gt,2025,0.6558072866595931
BAU,off-road,TTW,co2,Gt,2026,0.6541809288767021
BAU,off-road,TTW,co2,Gt,2027,0.6525545710938111
BAU,off-road,TTW,co2,Gt,2028,0.65092821331092
BAU,off-road,TTW,co2,Gt,2029,0.6493018555280289
BAU,off-road,TTW,co2,Gt,2030,0.647675497745138
BAU,off-road,TTW,co2,Gt,2031,0.6502641069722213
BAU,off-road,TTW,co2,Gt,2032,0.6528527161993047
BAU,off-road,TTW,co2,Gt,2033,0.6554413254263882
BAU,off-road,TTW,co2,Gt,2034,0.6580299346534715
BAU,off-road,TTW,co2,Gt,2035,0.660618543880555
BAU,off-road,TTW,co2,Gt,2036,0.663148611151031
BAU,off-road,TTW,co2,Gt,2037,0.6656786784215072
BAU,off-road,TTW,co2,Gt,2038,0.6682087456919832
BAU,off-road,TTW,co2,Gt,2039,0.6707388129624592
BAU,off-road,TTW,co2,Gt,2040,0.6732688802329353
BAU,off-road,TTW,co2,Gt,2041,0.6729893871734514
BAU,off-road,TTW,co2,Gt,2042,0.6727098941139674
BAU,off-road,TTW,co2,Gt,2043,0.6724304010544835
BAU,off-road,TTW,co2,Gt,2044,0.6721509079949995
BAU,off-road,TTW,co2,Gt,2045,0.6718714149355155
BAU,off-road,TTW,co2,Gt,2046,0.669583110716949
BAU,off-road,TTW,co2,Gt,2047,0.6672948064983825
BAU,off-road,TTW,co2,Gt,2048,0.6650065022798158
BAU,off-road,TTW,co2,Gt,2049,0.6627181980612492
BAU,off-road,TTW,co2,Gt,2050,0.6604298938426826
Striving,off-road,TTW,bc,Mt,2020,0.2596506241227178
Striving,off-road,TTW,bc,Mt,2021,0.25383821266135886
Striving,off-road,TTW,bc,Mt,2022,0.2480258012
Striving,off-road,TTW,bc,Mt,2023,0.24221338973864112
Striving,off-road,TTW,bc,Mt,2024,0.23640097827728224
Striving,off-road,TTW,bc,Mt,2025,0.23058856681592338
Striving,off-road,TTW,bc,Mt,2026,0.21327590309093086
Striving,off-road,TTW,bc,Mt,2027,0.19641868803486384
Striving,off-road,TTW,bc,Mt,2028,0.18001692164772226
Striving,off-road,TTW,bc,Mt,2029,0.16407060392950615
Striving,off-road,TTW,bc,Mt,2030,0.1485797348802155
Striving,off-road,TTW,bc,Mt,2031,0.13613595140530382
Striving,off-road,TTW,bc,Mt,2032,0.12366436037634243
Striving,off-road,TTW,bc,Mt,2033,0.11116496179333135
Striving,off-road,TTW,bc,Mt,2034,0.09863775565627057
Striving,off-road,TTW,bc,Mt,2035,0.08608274196516014
Striving,off-road,TTW,bc,Mt,2036,0.08067044373468225
Striving,off-road,TTW,bc,Mt,2037,0.07522326839384616
Striving,off-road,TTW,bc,Mt,2038,0.06974121594265191
Striving,off-road,TTW,bc,Mt,2039,0.06422428638109946
Striving,off-road,TTW,bc,Mt,2040,0.058672479709188874
Striving,off-road,TTW,bc,Mt,2041,0.052795953822208926
Striving,off-road,TTW,bc,Mt,2042,0.0469501493800499
Striving,off-road,TTW,bc,Mt,2043,0.041135066382711756
Striving,off-road,TTW,bc,Mt,2044,0.03535070483019456
Striving,off-road,TTW,bc,Mt,2045,0.029597064722498248
Striving,off-road,TTW,bc,Mt,2046,0.023845347771183086
Striving,off-road,TTW,bc,Mt,2047,0.01814169467538583
Striving,off-road,TTW,bc,Mt,2048,0.012486105435106459
Striving,off-road,TTW,bc,Mt,2049,0.006878580050344997
Striving,off-road,TTW,bc,Mt,2050,0.0013191185211014666
Striving,off-road,TTW,ch4,Mt,2020,0.045590000000000006
Striving,off-road,TTW,ch4,Mt,2021,0.045537999999999995
Striving,off-road,TTW,ch4,Mt,2022,0.045486
Striving,off-road,TTW,ch4,Mt,2023,0.045433999999999995
Striving,off-road,TTW,ch4,Mt,2024,0.045382000000000006
Striving,off-road,TTW,ch4,Mt,2025,0.04533
Striving,off-road,TTW,ch4,Mt,2026,0.04360144
Striving,off-road,TTW,ch4,Mt,2027,0.04188216
Striving,off-road,TTW,ch4,Mt,2028,0.04017216
Striving,off-road,TTW,ch4,Mt,2029,0.03847144
Striving,off-road,TTW,ch4,Mt,2030,0.03678
Striving,off-road,TTW,ch4,Mt,2031,0.035281999999999994
Striving,off-road,TTW,ch4,Mt,2032,0.033775999999999994
Striving,off-road,TTW,ch4,Mt,2033,0.032262
Striving,off-road,TTW,ch4,Mt,2034,0.030740000000000003
Striving,off-road,TTW,ch4,Mt,2035,0.02921
Striving,off-road,TTW,ch4,Mt,2036,0.02767152
Striving,off-road,TTW,ch4,Mt,2037,0.026125680000000002
Striving,off-road,TTW,ch4,Mt,2038,0.02457248
Striving,off-road,TTW,ch4,Mt,2039,0.023011919999999998
Striving,off-road,TTW,ch4,Mt,2040,0.021443999999999994
Striving,off-road,TTW,ch4,Mt,2041,0.01978976
Striving,off-road,TTW,ch4,Mt,2042,0.01814304
Striving,off-road,TTW,ch4,Mt,2043,0.016503840000000006
Striving,off-road,TTW,ch4,Mt,2044,0.014872159999999999
Striving,off-road,TTW,ch4,Mt,2045,0.013248
Striving,off-road,TTW,ch4,Mt,2046,0.011620159999999997
Striving,off-road,TTW,ch4,Mt,2047,0.010009440000000001
Striving,off-road,TTW,ch4,Mt,2048,0.008415839999999999
Striving,off-road,TTW,ch4,Mt,2049,0.0068393599999999975
Striving,off-road,TTW,ch4,Mt,2050,0.00528
Striving,off-road,TTW,co2,Gt,2020,0.6482380461055365
Striving,off-road,TTW,co2,Gt,2021,0.6497518942163478
Striving,off-road,TTW,co2,Gt,2022,0.6512657423271592
Striving,off-road,TTW,co2,Gt,2023,0.6527795904379705
Striving,off-road,TTW,co2,Gt,2024,0.6542934385487817
Striving,off-road,TTW,co2,Gt,2025,0.6558072866595931
Striving,off-road,TTW,co2,Gt,2026,0.6293883502991681
Striving,off-road,TTW,co2,Gt,2027,0.6031457482500586
Striving,off-road,TTW,co2,Gt,2028,0.5770794805122649
Striving,off-road,TTW,co2,Gt,2029,0.5511895470857867
Striving,off-road,TTW,co2,Gt,2030,0.5254759479706241
Striving,off-road,TTW,co2,Gt,2031,0.5031630541355547
Striving,off-road,TTW,co2,Gt,2032,0.480696295931402
Striving,off-road,TTW,co2,Gt,2033,0.458075673358166
Striving,off-road,TTW,co2,Gt,2034,0.4353011864158467
Striving,off-road,TTW,co2,Gt,2035,0.41237283510444395
Striving,off-road,TTW,co2,Gt,2036,0.3893012766978042
Striving,off-road,TTW,co2,Gt,2037,0.36608843560034543
Striving,off-road,TTW,co2,Gt,2038,0.34273431181206754
Striving,off-road,TTW,co2,Gt,2039,0.3192389053329706
Striving,off-road,TTW,co2,Gt,2040,0.29560221616305465
Striving,off-road,TTW,co2,Gt,2041,0.27084942327794687
Striving,off-road,TTW,co2,Gt,2042,0.24618469011521843
Striving,off-road,TTW,co2,Gt,2043,0.22160801667486943
Striving,off-road,TTW,co2,Gt,2044,0.1971194029568997
Striving,off-road,TTW,co2,Gt,2045,0.17271884896130935
Striving,off-road,TTW,co2,Gt,2046,0.14811064421583034
Striving,off-road,TTW,co2,Gt,2047,0.12375365163909413
Striving,off-road,TTW,co2,Gt,2048,0.09964787123110048
Striving,off-road,TTW,co2,Gt,2049,0.07579330299184951
Striving,off-road,TTW,co2,Gt,2050,0.052189946921341275
BAU,Marine,WTT,co2,Gt,2020,0.14515096389999999
BAU,Marine,WTT,ch4,Mt,2020,1.35339248
BAU,Marine,WTT,n2o,Mt,2020,0.00246942
BAU,Marine,WTT,bc,Mt,2020,0.00203837
BAU,Marine,TTW,co2,Gt,2020,0.8488797017
BAU,Marine,TTW,ch4,Mt,2020,0.0593627
BAU,Marine,TTW,n2o,Mt,2020,0.040283339999999994
BAU,Marine,TTW,bc,Mt,2020,0.07651915
Striving,Marine,WTT,co2,Gt,2020,0.14515096389999999
Striving,Marine,WTT,ch4,Mt,2020,1.35339248
Striving,Marine,WTT,n2o,Mt,2020,0.00246942
Striving,Marine,WTT,bc,Mt,2020,0.00203837
Striving,Marine,TTW,co2,Gt,2020,0.8488797017
Striving,Marine,TTW,ch4,Mt,2020,0.0593627
Striving,Marine,TTW,n2o,Mt,2020,0.040283339999999994
Striving,Marine,TTW,bc,Mt,2020,0.07651915
BAU,Aviation,TTW,contrails,W/m2,2020,0.0363
Striving,Aviation,TTW,contrails,W/m2,2020,0.03616
BAU,Aviation,WTT,co2,Gt,2020,0.09795202541
BAU,Aviation,WTT,ch4,Mt,2020,0.826326265
BAU,Aviation,WTT,n2o,Mt,2020,0.001436981
BAU,Aviation,WTT,bc,Mt,2020,0.001846839
BAU,Aviation,TTW,co2,Gt,2020,0.6058447786272411
BAU,Aviation,TTW,h2o,Mt,2020,236.011051420928
BAU,Aviation,TTW,bc,Mt,2020,0.005751691
BAU,Aviation,TTW,sox,Mt,2020,0.230067637
BAU,Aviation,TTW,nox,Mt,2020,2.902686693
Striving,Aviation,WTT,co2,Gt,2020,0.09756236213
Striving,Aviation,WTT,ch4,Mt,2020,0.823039053
Striving,Aviation,WTT,n2o,Mt,2020,0.001431265
Striving,Aviation,WTT,bc,Mt,2020,0.001839492
Striving,Aviation,TTW,co2,Gt,2020,0.6034346655
Striving,Aviation,TTW,h2o,Mt,2020,235.0721751
Striving,Aviation,TTW,bc,Mt,2020,0.00572881
Striving,Aviation,TTW,sox,Mt,2020,0.229152405
Striving,Aviation,TTW,nox,Mt,2020,2.891139505
Striving,on-road,TTW,bc,Mt,2020,0.705
Striving,on-road,TTW,ch4,Mt,2020,0.961
Striving,on-road,TTW,co2,Gt,2020,5.918
Striving,on-road,WTT,co2,Gt,2020,2.217
Striving,on-road,TTW,n2o,Mt,2020,0.14
BAU,on-road,TTW,bc,Mt,2020,0.707
BAU,on-road,TTW,ch4,Mt,2020,0.962
BAU,on-road,TTW,co2,Gt,2020,5.917
BAU,on-road,WTT,co2,Gt,2020,2.218
BAU,on-road,TTW,n2o,Mt,2020,0.14
BAU,Marine,WTT,co2,Gt,2021,0.1492566007
BAU,Marine,WTT,ch4,Mt,2021,1.4080770200000001
BAU,Marine,WTT,n2o,Mt,2021,0.00253769
BAU,Marine,WTT,bc,Mt,2021,0.00209406
BAU,Marine,TTW,co2,Gt,2021,0.8749622759
BAU,Marine,TTW,ch4,Mt,2021,0.08335827999999999
BAU,Marine,TTW,n2o,Mt,2021,0.04060153
BAU,Marine,TTW,bc,Mt,2021,0.07678564
Striving,Marine,WTT,co2,Gt,2021,0.1492566007
Striving,Marine,WTT,ch4,Mt,2021,1.4080770200000001
Striving,Marine,WTT,n2o,Mt,2021,0.00253769
Striving,Marine,WTT,bc,Mt,2021,0.00209406
Striving,Marine,TTW,co2,Gt,2021,0.8749622759
Striving,Marine,TTW,ch4,Mt,2021,0.08335827999999999
Striving,Marine,TTW,n2o,Mt,2021,0.04060153
Striving,Marine,TTW,bc,Mt,2021,0.07678564
BAU,Aviation,TTW,contrails,W/m2,2021,0.040170000000000004
Striving,Aviation,TTW,contrails,W/m2,2021,0.03986
BAU,Aviation,WTT,co2,Gt,2021,0.108388246139443
BAU,Aviation,WTT,ch4,Mt,2021,0.91436654
BAU,Aviation,WTT,n2o,Mt,2021,0.001590083
BAU,Aviation,WTT,bc,Mt,2021,0.002043609
BAU,Aviation,TTW,co2,Gt,2021,0.6703940292275881
BAU,Aviation,TTW,h2o,Mt,2021,261.15666138581
BAU,Aviation,TTW,bc,Mt,2021,0.0063645
BAU,Aviation,TTW,sox,Mt,2021,0.254580011
BAU,Aviation,TTW,nox,Mt,2021,3.21195114
Striving,Aviation,WTT,co2,Gt,2021,0.1072180029
Striving,Aviation,WTT,ch4,Mt,2021,0.904494332
Striving,Aviation,WTT,n2o,Mt,2021,0.001572916
Striving,Aviation,WTT,bc,Mt,2021,0.002021545
Striving,Aviation,TTW,co2,Gt,2021,0.6636178738999999
Striving,Aviation,TTW,h2o,Mt,2021,259.8731432
Striving,Aviation,TTW,bc,Mt,2021,0.00633322
Striving,Aviation,TTW,sox,Mt,2021,0.253328815
Striving,Aviation,TTW,nox,Mt,2021,3.196165222
Striving,on-road,TTW,bc,Mt,2021,0.686
Striving,on-road,TTW,ch4,Mt,2021,0.961
Striving,on-road,TTW,co2,Gt,2021,6.148
Striving,on-road,WTT,co2,Gt,2021,2.316
Striving,on-road,TTW,n2o,Mt,2021,0.14300000000000002
BAU,on-road,TTW,bc,Mt,2021,0.6880000000000001
BAU,on-road,TTW,ch4,Mt,2021,0.963
BAU,on-road,TTW,co2,Gt,2021,6.149
BAU,on-road,WTT,co2,Gt,2021,2.316
BAU,on-road,TTW,n2o,Mt,2021,0.14400000000000002
BAU,Marine,WTT,co2,Gt,2022,0.1512995258
BAU,Marine,WTT,ch4,Mt,2022,1.42821319
BAU,Marine,WTT,n2o,Mt,2022,0.0025720300000000003
BAU,Marine,WTT,bc,Mt,2022,0.0021224
BAU,Marine,TTW,co2,Gt,2022,0.8818651005000001
BAU,Marine,TTW,ch4,Mt,2022,0.10266955999999999
BAU,Marine,TTW,n2o,Mt,2022,0.04456614
BAU,Marine,TTW,bc,Mt,2022,0.08335965
Striving,Marine,WTT,co2,Gt,2022,0.1512995258
Striving,Marine,WTT,ch4,Mt,2022,1.42821319
Striving,Marine,WTT,n2o,Mt,2022,0.0025720300000000003
Striving,Marine,WTT,bc,Mt,2022,0.0021224
Striving,Marine,TTW,co2,Gt,2022,0.8818651005000001
Striving,Marine,TTW,ch4,Mt,2022,0.10266955999999999
Striving,Marine,TTW,n2o,Mt,2022,0.04456614
Striving,Marine,TTW,bc,Mt,2022,0.08335965
BAU,Aviation,TTW,contrails,W/m2,2022,0.04902
Striving,Aviation,TTW,contrails,W/m2,2022,0.04844
BAU,Aviation,WTT,co2,Gt,2022,0.132247391399603
BAU,Aviation,WTT,ch4,Mt,2022,1.115643015
BAU,Aviation,WTT,n2o,Mt,2022,0.001940103
BAU,Aviation,WTT,bc,Mt,2022,0.002493462
BAU,Aviation,TTW,co2,Gt,2022,0.817965644182102
BAU,Aviation,TTW,h2o,Mt,2022,318.644211388661
BAU,Aviation,TTW,bc,Mt,2022,0.007765497
BAU,Aviation,TTW,sox,Mt,2022,0.310619865
BAU,Aviation,TTW,nox,Mt,2022,3.918987295
Striving,Aviation,WTT,co2,Gt,2022,0.12992122800000003
Striving,Aviation,WTT,ch4,Mt,2022,1.09601943
Striving,Aviation,WTT,n2o,Mt,2022,0.001905978
Striving,Aviation,WTT,bc,Mt,2022,0.002449603
Striving,Aviation,TTW,co2,Gt,2022,0.8046932606
Striving,Aviation,TTW,h2o,Mt,2022,316.7365528
Striving,Aviation,TTW,bc,Mt,2022,0.007719006
Striving,Aviation,TTW,sox,Mt,2022,0.308760246
Striving,Aviation,TTW,nox,Mt,2022,3.895525109
Striving,on-road,TTW,bc,Mt,2022,0.66
Striving,on-road,TTW,ch4,Mt,2022,0.9580000000000001
Striving,on-road,TTW,co2,Gt,2022,6.224
Striving,on-road,WTT,co2,Gt,2022,2.35
Striving,on-road,TTW,n2o,Mt,2022,0.145
BAU,on-road,TTW,bc,Mt,2022,0.664
BAU,on-road,TTW,ch4,Mt,2022,0.962
BAU,on-road,TTW,co2,Gt,2022,6.232
BAU,on-road,WTT,co2,Gt,2022,2.355
BAU,on-road,TTW,n2o,Mt,2022,0.145
BAU,Marine,WTT,co2,Gt,2023,0.15244949330000002
BAU,Marine,WTT,ch4,Mt,2023,1.45517042
BAU,Marine,WTT,n2o,Mt,2023,0.0025895799999999997
BAU,Marine,WTT,bc,Mt,2023,0.0021361799999999997
BAU,Marine,TTW,co2,Gt,2023,0.9003461537999999
BAU,Marine,TTW,ch4,Mt,2023,0.12473326
BAU,Marine,TTW,n2o,Mt,2023,0.04510652
BAU,Marine,TTW,bc,Mt,2023,0.0848934
Striving,Marine,WTT,co2,Gt,2023,0.15244949330000002
Striving,Marine,WTT,ch4,Mt,2023,1.45517042
Striving,Marine,WTT,n2o,Mt,2023,0.0025895799999999997
Striving,Marine,WTT,bc,Mt,2023,0.0021361799999999997
Striving,Marine,TTW,co2,Gt,2023,0.9003461537999999
Striving,Marine,TTW,ch4,Mt,2023,0.12473326
Striving,Marine,TTW,n2o,Mt,2023,0.04510652
Striving,Marine,TTW,bc,Mt,2023,0.0848934
BAU,Aviation,TTW,contrails,W/m2,2023,0.0574
Striving,Aviation,TTW,contrails,W/m2,2023,0.056490000000000005
BAU,Aviation,WTT,co2,Gt,2023,0.154870488254241
BAU,Aviation,WTT,ch4,Mt,2023,1.306492148
BAU,Aviation,WTT,n2o,Mt,2023,0.00227199
BAU,Aviation,WTT,bc,Mt,2023,0.00292001
BAU,Aviation,TTW,co2,Gt,2023,0.9578921546127179
BAU,Aviation,TTW,h2o,Mt,2023,373.153557698815
BAU,Aviation,TTW,bc,Mt,2023,0.009093913
BAU,Aviation,TTW,sox,Mt,2023,0.363756514
BAU,Aviation,TTW,nox,Mt,2023,4.58939469
Striving,Aviation,WTT,co2,Gt,2023,0.1510939732
Striving,Aviation,WTT,ch4,Mt,2023,1.274633351
Striving,Aviation,WTT,n2o,Mt,2023,0.002216587
Striving,Aviation,WTT,bc,Mt,2023,0.002848806
Striving,Aviation,TTW,co2,Gt,2023,0.9364718913000001
Striving,Aviation,TTW,h2o,Mt,2023,370.4590973
Striving,Aviation,TTW,bc,Mt,2023,0.009028248
Striving,Aviation,TTW,sox,Mt,2023,0.361129908
Striving,Aviation,TTW,nox,Mt,2023,4.556255673
Striving,on-road,TTW,bc,Mt,2023,0.63
Striving,on-road,TTW,ch4,Mt,2023,0.9570000000000001
Striving,on-road,TTW,co2,Gt,2023,6.236
Striving,on-road,WTT,co2,Gt,2023,2.364
Striving,on-road,TTW,n2o,Mt,2023,0.14400000000000002
BAU,on-road,TTW,bc,Mt,2023,0.639
BAU,on-road,TTW,ch4,Mt,2023,0.968
BAU,on-road,TTW,co2,Gt,2023,6.307
BAU,on-road,WTT,co2,Gt,2023,2.396
BAU,on-road,TTW,n2o,Mt,2023,0.147
BAU,Marine,WTT,co2,Gt,2024,0.154305135
BAU,Marine,WTT,ch4,Mt,2024,1.48293467
BAU,Marine,WTT,n2o,Mt,2024,0.00262076
BAU,Marine,WTT,bc,Mt,2024,0.0021577199999999997
BAU,Marine,TTW,co2,Gt,2024,0.8856850144
BAU,Marine,TTW,ch4,Mt,2024,0.13244108
BAU,Marine,TTW,n2o,Mt,2024,0.049176239999999996
BAU,Marine,TTW,bc,Mt,2024,0.08543476
Striving,Marine,WTT,co2,Gt,2024,0.1544099627
Striving,Marine,WTT,ch4,Mt,2024,1.4734444
Striving,Marine,WTT,n2o,Mt,2024,0.00262341
Striving,Marine,WTT,bc,Mt,2024,0.0021616599999999997
Striving,Marine,TTW,co2,Gt,2024,0.886980592
Striving,Marine,TTW,ch4,Mt,2024,0.12613436
Striving,Marine,TTW,n2o,Mt,2024,0.049294370000000004
Striving,Marine,TTW,bc,Mt,2024,0.08694993
BAU,Aviation,TTW,contrails,W/m2,2024,0.06461
Striving,Aviation,TTW,contrails,W/m2,2024,0.06332
BAU,Aviation,WTT,co2,Gt,2024,0.174331451776061
BAU,Aviation,WTT,ch4,Mt,2024,1.470665428
BAU,Aviation,WTT,n2o,Mt,2024,0.002557487
BAU,Aviation,WTT,bc,Mt,2024,0.003286937
BAU,Aviation,TTW,co2,Gt,2024,1.0782604990848599
BAU,Aviation,TTW,h2o,Mt,2024,420.043884295401
BAU,Aviation,TTW,bc,Mt,2024,0.01023665
BAU,Aviation,TTW,sox,Mt,2024,0.409466012
BAU,Aviation,TTW,nox,Mt,2024,5.166096189
Striving,Aviation,WTT,co2,Gt,2024,0.16890115460000002
Striving,Aviation,WTT,ch4,Mt,2024,1.424855276
Striving,Aviation,WTT,n2o,Mt,2024,0.002477823
Striving,Aviation,WTT,bc,Mt,2024,0.003184552
Striving,Aviation,TTW,co2,Gt,2024,1.047549767
Striving,Aviation,TTW,h2o,Mt,2024,416.4369714
Striving,Aviation,TTW,bc,Mt,2024,0.010148748
Striving,Aviation,TTW,sox,Mt,2024,0.405949932
Striving,Aviation,TTW,nox,Mt,2024,5.121734969
Striving,on-road,TTW,bc,Mt,2024,0.601
Striving,on-road,TTW,ch4,Mt,2024,0.961
Striving,on-road,TTW,co2,Gt,2024,6.229
Striving,on-road,WTT,co2,Gt,2024,2.369
Striving,on-road,TTW,n2o,Mt,2024,0.14400000000000002
BAU,on-road,TTW,bc,Mt,2024,0.614
BAU,on-road,TTW,ch4,Mt,2024,0.983
BAU,on-road,TTW,co2,Gt,2024,6.378
BAU,on-road,WTT,co2,Gt,2024,2.43
BAU,on-road,TTW,n2o,Mt,2024,0.148
BAU,Marine,WTT,co2,Gt,2025,0.1569248361
BAU,Marine,WTT,ch4,Mt,2025,1.51955326
BAU,Marine,WTT,n2o,Mt,2025,0.00266401
BAU,Marine,WTT,bc,Mt,2025,0.00219172
BAU,Marine,TTW,co2,Gt,2025,0.900024232
BAU,Marine,TTW,ch4,Mt,2025,0.14146107
BAU,Marine,TTW,n2o,Mt,2025,0.04999829
BAU,Marine,TTW,bc,Mt,2025,0.08657000999999999
Striving,Marine,WTT,co2,Gt,2025,0.1540262442
Striving,Marine,WTT,ch4,Mt,2025,1.46990332
Striving,Marine,WTT,n2o,Mt,2025,0.0026167
Striving,Marine,WTT,bc,Mt,2025,0.00215592
Striving,Marine,TTW,co2,Gt,2025,0.8846030367000001
Striving,Marine,TTW,ch4,Mt,2025,0.14141591
Striving,Marine,TTW,n2o,Mt,2025,0.04925831
Striving,Marine,TTW,bc,Mt,2025,0.05376061
BAU,Aviation,TTW,contrails,W/m2,2025,0.07477
Striving,Aviation,TTW,contrails,W/m2,2025,0.0703
BAU,Aviation,WTT,co2,Gt,2025,0.201741421688614
BAU,Aviation,WTT,ch4,Mt,2025,1.701896767
BAU,Aviation,WTT,n2o,Mt,2025,0.002959598
BAU,Aviation,WTT,bc,Mt,2025,0.003803739
BAU,Aviation,TTW,co2,Gt,2025,1.24779438144922
BAU,Aviation,TTW,h2o,Mt,2025,486.086988469618
BAU,Aviation,TTW,bc,Mt,2025,0.011846149
BAU,Aviation,TTW,sox,Mt,2025,0.473845968
BAU,Aviation,TTW,nox,Mt,2025,5.978356625
Striving,Aviation,WTT,co2,Gt,2025,0.1869968566
Striving,Aviation,WTT,ch4,Mt,2025,1.577511168
Striving,Aviation,WTT,n2o,Mt,2025,0.002743292
Striving,Aviation,WTT,bc,Mt,2025,0.003525738
Striving,Aviation,TTW,co2,Gt,2025,1.160560545
Striving,Aviation,TTW,h2o,Mt,2025,463.5786729
Striving,Aviation,TTW,bc,Mt,2025,0.011297612
Striving,Aviation,TTW,sox,Mt,2025,0.451904474
Striving,Aviation,TTW,nox,Mt,2025,5.701528114
Striving,on-road,TTW,bc,Mt,2025,0.5720000000000001
Striving,on-road,TTW,ch4,Mt,2025,0.969
Striving,on-road,TTW,co2,Gt,2025,6.192
Striving,on-road,WTT,co2,Gt,2025,2.367
Striving,on-road,TTW,n2o,Mt,2025,0.14300000000000002
BAU,on-road,TTW,bc,Mt,2025,0.59
BAU,on-road,TTW,ch4,Mt,2025,1.0070000000000001
BAU,on-road,TTW,co2,Gt,2025,6.441
BAU,on-road,WTT,co2,Gt,2025,2.463
BAU,on-road,TTW,n2o,Mt,2025,0.15
BAU,Marine,WTT,co2,Gt,2026,0.1592863141
BAU,Marine,WTT,ch4,Mt,2026,1.55460651
BAU,Marine,WTT,n2o,Mt,2026,0.00270275
BAU,Marine,WTT,bc,Mt,2026,0.00222174
BAU,Marine,TTW,co2,Gt,2026,0.912753621
BAU,Marine,TTW,ch4,Mt,2026,0.1508007
BAU,Marine,TTW,n2o,Mt,2026,0.05074296
BAU,Marine,TTW,bc,Mt,2026,0.08752807000000001
